D [mm],coax_inside [mm],QCOAX_D [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.2,0.4,0.75,37.35,-5.80839862,-2.29470059,-36.26906949,-125.3759998
0.2,0.4,0.75,37.4,-5.827905083,-2.275276551,-38.26031565,-127.433292
0.2,0.4,0.75,37.45,-5.847410971,-2.257223168,-40.25545158,-129.4922686
0.2,0.4,0.75,37.5,-5.866859595,-2.240475759,-42.25421713,-131.5523992
0.2,0.4,0.75,37.55,-5.88619705,-2.22496757,-44.25635289,-133.6131804
0.2,0.4,0.75,37.6,-5.905372502,-2.210630169,-46.26159974,-135.6741365
0.2,0.4,0.75,37.65,-5.924338481,-2.197393835,-48.26969832,-137.7348207
0.2,0.4,0.75,37.7,-5.943051156,-2.185187938,-50.28038872,-139.7948157
0.2,0.4,0.75,37.75,-5.961470607,-2.173941329,-52.29341,-141.8537341
0.2,0.4,0.75,37.8,-5.979561087,-2.163582706,-54.30849993,-143.9112192
0.2,0.4,0.75,37.85,-5.997291271,-2.154040976,-56.32539471,-145.9669443
0.2,0.4,0.75,37.9,-6.014634498,-2.145245605,-58.34382874,-148.0206132
0.2,0.4,0.75,37.95,-6.031568997,-2.137126945,-60.36353457,-150.0719601
0.2,0.4,0.75,38,-6.048078103,-2.129616548,-62.38424279,-152.1207488
0.2,0.4,0.75,38.05,-6.064150452,-2.122647461,-64.40568215,-154.1667725
0.2,0.4,0.75,38.1,-6.079780172,-2.116154493,-66.42757964,-156.209853
0.2,0.4,0.75,38.15,-6.094967043,-2.110074468,-68.44966083,-158.2498403
0.2,0.4,0.75,38.2,-6.10971665,-2.104346453,-70.4716502,-160.2866113
0.2,0.4,0.75,38.25,-6.124040509,-2.09891196,-72.49327161,-162.3200693
0.2,0.4,0.75,38.3,-6.137956176,-2.093715125,-74.51424897,-164.3501427
0.2,0.4,0.75,38.35,-6.151487328,-2.088702868,-76.53430699,-166.3767845
0.2,0.4,0.75,38.4,-6.164663821,-2.083825026,-78.55317202,-168.3999702
0.2,0.4,0.75,38.45,-6.177521718,-2.079034461,-80.57057316,-170.4196978
0.2,0.4,0.75,38.5,-6.190103289,-2.074287153,-82.58624344,-172.4359857
0.2,0.4,0.75,38.55,-6.202456971,-2.069542259,-84.59992115,-174.4488722
0.2,0.4,0.75,38.6,-6.214637295,-2.064762166,-86.61135138,-176.4584135
0.2,0.4,0.75,38.65,-6.226704769,-2.059912507,-88.62028769,-178.4646833
0.2,0.4,0.75,38.7,-6.238725715,-2.054962169,-90.62649396,179.5322294
0.2,0.4,0.75,38.75,-6.250772055,-2.049883278,-92.6297464,177.5322206
0.2,0.4,0.75,38.8,-6.262921039,-2.044651163,-94.62983565,175.5351736
0.2,0.4,0.75,38.85,-6.275254915,-2.039244305,-96.62656911,173.5409597
0.2,0.4,0.75,38.9,-6.287860525,-2.033644268,-98.61977332,171.5494396
0.2,0.4,0.75,38.95,-6.30082883,-2.027835615,-100.6092964,169.5604651
0.2,0.4,0.75,39,-6.314254354,-2.021805806,-102.5950107,167.5738801
0.2,0.4,0.75,39.05,-6.32823454,-2.015545085,-104.576815,165.5895222
0.2,0.4,0.75,39.1,-6.342869013,-2.009046347,-106.5546372,163.6072238
0.2,0.4,0.75,39.15,-6.358258749,-2.002304999,-108.5284368,161.6268143
0.2,0.4,0.75,39.2,-6.374505137,-1.995318802,-110.4982063,159.6481206
0.2,0.4,0.75,39.25,-6.391708952,-1.988087702,-112.4639733,157.6709693
0.2,0.4,0.75,39.3,-6.409969214,-1.980613657,-114.4258019,155.695188
0.2,0.4,0.75,39.35,-6.429381968,-1.972900441,-116.3837928,153.7206068
0.2,0.4,0.75,39.4,-6.450038965,-1.964953449,-118.3380834,151.7470602
0.2,0.4,0.75,39.45,-6.472026287,-1.956779487,-120.2888465,149.7743883
0.2,0.4,0.75,39.5,-6.495422914,-1.948386557,-122.2362885,147.8024393
0.2,0.4,0.75,39.55,-6.520299276,-1.939783638,-124.1806458,145.8310705
0.2,0.4,0.75,39.6,-6.546715809,-1.930980453,-126.1221801,143.8601507
0.2,0.4,0.75,39.65,-6.574721569,-1.921987243,-128.0611725,141.8895619
0.2,0.4,0.75,39.7,-6.604352942,-1.91281453,-129.9979156,139.9192014
0.2,0.4,0.75,39.75,-6.635632501,-1.903472888,-131.9327051,137.9489839
0.2,0.4,0.75,39.8,-6.668568064,-1.893972709,-133.865829,135.9788436
0.2,0.4,0.75,39.85,-6.703152007,-1.884323977,-135.7975563,134.0087364
0.2,0.4,0.75,39.9,-6.739360885,-1.874536051,-137.7281246,132.0386424
0.2,0.4,0.75,39.95,-6.777155403,-1.864617457,-139.6577269,130.0685681
0.2,0.4,0.75,40,-6.81648077,-1.854575693,-141.5864984,128.0985489
0.2,0.4,0.75,40.05,-6.857267462,-1.844417057,-143.5145039,126.1286519
0.2,0.4,0.75,40.1,-6.899432402,-1.834146492,-145.4417252,124.1589779
0.2,0.4,0.75,40.15,-6.942880527,-1.823767463,-147.3680507,122.1896646
0.2,0.4,0.75,40.2,-6.987506726,-1.813281861,-149.2932665,120.2208888
0.2,0.4,0.75,40.25,-7.033198078,-1.802689954,-151.2170498,118.2528692
0.2,0.4,0.75,40.3,-7.079836329,-1.791990368,-153.1389656,116.2858692
0.2,0.4,0.75,40.35,-7.127300515,-1.781180124,-155.0584658,114.3201989
0.2,0.4,0.75,40.4,-7.175469625,-1.770254728,-156.9748918,112.356218
0.2,0.4,0.75,40.45,-7.22422522,-1.759208314,-158.8874807,110.394338
0.2,0.4,0.75,40.5,-7.27345389,-1.748033859,-160.7953734,108.435024
0.2,0.4,0.75,40.55,-7.323049479,-1.73672345,-162.6976266,106.4787967
0.2,0.4,0.75,40.6,-7.372914976,-1.725268635,-164.5932262,104.5262339
0.2,0.4,0.75,40.65,-7.422964042,-1.713660836,-166.4811029,102.5779717
0.2,0.4,0.75,40.7,-7.473122114,-1.701891833,-168.3601483,100.6347048
0.2,0.4,0.75,40.75,-7.523327095,-1.68995432,-170.2292321,98.69718674
0.2,0.4,0.75,40.8,-7.573529606,-1.677842527,-172.0872183,96.76622955
0.2,0.4,0.75,40.85,-7.623692868,-1.66555289,-173.9329821,94.84270209
0.2,0.4,0.75,40.9,-7.673792214,-1.653084786,-175.7654235,92.92752829
0.2,0.4,0.75,40.95,-7.723814319,-1.640441295,-177.5834818,91.02168407
0.2,0.4,0.75,41,-7.773756187,-1.627629987,-179.3861462,89.12619361
0.2,0.4,0.8,37,-5.870101272,-2.385001973,-25.54148852,65.98196189
0.2,0.4,0.8,37.05,-5.885396793,-2.355495384,-27.5120442,63.94739462
0.2,0.4,0.8,37.1,-5.901601623,-2.327649047,-29.48906958,61.9064354
0.2,0.4,0.8,37.15,-5.918636066,-2.301423783,-31.4722686,59.85977146
0.2,0.4,0.8,37.2,-5.936419175,-2.276776138,-33.46135194,57.80807783
0.2,0.4,0.8,37.25,-5.954869098,-2.253658639,-35.45603629,55.7520148
0.2,0.4,0.8,37.3,-5.973903438,-2.232020093,-37.45604336,53.69222551
0.2,0.4,0.8,37.35,-5.993439617,-2.211805906,-39.46109882,51.6293337
0.2,0.4,0.8,37.4,-6.013395255,-2.192958419,-41.4709311,49.56394163
0.2,0.4,0.8,37.45,-6.033688561,-2.175417267,-43.48527007,47.4966282
0.2,0.4,0.8,37.5,-6.054238735,-2.159119747,-45.50384567,45.42794729
0.2,0.4,0.8,37.55,-6.074966381,-2.144001193,-47.52638644,43.35842621
0.2,0.4,0.8,37.6,-6.095793934,-2.129995367,-49.55261802,41.28856446
0.2,0.4,0.8,37.65,-6.116646106,-2.117034839,-51.58226161,39.21883263
0.2,0.4,0.8,37.7,-6.137450336,-2.105051368,-53.61503244,37.14967156
0.2,0.4,0.8,37.75,-6.158137267,-2.093976286,-55.65063833,35.0814916
0.2,0.4,0.8,37.8,-6.178641232,-2.083740862,-57.68877823,33.01467217
0.2,0.4,0.8,37.85,-6.198900764,-2.074276657,-59.72914098,30.94956147
0.2,0.4,0.8,37.9,-6.218859112,-2.065515872,-61.77140411,28.88647631
0.2,0.4,0.8,37.95,-6.238464781,-2.057391668,-63.81523296,26.82570217
0.2,0.4,0.8,38,-6.257672088,-2.049838477,-65.86027997,24.76749341
0.2,0.4,0.8,38.05,-6.27644172,-2.042792284,-67.90618429,22.71207359
0.2,0.4,0.8,38.1,-6.294741308,-2.036190897,-69.95257179,20.65963593
0.2,0.4,0.8,38.15,-6.312546001,-2.029974181,-71.9990555,18.6103439
0.2,0.4,0.8,38.2,-6.329839033,-2.024084283,-74.04523642,16.56433194
0.2,0.4,0.8,38.25,-6.346612282,-2.018465821,-76.09070502,14.52170619
0.2,0.4,0.8,38.3,-6.362866792,-2.013066051,-78.13504326,12.48254542
0.2,0.4,0.8,38.35,-6.378613265,-2.007835018,-80.1778272,10.44690194
0.2,0.4,0.8,38.4,-6.393872496,-2.002725668,-82.21863035,8.41480267
0.2,0.4,0.8,38.45,-6.408675724,-1.997693945,-84.25702768,6.386250164
0.2,0.4,0.8,38.5,-6.423064899,-1.992698866,-86.29260031,4.36122379
0.2,0.4,0.8,38.55,-6.437092817,-1.987702565,-88.3249408,2.339680898
0.2,0.4,0.8,38.6,-6.450823122,-1.982670321,-90.35365914,0.321558055
0.2,0.4,0.8,38.65,-6.464330133,-1.97757056,-92.37838909,-1.693227685
0.2,0.4,0.8,38.7,-6.477698486,-1.972374839,-94.39879495,-3.704777464
0.2,0.4,0.8,38.75,-6.491022556,-1.967057811,-96.4145785,-5.713209269
0.2,0.4,0.8,38.8,-6.504405664,-1.961597165,-98.42548576,-7.718656546
0.2,0.4,0.8,38.85,-6.517959032,-1.955973553,-100.4313136,-9.721266759
0.2,0.4,0.8,38.9,-6.531800511,-1.950170501,-102.4319155,-11.72119993
0.2,0.4,0.8,38.95,-6.546053071,-1.944174301,-104.4272068,-13.71862711
0.2,0.4,0.8,39,-6.560843078,-1.937973888,-106.4171678,-15.71372884
0.2,0.4,0.8,39.05,-6.5762984,-1.931560702,-108.4018464,-17.70669351
0.2,0.4,0.8,39.1,-6.592546364,-1.924928547,-110.3813584,-19.69771571
0.2,0.4,0.8,39.15,-6.609711647,-1.918073422,-112.3558851,-21.68699451
0.2,0.4,0.8,39.2,-6.627914143,-1.910993358,-114.3256698,-23.67473164
0.2,0.4,0.8,39.25,-6.647266887,-1.903688236,-116.2910114,-25.66112968
0.2,0.4,0.8,39.3,-6.667874121,-1.896159602,-118.2522558,-27.64639012
0.2,0.4,0.8,39.35,-6.689829558,-1.888410474,-120.2097856,-29.63071132
0.2,0.4,0.8,39.4,-6.713214922,-1.880445148,-122.1640079,-31.6142865
0.2,0.4,0.8,39.45,-6.73809882,-1.872269,-124.1153406,-33.59730149
0.2,0.4,0.8,39.5,-6.764535988,-1.863888285,-126.0641987,-35.57993256
0.2,0.4,0.8,39.55,-6.792566925,-1.855309944,-128.0109793,-37.56234406
0.2,0.4,0.8,39.6,-6.822217938,-1.846541409,-129.9560472,-39.54468597
0.2,0.4,0.8,39.65,-6.853501562,-1.83759042,-131.8997221,-41.52709147
0.2,0.4,0.8,39.7,-6.886417339,-1.82846485,-133.8422659,-43.50967433
0.2,0.4,0.8,39.75,-6.920952886,-1.819172538,-135.7838727,-45.49252627
0.2,0.4,0.8,39.8,-6.957085216,-1.809721144,-137.7246603,-47.4757143
0.2,0.4,0.8,39.85,-6.994782218,-1.800118022,-139.6646642,-49.45927792
0.2,0.4,0.8,39.9,-7.034004248,-1.790370111,-141.6038341,-51.44322641
0.2,0.4,0.8,39.95,-7.074705746,-1.780483854,-143.5420321,-53.42753605
0.2,0.4,0.8,40,-7.116836817,-1.770465148,-145.4790341,-55.41214733
0.2,0.4,0.8,40.05,-7.160344739,-1.760319325,-147.4145324,-57.3969623
0.2,0.4,0.8,40.1,-7.205175328,-1.750051167,-149.34814,-59.38184191
0.2,0.4,0.8,40.15,-7.251274149,-1.739664958,-151.2793972,-61.36660356
0.2,0.4,0.8,40.2,-7.298587545,-1.729164585,-153.2077783,-63.35101872
0.2,0.4,0.8,40.25,-7.347063472,-1.718553672,-155.1326997,-65.33481085
0.2,0.4,0.8,40.3,-7.396652144,-1.70783576,-157.0535284,-67.31765354
0.2,0.4,0.8,40.35,-7.447306498,-1.697014535,-158.9695904,-69.29916899
0.2,0.4,0.8,40.4,-7.498982487,-1.686094095,-160.8801795,-71.27892681
0.2,0.4,0.8,40.45,-7.551639226,-1.675079253,-162.7845657,-73.25644337
0.2,0.4,0.8,40.5,-7.605239006,-1.663975892,-164.6820033,-75.23118146
0.2,0.4,0.8,40.55,-7.659747208,-1.652791333,-166.5717381,-77.20255069
0.2,0.4,0.8,40.6,-7.715132126,-1.641534746,-168.4530147,-79.1699083
0.2,0.4,0.8,40.65,-7.771364732,-1.63021757,-170.3250825,-81.13256072
0.2,0.4,0.8,40.7,-7.828418397,-1.618853946,-172.1872013,-83.08976574
0.2,0.4,0.8,40.75,-7.886268581,-1.607461145,-174.0386468,-85.04073539
0.2,0.4,0.8,40.8,-7.944892521,-1.596059995,-175.8787141,-86.98463949
0.2,0.4,0.8,40.85,-8.004268909,-1.584675263,-177.7067219,-88.92060991
0.2,0.4,0.8,40.9,-8.064377591,-1.573336026,-179.5220154,-90.84774551
0.2,0.4,0.8,40.95,-8.125199275,-1.562075967,178.6760311,-92.76511769
0.2,0.4,0.8,41,-8.186715272,-1.550933625,176.8880123,-94.67177653
0.2,0.4,0.85,37,-6.070202056,-2.28789939,-28.62346743,-117.1695652
0.2,0.4,0.85,37.05,-6.086409992,-2.260533804,-30.60501117,-119.2056431
0.2,0.4,0.85,37.1,-6.103487131,-2.234679745,-32.59206036,-121.2488894
0.2,0.4,0.85,37.15,-6.121353135,-2.210301933,-34.58434702,-123.2985893
0.2,0.4,0.85,37.2,-6.139927091,-2.187361148,-36.58161335,-125.3540376
0.2,0.4,0.85,37.25,-6.159127858,-2.165814474,-38.58361088,-127.4145408
0.2,0.4,0.85,37.3,-6.178874429,-2.145615568,-40.59009953,-129.4794205
0.2,0.4,0.85,37.35,-6.199086287,-2.126714949,-42.60084649,-131.5480155
0.2,0.4,0.85,37.4,-6.219683769,-2.109060309,-44.615625,-133.619684
0.2,0.4,0.85,37.45,-6.240588433,-2.092596846,-46.63421304,-135.6938061
0.2,0.4,0.85,37.5,-6.261723427,-2.077267603,-48.65639196,-137.7697858
0.2,0.4,0.85,37.55,-6.283013865,-2.063013815,-50.68194499,-139.8470525
0.2,0.4,0.85,37.6,-6.304387197,-2.049775273,-52.71065573,-141.9250632
0.2,0.4,0.85,37.65,-6.325773603,-2.03749067,-54.7423066,-144.0033035
0.2,0.4,0.85,37.7,-6.347106369,-2.026097965,-56.77667731,-146.0812888
0.2,0.4,0.85,37.75,-6.36832229,-2.01553473,-58.81354327,-148.1585659
0.2,0.4,0.85,37.8,-6.38936207,-2.005738485,-60.85267408,-150.2347134
0.2,0.4,0.85,37.85,-6.410170729,-1.996647034,-62.89383213,-152.3093424
0.2,0.4,0.85,37.9,-6.430698026,-1.988198773,-64.9367712,-154.3820972
0.2,0.4,0.85,37.95,-6.450898886,-1.980332989,-66.98123522,-156.4526553
0.2,0.4,0.85,38,-6.470733834,-1.972990137,-69.02695726,-158.5207278
0.2,0.4,0.85,38.05,-6.490169447,-1.966112094,-71.07365861,-160.5860592
0.2,0.4,0.85,38.1,-6.5091788,-1.959642397,-73.12104818,-162.6484274
0.2,0.4,0.85,38.15,-6.527741931,-1.953526452,-75.16882219,-164.7076429
0.2,0.4,0.85,38.2,-6.545846297,-1.94771172,-77.21666415,-166.763549
0.2,0.4,0.85,38.25,-6.563487234,-1.94214788,-79.26424529,-168.8160205
0.2,0.4,0.85,38.3,-6.580668408,-1.936786964,-81.3112254,-170.8649632
0.2,0.4,0.85,38.35,-6.59740224,-1.931583473,-83.35725422,-172.9103133
0.2,0.4,0.85,38.4,-6.613710318,-1.926494463,-85.40197328,-174.9520361
0.2,0.4,0.85,38.45,-6.629623762,-1.921479611,-87.44501841,-176.9901249
0.2,0.4,0.85,38.5,-6.645183528,-1.916501257,-89.4860229,-179.0246
0.2,0.4,0.85,38.55,-6.66044065,-1.911524425,-91.52462124,178.9444926
0.2,0.4,0.85,38.6,-6.675456387,-1.906516822,-93.56045354,176.9170827
0.2,0.4,0.85,38.65,-6.690302247,-1.901448817,-95.59317062,174.8930773
0.2,0.4,0.85,38.7,-6.705059884,-1.896293411,-97.62243965,172.8723621
0.2,0.4,0.85,38.75,-6.71982082,-1.891026174,-99.64795029,170.8548032
0.2,0.4,0.85,38.8,-6.734685986,-1.885625187,-101.6694213,168.8402487
0.2,0.4,0.85,38.85,-6.749765048,-1.880070954,-103.686607,166.8285306
0.2,0.4,0.85,38.9,-6.765175503,-1.874346318,-105.6993045,164.8194668
0.2,0.4,0.85,38.95,-6.781041528,-1.868436356,-107.7073597,162.8128628
0.2,0.4,0.85,39,-6.797492586,-1.862328272,-109.7106731,160.8085137
0.2,0.4,0.85,39.05,-6.814661774,-1.856011288,-111.7092051,158.8062066
0.2,0.4,0.85,39.1,-6.832683953,-1.849476528,-113.7029793,156.8057225
0.2,0.4,0.85,39.15,-6.851693675,-1.842716897,-115.6920847,154.8068389
0.2,0.4,0.85,39.2,-6.871822957,-1.835726971,-117.6766754,152.8093316
0.2,0.4,0.85,39.25,-6.893198962,-1.828502882,-119.6569686,150.8129776
0.2,0.4,0.85,39.3,-6.915941667,-1.821042208,-121.63324,148.8175572
0.2,0.4,0.85,39.35,-6.94016159,-1.813343872,-123.605816,146.8228567
0.2,0.4,0.85,39.4,-6.96595768,-1.805408051,-125.5750646,144.8286707
0.2,0.4,0.85,39.45,-6.993415442,-1.79723609,-127.5413831,142.834805
0.2,0.4,0.85,39.5,-7.022605407,-1.788830428,-129.5051838,140.8410789
0.2,0.4,0.85,39.55,-7.053581995,-1.780194544,-131.4668789,138.8473279
0.2,0.4,0.85,39.6,-7.086382847,-1.771332911,-133.4268639,136.8534064
0.2,0.4,0.85,39.65,-7.12102864,-1.762250964,-135.3855012,134.8591899
0.2,0.4,0.85,39.7,-7.1575234,-1.752955089,-137.3431037,132.864578
0.2,0.4,0.85,39.75,-7.195855302,-1.743452628,-139.2999199,130.8694964
0.2,0.4,0.85,39.8,-7.235997882,-1.733751894,-141.2561213,128.8738995
0.2,0.4,0.85,39.85,-7.277911626,-1.723862217,-143.211791,126.8777725
0.2,0.4,0.85,39.9,-7.321545827,-1.713793986,-145.1669164,124.8811338
0.2,0.4,0.85,39.95,-7.366840622,-1.70355873,-147.1213838,122.8840362
0.2,0.4,0.85,40,-7.413729122,-1.69316919,-149.0749768,120.8865695
0.2,0.4,0.85,40.05,-7.462139523,-1.682639423,-151.0273773,118.8888613
0.2,0.4,0.85,40.1,-7.511997125,-1.671984902,-152.9781694,116.8910788
0.2,0.4,0.85,40.15,-7.563226191,-1.661222629,-154.9268455,114.8934291
0.2,0.4,0.85,40.2,-7.615751582,-1.650371259,-156.8728146,112.8961608
0.2,0.4,0.85,40.25,-7.669500142,-1.639451214,-158.8154122,110.8995633
0.2,0.4,0.85,40.3,-7.72440181,-1.628484801,-160.7539108,108.9039676
0.2,0.4,0.85,40.35,-7.780390459,-1.617496331,-162.6875317,106.9097459
0.2,0.4,0.85,40.4,-7.83740447,-1.606512211,-164.6154561,104.9173104
0.2,0.4,0.85,40.45,-7.895387061,-1.595561043,-166.5368366,102.9271128
0.2,0.4,0.85,40.5,-7.954286412,-1.58467369,-168.4508083,100.9396428
0.2,0.4,0.85,40.55,-8.014055594,-1.573883329,-170.356499,98.95542596
0.2,0.4,0.85,40.6,-8.074652366,-1.563225478,-172.2530383,96.97502209
0.2,0.4,0.85,40.65,-8.136038854,-1.552737994,-174.1395662,94.99902254
0.2,0.4,0.85,40.7,-8.198181147,-1.542461043,-176.0152403,93.02804754
0.2,0.4,0.85,40.75,-8.26104885,-1.532437035,-177.8792424,91.06274317
0.2,0.4,0.85,40.8,-8.324614605,-1.522710527,-179.7307833,89.10377814
0.2,0.4,0.85,40.85,-8.388853616,-1.513328098,178.4308922,87.15184033
0.2,0.4,0.85,40.9,-8.453743179,-1.504338175,176.6065023,85.20763314
0.2,0.4,0.85,40.95,-8.51926224,-1.495790845,174.7967254,83.27187175
0.2,0.4,0.85,41,-8.585390997,-1.487737617,173.002198,81.34527933
0.2,0.45,0.65,37,-4.367062598,-3.292657342,-10.43351149,-99.35866112
0.2,0.45,0.65,37.05,-4.354769757,-3.257733235,-12.37059868,-101.346126
0.2,0.45,0.65,37.1,-4.344518102,-3.224713808,-14.30979329,-103.3392301
0.2,0.45,0.65,37.15,-4.336287794,-3.193561331,-16.25022655,-105.3373332
0.2,0.45,0.65,37.2,-4.330067886,-3.164233302,-18.19101417,-107.3398084
0.2,0.45,0.65,37.25,-4.325861427,-3.136682695,-20.13125812,-109.3460448
0.2,0.45,0.65,37.3,-4.323692351,-3.110858245,-22.07005382,-111.355449
0.2,0.45,0.65,37.35,-4.323614776,-3.086704747,-24.00650805,-113.367448
0.2,0.45,0.65,37.4,-4.325725398,-3.064163388,-25.93977733,-115.3814901
0.2,0.45,0.65,37.45,-4.330179532,-3.043172094,-27.86914378,-117.3970475
0.2,0.45,0.65,37.5,-4.337210627,-3.023665884,-29.79415707,-119.4136169
0.2,0.45,0.65,37.55,-4.347150811,-3.005577252,-31.71488869,-121.4307212
0.2,0.45,0.65,37.6,-4.360444444,-2.988836539,-33.63236488,-123.4479102
0.2,0.45,0.65,37.65,-4.377634747,-2.973372318,-35.54925145,-125.4647617
0.2,0.45,0.65,37.7,-4.399282287,-2.959111777,-37.47080529,-127.4808819
0.2,0.45,0.65,37.75,-4.425748195,-2.945981099,-39.4058658,-129.4959056
0.2,0.45,0.65,37.8,-4.456778104,-2.933905835,-41.36708066,-131.5094965
0.2,0.45,0.65,37.85,-4.490943049,-2.922811266,-43.36877375,-133.5213475
0.2,0.45,0.65,37.9,-4.525307606,-2.912622761,-45.42103543,-135.5311798
0.2,0.45,0.65,37.95,-4.555965646,-2.90326611,-47.52177859,-137.5387434
0.2,0.45,0.65,38,-4.579615194,-2.89466785,-49.65339388,-139.5438158
0.2,0.45,0.65,38.05,-4.595115447,-2.88675557,-51.78937735,-141.5462018
0.2,0.45,0.65,38.1,-4.603668973,-2.879458196,-53.90636202,-143.5457328
0.2,0.45,0.65,38.15,-4.607694416,-2.872706261,-55.99163666,-145.5422656
0.2,0.45,0.65,38.2,-4.609572706,-2.866432151,-58.04281265,-147.5356817
0.2,0.45,0.65,38.25,-4.611022333,-2.860570329,-60.06357385,-149.5258862
0.2,0.45,0.65,38.3,-4.613043742,-2.855057541,-62.05972636,-151.5128065
0.2,0.45,0.65,38.35,-4.616104406,-2.849833001,-64.03695639,-153.4963915
0.2,0.45,0.65,38.4,-4.620345337,-2.84483855,-65.99997064,-155.4766101
0.2,0.45,0.65,38.45,-4.625733251,-2.840018799,-67.95236835,-157.4534502
0.2,0.45,0.65,38.5,-4.63215457,-2.835321252,-69.89679698,-159.4269172
0.2,0.45,0.65,38.55,-4.639467742,-2.830696402,-71.83517145,-161.3970328
0.2,0.45,0.65,38.6,-4.64753006,-2.82609782,-73.76887201,-163.3638339
0.2,0.45,0.65,38.65,-4.656210168,-2.821482211,-75.69889894,-165.3273709
0.2,0.45,0.65,38.7,-4.665392994,-2.816809463,-77.62598561,-167.2877071
0.2,0.45,0.65,38.75,-4.674980902,-2.812042674,-79.55067853,-169.2449166
0.2,0.45,0.65,38.8,-4.684893071,-2.807148161,-81.47339291,-171.199084
0.2,0.45,0.65,38.85,-4.695064171,-2.802095459,-83.39445098,-173.1503021
0.2,0.45,0.65,38.9,-4.705442826,-2.796857296,-85.31410817,-175.0986716
0.2,0.45,0.65,38.95,-4.715990135,-2.79140956,-87.23257098,-177.0442995
0.2,0.45,0.65,39,-4.72667831,-2.785731251,-89.15000914,-178.987298
0.2,0.45,0.65,39.05,-4.737489502,-2.779804416,-91.06656365,179.0722167
0.2,0.45,0.65,39.1,-4.748414772,-2.773614074,-92.98235226,177.1341255
0.2,0.45,0.65,39.15,-4.759453213,-2.767148126,-94.89747288,175.1983074
0.2,0.45,0.65,39.2,-4.770611196,-2.760397257,-96.81200572,173.2646406
0.2,0.45,0.65,39.25,-4.781901705,-2.75335482,-98.7260145,171.3330035
0.2,0.45,0.65,39.3,-4.793343769,-2.746016713,-100.639547,169.403276
0.2,0.45,0.65,39.35,-4.804961938,-2.738381241,-102.5526352,167.47534
0.2,0.45,0.65,39.4,-4.81678582,-2.730448968,-104.4652948,165.5490808
0.2,0.45,0.65,39.45,-4.828849658,-2.72222256,-106.3775253,163.6243878
0.2,0.45,0.65,39.5,-4.841191921,-2.713706612,-108.2893089,161.7011554
0.2,0.45,0.65,39.55,-4.85385493,-2.704907466,-110.20061,159.7792843
0.2,0.45,0.65,39.6,-4.866884493,-2.695833022,-112.1113748,157.8586818
0.2,0.45,0.65,39.65,-4.880329546,-2.686492527,-114.0215302,155.939263
0.2,0.45,0.65,39.7,-4.894241802,-2.676896361,-115.9309833,154.0209516
0.2,0.45,0.65,39.75,-4.908675411,-2.667055814,-117.8396207,152.1036807
0.2,0.45,0.65,39.8,-4.923686607,-2.656982839,-119.7473081,150.1873936
0.2,0.45,0.65,39.85,-4.939333364,-2.646689806,-121.6538894,148.2720444
0.2,0.45,0.65,39.9,-4.955675051,-2.636189237,-123.5591867,146.3575992
0.2,0.45,0.65,39.95,-4.972772078,-2.62549353,-125.4629996,144.4440366
0.2,0.45,0.65,40,-4.99068555,-2.614614676,-127.3651053,142.5313481
0.2,0.45,0.65,40.05,-5.009476911,-2.603563952,-129.2652584,140.6195397
0.2,0.45,0.65,40.1,-5.029207593,-2.592351617,-131.1631908,138.7086317
0.2,0.45,0.65,40.15,-5.049938668,-2.580986582,-133.0586119,136.7986599
0.2,0.45,0.65,40.2,-5.071730495,-2.569476081,-134.9512092,134.8896764
0.2,0.45,0.65,40.25,-5.094642373,-2.557825314,-136.8406485,132.9817502
0.2,0.45,0.65,40.3,-5.118732208,-2.546037096,-138.7265746,131.0749678
0.2,0.45,0.65,40.35,-5.144056177,-2.534111479,-140.6086118,129.1694343
0.2,0.45,0.65,40.4,-5.170668407,-2.522045371,-142.4863653,127.2652739
0.2,0.45,0.65,40.45,-5.198620664,-2.509832145,-144.3594221,125.3626312
0.2,0.45,0.65,40.5,-5.227962062,-2.497461229,-146.227352,123.4616717
0.2,0.45,0.65,40.55,-5.25873878,-2.484917697,-148.0897092,121.5625831
0.2,0.45,0.65,40.6,-5.290993807,-2.472181843,-149.9460336,119.6655762
0.2,0.45,0.65,40.65,-5.324766697,-2.459228747,-151.7958527,117.7708867
0.2,0.45,0.65,40.7,-5.360093363,-2.446027845,-153.6386829,115.8787759
0.2,0.45,0.65,40.75,-5.397005876,-2.432542475,-155.474032,113.989533
0.2,0.45,0.65,40.8,-5.435532308,-2.418729436,-157.3014002,112.1034767
0.2,0.45,0.65,40.85,-5.475696592,-2.404538539,-159.120283,110.2209573
0.2,0.45,0.65,40.9,-5.517518416,-2.389912157,-160.9301726,108.3423593
0.2,0.45,0.65,40.95,-5.561013142,-2.374784787,-162.7305602,106.4681043
0.2,0.45,0.65,41,-5.606191759,-2.359082611,-164.520938,104.5986545
0.2,0.45,0.7,37,-4.495389642,-3.181355984,-12.97007788,78.37110437
0.2,0.45,0.7,37.05,-4.505117182,-3.146936861,-14.89017643,76.37762898
