"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []"
0.55,59,-20.195305192121,-1.4483119847357,2221.36775133757,4.97799909538105,195.990248249659
0.55,59.05,-20.0185862194726,-1.44488189063742,2223.43404842098,4.98208320001992,196.108976130925
0.55,59.1,-19.8605727599194,-1.43790920103439,2225.50031360082,4.98616682868285,196.227566023042
0.55,59.15,-19.7251796226143,-1.42752536122752,2227.5665467042,4.99024998350975,196.346017863146
0.55,59.2,-19.6168540075629,-1.41397914778555,2229.63274755968,4.99433266663125,196.464331590426
0.55,59.25,-19.5405532085496,-1.39766139090769,2231.69891599724,4.99841488016881,196.58250714611
0.55,59.3,-19.5016726407209,-1.3791343463079,2233.76505184824,5.00249662623468,196.700544473446
0.55,59.35,-19.5058821367616,-1.35916581635409,2235.83115494544,5.00657790693202,196.818443517694
0.55,59.4,-19.5588080612798,-1.33876690485757,2237.89722512302,5.01065872435488,196.936204226111
0.55,59.45,-19.6654698322888,-1.31922982840895,2239.96326221649,5.01473908058832,197.053826547934
0.55,59.5,-19.8293433038213,-1.30215780193538,2242.02926606277,5.01881897770872,197.17131043437
0.55,59.55,-20.0508905541944,-1.28947199985223,2244.09523650012,5.02289841778774,197.288655838585
0.55,59.6,-20.3254012311529,-1.28337096705371,2246.1611733682,5.02697740286758,197.405862715683
0.55,59.65,-20.6401266303776,-1.28620767973058,2248.22707650792,5.03105593500512,197.5229310227
0.55,59.7,-20.9711400257226,-1.30024504981576,2250.29294576163,5.03513401624871,197.639860718586
0.55,59.75,-21.2813548916499,-1.3272643110057,2252.35878097296,5.03921164862374,197.756651764196
0.55,59.8,-21.5225340297204,-1.36804791788848,2254.42458198686,5.0432888341524,197.873304122271
0.55,59.85,-21.6444491343234,-1.42184477806214,2256.49034864962,5.04736557484823,197.989817757432
0.55,59.9,-21.6107323031428,-1.48602249027408,2258.55608080882,5.05144187271598,198.10619263616
0.55,59.95,-21.4135191316498,-1.55614414679916,2260.62177831333,5.05551772975169,198.222428726789
0.55,60,-21.0760606406539,-1.62659481025564,2262.68744101332,5.05959314794267,198.338525999488
0.55,60.05,-20.6412845907233,-1.69163215935569,2264.75306876025,5.06366812926755,198.454484426248
0.55,60.1,-20.1555424479537,-1.74649621317678,2266.81866140685,5.06774267569634,198.570303980776
0.55,60.15,-19.6572736910663,-1.78817220614888,2268.8842188071,5.07181678919041,198.685984639042
0.55,60.2,-19.1731003264916,-1.81559611307166,2270.94974081626,5.07589047170257,198.801526378024
0.55,60.25,-18.7187925378104,-1.82936799807333,2273.01522729083,5.07996372517706,198.916929177048
0.55,60.3,-18.302010979648,-1.83120702941888,2275.08067808857,5.08403655154965,199.032193017035
0.55,60.35,-17.925049355848,-1.82338566242678,2277.14609306846,5.0881089527476,199.14731788066
0.55,60.4,-17.5869563675335,-1.80828617748098,2279.21147209071,5.09218093068973,199.262303752332
0.55,60.45,-17.2849900574805,-1.78812087639546,2281.27681501675,5.09625248728645,199.377150618187
0.55,60.5,-17.0155457685729,-1.76479424727045,2283.34212170924,5.10032362443978,199.491858466068
0.55,60.55,-16.7747182068361,-1.73986325495687,2285.40739203202,5.10439434404341,199.606427285521
