"W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []"
0.5,40.75,-44.202601265991,-0.31792967577727,1440.37735296395,3.47710296259438,72.6170487491644
0.5,40.8,-44.3022446068663,-0.318076175003759,1442.23937958929,3.48136462640727,72.6177715946175
0.5,40.85,-44.4057029418397,-0.31823627542266,1444.10157307617,3.48562651691426,72.6184905438908
0.5,40.9,-44.5129932781608,-0.3184110523955,1445.96393321107,3.48988863412058,72.6192055914163
0.5,40.95,-44.6241312395799,-0.318601616178755,1447.8264597811,3.49415097802496,72.6199167318313
0.5,41,-44.7391311500025,-0.318809111654289,1449.68915257402,3.49841354861952,72.6206239599779
0.55,37,-48.4231142982545,-0.294575710384698,1308.02085668672,3.11428366028255,69.6371568607591
0.55,37.05,-48.2798330460627,-0.29488456236465,1309.87659462902,3.1184992002336,69.6375716333721
0.55,37.1,-48.1407164213867,-0.295175582609025,1311.73250700785,3.12271507409206,69.6379818380504
0.55,37.15,-48.0057539255918,-0.295449913829291,1313.58859360614,3.12693128184941,69.6383874732609
0.55,37.2,-47.8749334642468,-0.295708663112979,1315.44485420722,3.13114782350378,69.6387885376423
0.55,37.25,-47.7482414160729,-0.295952901861207,1317.3012885948,3.1353646990597,69.6391850300043
0.55,37.3,-47.625662687283,-0.29618366577376,1319.15789655297,3.13958190852788,69.6395769493277
0.55,37.35,-47.5071807547685,-0.296401954881059,1321.01467786623,3.14379945192489,69.6399642947635
0.55,37.4,-47.3927777011611,-0.296608733622145,1322.87163231948,3.14801732927294,69.6403470656327
0.55,37.45,-47.2824342444051,-0.296804930967923,1324.72875969799,3.15223554059959,69.6407252614259
0.55,37.5,-47.1761297641243,-0.296991440588694,1326.58605978748,3.15645408593753,69.6410988818032
0.55,37.55,-47.0738423267453,-0.297169121065117,1328.44353237404,3.1606729653243,69.641467926593
0.55,37.6,-46.9755487110434,-0.297338796141607,1330.30117724418,3.16489217880203,69.6418323957921
0.55,37.65,-46.8812244355124,-0.297501255021209,1332.15899418482,3.16911172641723,69.6421922895652
0.55,37.7,-46.7908437887079,-0.297657252700883,1334.01698298332,3.17333160822048,69.6425476082443
0.55,37.75,-46.7043798634944,-0.297807510346183,1335.87514342742,3.17755182426625,69.6428983523281
0.55,37.8,-46.6218045959132,-0.297952715704243,1337.73347530532,3.18177237461257,69.6432445224817
0.55,37.85,-46.5430888092045,-0.298093523553969,1339.59197840563,3.18599325932086,69.6435861195358
0.55,37.9,-46.4682022633426,-0.298230556192333,1341.45065251737,3.19021447845565,69.6439231444866
0.55,37.95,-46.397113710288,-0.298364403955605,1343.30949743002,3.19443603208434,69.6442555984948
0.55,38,-46.3297909550203,-0.298495625774407,1345.16851293348,3.19865792027696,69.6445834828852
0.55,38.05,-46.2662009222907,-0.298624749761399,1347.02769881809,3.20288014310594,69.6449067991464
0.55,38.1,-46.2063097289232,-0.298752273830434,1348.88705487462,3.20710270064585,69.6452255489296
0.55,38.15,-46.1500827613979,-0.298878666346004,1350.74658089431,3.2113255929732,69.6455397340486
0.55,38.2,-46.0974847583665,-0.299004366801749,1352.60627666881,3.21554882016616,69.6458493564789
0.55,38.25,-46.048479897685,-0.299129786526887,1354.46614199024,3.21977238230435,69.6461544183571
0.55,38.3,-46.0030318874888,-0.299255309419305,1356.32617665117,3.22399627946863,69.6464549219803
0.55,38.35,-45.9611040607964,-0.299381292704157,1358.18638044461,3.22822051174081,69.6467508698052
0.55,38.4,-45.9226594730946,-0.29950806771672,1360.04675316403,3.2324450792035,69.6470422644481
0.55,38.45,-45.887661002336,-0.299635940708303,1361.90729460338,3.2366699819398,69.6473291086836
0.55,38.5,-45.8560714507737,-0.299765193674045,1363.76800455704,3.24089522003313,69.6476114054438
0.55,38.55,-45.8278536480528,-0.299896085201331,1365.62888281988,3.24512079356699,69.6478891578185
0.55,38.6,-45.8029705549873,-0.300028851337664,1367.48992918721,3.24934670262474,69.6481623690535
0.55,38.65,-45.781385367467,-0.300163706476766,1369.35114345482,3.25357294728936,69.6484310425504
0.55,38.7,-45.7630616199581,-0.300300844261745,1371.21252541899,3.25779952764325,69.6486951818657
0.55,38.75,-45.7479632880895,-0.300440438504063,1373.07407487644,3.262026443768,69.6489547907104
0.55,38.8,-45.7360548898473,-0.300582644117192,1374.93579162439,3.26625369574418,69.6492098729487
0.55,38.85,-45.7273015849358,-0.300727598063702,1376.79767546053,3.27048128365112,69.6494604325976
0.55,38.9,-45.7216692718994,-0.300875420314647,1378.65972618303,3.2747092075667,69.649706473826
0.55,38.95,-45.7191246826401,-0.301026214820042,1380.52194359053,3.27893746756714,69.6499480009541
0.55,39,-45.7196354740062,-0.301180070489263,1382.38432748219,3.28316606372675,69.6501850184524
0.55,39.05,-45.7231703161661,-0.301337062180195,1384.24687765762,3.28739499611779,69.6504175309409
0.55,39.1,-45.7296989775239,-0.301497251695974,1386.10959391693,3.29162426481019,69.6506455431885
0.55,39.15,-45.7391924059695,-0.301660688788172,1387.97247606074,3.29585386987141,69.650869060112
0.55,39.2,-45.7516228062949,-0.301827412165224,1389.83552389014,3.30008381136616,69.6510880867753
0.55,39.25,-45.7669637136437,-0.301997450504996,1391.69873720673,3.30431408935626,69.6513026283885
0.55,39.3,-45.7851900628906,-0.302170823470313,1393.56211581259,3.3085447039004,69.6515126903073
0.55,39.35,-45.8062782538797,-0.30234754272634,1395.42565951032,3.31277565505396,69.6517182780318
0.55,39.4,-45.8302062124754,-0.302527612958614,1397.28936810302,3.31700694286879,69.651919397206
0.55,39.45,-45.8569534474013,-0.302711032890669,1399.15324139428,3.32123856739303,69.6521160536166
0.55,39.5,-45.8865011028629,-0.302897796300059,1401.0172791882,3.32547052867087,69.6523082531922
0.55,39.55,-45.9188320069627,-0.30308789303167,1402.8814812894,3.32970282674244,69.6524960020026
0.55,39.6,-45.9539307159286,-0.303281310007219,1404.74584750299,3.33393546164351,69.6526793062578
0.55,39.65,-45.9917835541815,-0.303478032229764,1406.61037763461,3.33816843340537,69.6528581723067
0.55,39.7,-46.0323786502699,-0.303678043782174,1408.4750714904,3.34240174205463,69.653032606637
0.55,39.75,-46.0757059686985,-0.303881328818363,1410.33992887702,3.34663538761298,69.6532026158736
0.55,39.8,-46.121757337667,-0.304087872546262,1412.20494960165,3.35086937009707,69.6533682067777
0.55,39.85,-46.1705264727278,-0.304297662201311,1414.07013347198,3.35510368951826,69.6535293862464
0.55,39.9,-46.2220089963484,-0.304510688009474,1415.93548029624,3.35933834588247,69.6536861613112
0.55,39.95,-46.2762024533479,-0.30472694413861,1417.80098988315,3.36357333919,69.6538385391372
0.55,40,-46.3331063221436,-0.30494642963708,1419.66666204199,3.3678086694353,69.6539865270223
0.55,40.05,-46.3927220217125,-0.305169149358549,1421.53249658253,3.37204433660684,69.6541301323961
0.55,40.1,-46.4550529141314,-0.305395114871859,1423.3984933151,3.37628034068691,69.6542693628188
0.55,40.15,-46.5201043025117,-0.305624345354893,1425.26465205053,3.38051668165141,69.6544042259806
0.55,40.2,-46.5878834240887,-0.305856868471317,1427.13097260021,3.38475335946973,69.6545347297003
0.55,40.25,-46.6583994381628,-0.30609272122919,1428.99745477603,3.38899037410452,69.6546608819246
0.55,40.3,-46.7316634085163,-0.306331950820305,1430.86409839043,3.39322772551153,69.6547826907269
0.55,40.35,-46.807688279845,-0.306574615439232,1432.73090325639,3.39746541363946,69.6549001643063
0.55,40.4,-46.8864888476497,-0.306820785081032,1434.59786918742,3.40170343842975,69.655013310987
0.55,40.45,-46.9680817209198,-0.307070542316534,1436.46499599757,3.40594179981642,69.6551221392165
0.55,40.5,-47.0524852768219,-0.307323983044224,1438.33228350142,3.41018049772592,69.6552266575655
0.55,40.55,-47.1397196064581,-0.307581217217671,1440.19973151411,3.41441953207692,69.655326874726
0.55,40.6,-47.2298064506014,-0.307842369547505,1442.0673398513,3.41865890278017,69.6554227995109
0.55,40.65,-47.3227691241279,-0.308107580176958,1443.93510832921,3.42289860973834,69.6555144408526
0.55,40.7,-47.4186324276544,-0.308377005330025,1445.8030367646,3.42713865284582,69.6556018078023
0.55,40.75,-47.5174225446522,-0.308650817931211,1447.67112497477,3.4313790319886,69.6556849095287
0.55,40.8,-47.6191669220276,-0.30892920819604,1449.53937277758,3.43561974704405,69.6557637553167
0.55,40.85,-47.7238941318517,-0.309212384191328,1451.40777999142,3.43986079788082,69.655838354567
0.55,40.9,-47.8316337115588,-0.30950057236441,1453.27634643526,3.44410218435864,69.6559087167945
0.55,40.95,-47.9424159795275,-0.309794018040368,1455.14507192859,3.44834390632815,69.6559748516275
0.55,41,-48.0562718224899,-0.310092985886548,1457.01395629147,3.45258596363079,69.6560367688065
0.6,37,-48.9202368891807,-0.285274305848531,1315.51604200751,3.17336030722978,66.9286012327967
0.6,37.05,-48.8352829572913,-0.285479425099671,1317.37957058431,3.17762010679499,66.9286465728649
0.6,37.1,-48.7542821327715,-0.285681256475397,1319.24326633428,3.18188025593688,66.9286870630783
0.6,37.15,-48.6772565433053,-0.285880420969324,1321.10712907193,3.18614075460203,66.9287227174758
0.6,37.2,-48.6042185259819,-0.286077506202315,1322.97115861196,3.1904016027426,66.9287535502248
0.6,37.25,-48.5351713218113,-0.286273066773288,1324.83535476934,3.194662800316,66.9287795756198
0.6,37.3,-48.4701097799754,-0.286467624653069,1326.69971735927,3.19892434728465,66.9288008080808
0.6,37.35,-48.4090210673015,-0.286661669620358,1328.56424619722,3.20318624361569,66.9288172621515
0.6,37.4,-48.3518853785418,-0.286855659738658,1330.4289410989,3.20744848928069,66.9288289524981
0.6,37.45,-48.2986766431924,-0.287050021873103,1332.29380188026,3.21171108425536,66.9288358939073
0.6,37.5,-48.2493632247823,-0.287245152246036,1334.15882835753,3.21597402851933,66.9288381012851
0.6,37.55,-48.2039086088131,-0.287441417030158,1336.02402034721,3.22023732205583,66.9288355896545
0.6,37.6,-48.1622720758248,-0.287639152978068,1337.88937766604,3.22450096485143,66.9288283741549
0.6,37.65,-48.1244093563956,-0.287838668086966,1339.75490013105,3.22876495689578,66.9288164700395
0.6,37.7,-48.0902732652495,-0.288040242297309,1341.62058755954,3.23302929818133,66.9287998926743
0.6,37.75,-48.0598143120327,-0.288244128224126,1343.4864397691,3.23729398870308,66.9287786575365
0.6,37.8,-48.0329812867251,-0.288450551919754,1345.35245657757,3.2415590284583,66.9287527802125
0.6,37.85,-48.0097218180591,-0.288659713666714,1347.21863780312,3.24582441744626,66.9287222763967
0.6,37.9,-47.9899829037251,-0.288871788799402,1349.08498326415,3.25009015566801,66.9286871618895
0.6,37.95,-47.9737114115375,-0.289086928553336,1350.95149277941,3.25435624312607,66.9286474525962
0.6,38,-47.9608545511157,-0.289305260940643,1352.81816616791,3.25862267982419,66.9286031645249
0.6,38.05,-47.9513603159875,-0.289526891650436,1354.68500324896,3.26288946576711,66.9285543137853
0.6,38.1,-47.945177896354,-0.289751904972812,1356.55200384219,3.2671566009603,66.9285009165869
0.6,38.15,-47.9422580630519,-0.289980364745139,1358.41916776752,3.27142408540967,66.9284429892374
0.6,38.2,-47.9425535235173,-0.290212315319309,1360.28649484517,3.27569191912136,66.928380548141
0.6,38.25,-47.9460192507847,-0.290447782548623,1362.15398489569,3.2799601021015,66.9283136097972
0.6,38.3,-47.952612786759,-0.290686774793046,1364.02163773994,3.2842286343559,66.9282421907989
0.6,38.35,-47.9622945211586,-0.290929283941471,1365.88945319908,3.28849751588986,66.9281663078307
0.6,38.4,-47.9750279476683,-0.291175286449701,1367.75743109461,3.29276674670791,66.9280859776678
0.6,38.45,-47.9907798989415,-0.291424744392824,1369.62557124835,3.29703632681355,66.9280012171738
0.6,38.5,-48.0095207621709,-0.291677606530744,1371.49387348244,3.30130625620901,66.9279120432995
0.6,38.55,-48.0312246770019,-0.291933809385497,1373.36233761935,3.30557653489506,66.9278184730816
0.6,38.6,-48.0558697175918,-0.292193278329112,1375.23096348188,3.30984716287067,66.9277205236402
0.6,38.65,-48.083438060635,-0.292455928680724,1377.09975089318,3.31411814013288,66.9276182121785
0.6,38.7,-48.1139161411693,-0.292721666811645,1378.96869967673,3.31838946667649,66.9275115559799
0.6,38.75,-48.1472947979665,-0.292990391257169,1380.83780965633,3.32266114249385,66.9274005724075
0.6,38.8,-48.1835694102866,-0.2932619938338,1382.70708065615,3.32693316757464,66.9272852789022
0.6,38.85,-48.2227400277414,-0.293536360760651,1384.5765125007,3.33120554190561,66.9271656929808
0.6,38.9,-48.2648114949844,-0.29381337378381,1386.44610501484,3.33547826547036,66.9270418322349
0.6,38.95,-48.3097935729022,-0.294092911302372,1388.31585802378,3.33975133824915,66.9269137143293
0.6,39,-48.3577010579515,-0.294374849494919,1390.18577135307,3.3440247602186,66.9267813570002
0.6,39.05,-48.4085539012539,-0.294659063445235,1392.05584482864,3.34829853135152,66.9266447780539
0.6,39.1,-48.4623773290326,-0.294945428265985,1393.92607827678,3.35257265161668,66.9265039953653
0.6,39.15,-48.5192019659579,-0.295233820219158,1395.79647152412,3.35684712097856,66.9263590268762
0.6,39.2,-48.5790639629601,-0.295524117832074,1397.66702439767,3.36112193939714,66.9262098905939
0.6,39.25,-48.6420051310694,-0.295816203007695,1399.5377367248,3.36539710682771,66.9260566045895
0.6,39.3,-48.70807308286,-0.296109962128059,1401.40860833327,3.36967262322061,66.9258991869969
0.6,39.35,-48.7773213831076,-0.29640528714961,1403.27963905119,3.37394848852104,66.9257376560107
0.6,39.4,-48.8498097103207,-0.296702076689248,1405.15082870705,3.37822470266882,66.925572029885
0.6,39.45,-48.9256040308769,-0.297000237099875,1407.02217712973,3.38250126559821,66.9254023269319
0.6,39.5,-49.0047767875914,-0.297299683534193,1408.89368414847,3.38677817723768,66.92522856552
0.6,39.55,-49.0874071046686,-0.297600340995685,1410.7653495929,3.39105543750967,66.9250507640729
0.6,39.6,-49.1735810111368,-0.297902145375426,1412.63717329305,3.39533304633046,66.9248689410679
0.6,39.65,-49.2633916850594,-0.298205044473653,1414.50915507931,3.39961100360986,66.9246831150341
0.6,39.7,-49.3569397210395,-0.298508999004842,1416.38129478248,3.40388930925108,66.9244933045515
0.6,39.75,-49.4543334238122,-0.298813983585118,1418.25359223374,3.40816796315051,66.9242995282491
0.6,39.8,-49.5556891310425,-0.299119987700824,1420.12604726467,3.41244696519749,66.9241018048037
0.6,39.85,-49.661131568837,-0.299427016657061,1421.99865970724,3.41672631527413,66.9239001529385
0.6,39.9,-49.7707942439341,-0.299735092505002,1423.87142939382,3.42100601325509,66.9236945914215
0.6,39.95,-49.8848198770781,-0.300044254946852,1425.74435615718,3.42528605900741,66.9234851390642
0.6,40,-50.0033608827198,-0.300354562217219,1427.6174398305,3.42956645239031,66.9232718147201
0.6,40.05,-50.126579900933,-0.300666091939792,1429.49068024735,3.43384719325494,66.9230546372833
0.6,40.1,-50.2546503883193,-0.300978941958138,1431.36407724171,3.43812828144427,66.9228336256874
0.6,40.15,-50.3877572757108,-0.301293231139458,1433.23763064798,3.4424097167928,66.9226087989035
0.6,40.2,-50.5260977017008,-0.301609100150196,1435.11134030096,3.44669149912647,66.9223801759393
0.6,40.25,-50.6698818324797,-0.301926712202307,1436.98520603586,3.45097362826238,66.9221477758379
0.6,40.3,-50.8193337801561,-0.302246253769125,1438.85922768831,3.45525610400866,66.9219116176757
0.6,40.35,-50.9746926337722,-0.302567935269683,1440.73340509436,3.45953892616424,66.9216717205617
0.6,40.4,-51.136213619621,-0.302891991720396,1442.60773809046,3.46382209451872,66.9214281036358
0.6,40.45,-51.304169410347,-0.303218683353025,1444.4822265135,3.46810560885209,66.9211807860679
0.6,40.5,-51.4788516057353,-0.303548296197846,1446.35687020079,3.47238946893467,66.9209297870558
0.6,40.55,-51.6605724122124,-0.303881142631027,1448.23166899004,3.4766736745268,66.9206751258247
0.6,40.6,-51.8496665530395,-0.304217561885122,1450.10662271943,3.48095822537876,66.9204168216253
0.6,40.65,-52.0464934471775,-0.30455792052173,1451.98173122752,3.48524312123054,66.9201548937328
0.6,40.7,-52.2514397020913,-0.304902612865345,1453.85699435332,3.48952836181166,66.9198893614454
0.6,40.75,-52.4649219746611,-0.305252061397413,1455.73241193628,3.49381394684101,66.9196202440832
0.6,40.8,-52.6873902652852,-0.305606717109745,1457.60798381627,3.49809987602667,66.9193475609869
0.6,40.85,-52.9193317237266,-0.305967059816352,1459.4837098336,3.50238614906574,66.9190713315164
0.6,40.9,-53.1612750619532,-0.306333598422902,1461.35958982901,3.50667276564414,66.9187915750494
0.6,40.95,-53.413795690058,-0.306706871152956,1463.23562364368,3.51095972543648,66.9185083109806
0.6,41,-53.6775217174834,-0.307087445730275,1465.11181111922,3.51524702810584,66.9182215587202
0.65,37,-49.0297645351971,-0.278911714392314,1321.42741836264,3.15714904272674,64.587803420257
0.65,37.05,-48.8893374530141,-0.279223808260226,1323.29725217808,3.16140950414922,64.586962308708
0.65,37.1,-48.7541196947902,-0.279531716388681,1325.16724922676,3.16567038237443,64.58612081587
0.65,37.15,-48.6239501903735,-0.279836070324967,1327.03740934412,3.16993167737501,64.5852789452297
0.65,37.2,-48.4986784153214,-0.280137466961509,1328.90773236568,3.17419338910992,64.5844367004792
0.65,37.25,-48.3781637086344,-0.28043646880332,1330.77821812709,3.17845551752475,64.5835940855426
0.65,37.3,-48.2622746563686,-0.280733604281648,1332.64886646405,3.18271806255204,64.5827511046056
0.65,37.35,-48.1508885336726,-0.281029368112781,1334.51967721242,3.18698102411158,64.5819077621503
0.65,37.4,-48.0438907987024,-0.281324221701009,1336.39065020813,3.19124440211072,64.5810640629955
0.65,37.45,-47.941174632662,-0.281618593584655,1338.26178528722,3.19550819644466,64.5802200123425
0.65,37.5,-47.8426405208895,-0.281912879924045,1340.13308228589,3.19977240699673,64.579375615829
0.65,37.55,-47.7481958705043,-0.282207445030305,1342.0045410404,3.20403703363872,64.5785308795921
0.65,37.6,-47.6577546606387,-0.28250262193376,1343.87616138719,3.20830207623111,64.5776858103408
0.65,37.65,-47.5712371217222,-0.282798712990793,1345.74794316279,3.21256753462343,64.576840415442
0.65,37.7,-47.4885694406743,-0.283095990527836,1347.61988620388,3.21683340865446,64.5759947030203
0.65,37.75,-47.4096834891991,-0.283394697521376,1349.49199034727,3.22109969815257,64.575148682076
0.65,37.8,-47.3345165726691,-0.283695048312574,1351.36425542993,3.22536640293597,64.5743023626237
0.65,37.85,-47.263011197347,-0.28399722935531,1353.23668128894,3.22963352281297,64.5734557558553
0.65,37.9,-47.1951148539174,-0.28430139999629,1355.10926776156,3.23390105758225,64.572608874333
0.65,37.95,-47.1307798155047,-0.284607693285973,1356.98201468518,3.23816900703318,64.5717617322157
0.65,38,-47.0699629485251,-0.284916216818919,1358.85492189736,3.24243737094598,64.5709143455258
0.65,38.05,-47.0126255348823,-0.285227053602315,1360.72798923581,3.24670614909207,64.570066732462
0.65,38.1,-46.9587331041504,-0.28554026295131,1362.60121653841,3.25097534123427,64.5692189137623
0.65,38.15,-46.9082552745144,-0.285855881409818,1364.47460364321,3.25524494712708,64.5683709131218
0.65,38.2,-46.8611656013509,-0.286173923695493,1366.34815038841,3.25951496651693,64.5675227576626
0.65,38.25,-46.8174414324297,-0.286494383667514,1368.22185661241,3.26378539914239,64.5666744784465
0.65,38.3,-46.77706376881,-0.286817235315879,1370.09572215377,3.26805624473447,64.5658261109985
0.65,38.35,-46.7400171305902,-0.287142433770863,1371.96974685124,3.27232750301682,64.5649776957787
0.65,38.4,-46.7062894267464,-0.287469916331298,1373.84393054375,3.27659917370596,64.5641292784742
0.65,38.45,-46.6758718283675,-0.287799603510424,1375.71827307042,3.28087125651156,64.5632809098673
0.65,38.5,-46.648758644665,-0.28813140009792,1377.59277427056,3.28514375113662,64.5624326448352
0.65,38.55,-46.6249472012,-0.288465196236865,1379.46743398368,3.28941665727775,64.5615845396711
0.65,38.6,-46.6044377198328,-0.288800868514295,1381.34225204947,3.29368997462534,64.5607366462937
