D_pth [mm],d_apad [mm],shield [],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1))_1 [deg]"
0.15,0.6,1.15,60.75,-27.48021708,-0.83473581,71.26918988,-71.6736277
0.15,0.6,1.15,60.8,-27.45335166,-0.836319101,71.61930342,-72.37246315
0.15,0.6,1.15,60.85,-27.42855603,-0.837329298,72.08523167,-73.07284402
0.15,0.6,1.15,60.9,-27.39965758,-0.837823949,72.68229001,-73.77547841
0.15,0.6,1.15,60.95,-27.35876634,-0.837869395,73.41567343,-74.48091313
0.15,0.6,1.15,61,-27.29663568,-0.837536436,74.27312631,-75.1895542
0.15,0.6,1.15,61.05,-27.20378721,-0.836897481,75.2175109,-75.90168613
0.15,0.6,1.15,61.1,-27.0725413,-0.836024753,76.18308689,-76.6174891
0.15,0.6,1.15,61.15,-26.89958545,-0.834989221,77.08051388,-77.33705335
0.15,0.6,1.15,61.2,-26.68802441,-0.833860012,77.81332719,-78.06039102
0.15,0.6,1.15,61.25,-26.44760169,-0.832704119,78.30209603,-78.78744566
0.15,0.6,1.15,61.3,-26.19254247,-0.831586304,78.50584795,-79.51809976
0.15,0.6,1.15,61.35,-25.93789043,-0.830569097,78.43037221,-80.25218074
0.15,0.6,1.15,61.4,-25.69607763,-0.829712852,78.12083778,-80.98946559
0.15,0.6,1.15,61.45,-25.47505633,-0.829075814,77.64489702,-81.72968456
0.15,0.6,1.15,61.5,-25.27819766,-0.828714194,77.07523844,-82.47252415
0.15,0.6,1.15,61.55,-25.10532535,-0.828682213,76.47742022,-83.21762946
0.15,0.6,1.15,61.6,-24.95409423,-0.829032142,75.9041885,-83.96460626
0.15,0.6,1.15,61.65,-24.82119217,-0.829814302,75.39464539,-84.71302272
0.15,0.6,1.15,61.7,-24.70317235,-0.831077053,74.97599007,-85.46241098
0.15,0.6,1.15,61.75,-24.5969305,-0.832866753,74.66609798,-86.21226873
0.15,0.6,1.15,61.8,-24.49992062,-0.835227701,74.47598069,-86.96206064
0.15,0.6,1.15,61.85,-24.41020683,-0.838202058,74.41175333,-87.71121995
0.15,0.6,1.15,61.9,-24.32642518,-0.841829765,74.47606108,-88.45915002
0.15,0.6,1.15,61.95,-24.24770344,-0.846148439,74.66905372,-89.20522604
0.15,0.6,1.15,62,-24.17356632,-0.851193272,74.98903137,-89.94879682
0.15,0.6,1.15,62.05,-24.10384137,-0.85699692,75.43287288,-90.68918672
0.15,0.6,1.15,62.1,-24.03857257,-0.863589397,75.99633191,-91.4256977
0.15,0.6,1.15,62.15,-23.97794525,-0.870997973,76.6742593,-92.15761147
0.15,0.6,1.15,62.2,-23.92222313,-0.879247074,77.46078806,-92.8841918
0.15,0.6,1.15,62.25,-23.87169768,-0.888358192,78.3495011,-93.60468694
0.15,0.6,1.15,62.3,-23.82664913,-0.898349813,79.33359067,-94.31833211
0.15,0.6,1.15,62.35,-23.78731812,-0.90923735,80.40601148,-95.02435213
0.15,0.6,1.15,62.4,-23.75388671,-0.921033096,81.55962567,-95.72196408
0.15,0.6,1.15,62.45,-23.72646753,-0.933746192,82.78733611,-96.41038
0.15,0.6,1.15,62.5,-23.70509951,-0.94738262,84.08220446,-97.0888097
0.15,0.6,1.15,62.55,-23.68974882,-0.9619452,85.43755126,-97.7564635
0.15,0.6,1.15,62.6,-23.68031363,-0.977433626,86.84703616,-98.41255497
0.15,0.6,1.15,62.65,-23.6766316,-0.993844505,88.30471811,-99.05630372
0.15,0.6,1.15,62.7,-23.67848883,-1.011171422,89.80509611,-99.68693802
0.15,0.6,1.15,62.75,-23.68562965,-1.02940503,91.34313217,-100.3036974
0.15,0.6,1.15,62.8,-23.69776634,-1.048533142,92.91425886,-100.9058353
0.15,0.6,1.15,62.85,-23.71458843,-1.068540859,94.51437387,-101.4926211
0.15,0.6,1.15,62.9,-23.7357712,-1.089410699,96.13982433,-102.063343
0.15,0.6,1.15,62.95,-23.76098315,-1.111122746,97.78738361,-102.6173093
0.15,0.6,1.15,63,-23.78989239,-1.133654812,99.45422264,-103.1538514
0.15,0.6,1.25,57,-19.91087836,-0.978609445,-118.5415635,-22.94487662
0.15,0.6,1.25,57.05,-19.68991728,-0.95550858,-120.0896391,-23.50280706
0.15,0.6,1.25,57.1,-19.50245672,-0.934061842,-121.6577822,-24.08574377
0.15,0.6,1.25,57.15,-19.34584331,-0.914343863,-123.2233416,-24.69219689
0.15,0.6,1.25,57.2,-19.21712003,-0.896419482,-124.7677301,-25.32057924
0.15,0.6,1.25,57.25,-19.11316272,-0.880342059,-126.2764454,-25.96921196
0.15,0.6,1.25,57.3,-19.03080374,-0.866151711,-127.7388824,-26.63633165
0.15,0.6,1.25,57.35,-18.96693554,-0.853873485,-129.1479893,-27.32009933
0.15,0.6,1.25,57.4,-18.91859098,-0.843515475,-130.4998255,-28.01861133
0.15,0.6,1.25,57.45,-18.88300018,-0.835066894,-131.7930751,-28.72991236
0.15,0.6,1.25,57.5,-18.8576263,-0.828496138,-133.02856,-29.45201111
0.15,0.6,1.25,57.55,-18.84018382,-0.823748848,-134.208784,-30.18289881
0.15,0.6,1.25,57.6,-18.82864327,-0.820746045,-135.3375259,-30.92057104
0.15,0.6,1.25,57.65,-18.82122646,-0.819382407,-136.4194917,-31.66305354
0.15,0.6,1.25,57.7,-18.8163956,-0.819524789,-137.4600272,-32.40843253
0.15,0.6,1.25,57.75,-18.81283901,-0.821011177,-138.4648866,-33.15489011
0.15,0.6,1.25,57.8,-18.80945583,-0.823650272,-139.4400521,-33.9007453
0.15,0.6,1.25,57.85,-18.80534098,-0.827222057,-140.3915954,-34.64450109
0.15,0.6,1.25,57.9,-18.79977183,-0.831479715,-141.3255732,-35.3848971
0.15,0.6,1.25,57.95,-18.79219701,-0.836153422,-142.2479489,-36.12096698
0.15,0.6,1.25,58,-18.78222798,-0.840956556,-143.1645323,-36.8520981
0.15,0.6,1.25,58.05,-18.76963357,-0.845594929,-144.0809297,-37.57808944
0.15,0.6,1.25,58.1,-18.75433754,-0.849779489,-145.0024973,-38.29920141
0.15,0.6,1.25,58.15,-18.73641915,-0.853242735,-145.9342908,-39.01618863
0.15,0.6,1.25,58.2,-18.71611659,-0.855758554,-146.8810038,-39.73030463
0.15,0.6,1.25,58.25,-18.69383286,-0.857164476,-147.8468851,-40.44326637
0.15,0.6,1.25,58.3,-18.67014357,-0.857384378,-148.8356282,-41.15716738
0.15,0.6,1.25,58.35,-18.6458057,-0.856448665,-149.8502199,-41.87433277
0.15,0.6,1.25,58.4,-18.62176592,-0.854508205,-150.8927377,-42.59711775
0.15,0.6,1.25,58.45,-18.59916617,-0.851838097,-151.9640827,-43.32766303
0.15,0.6,1.25,58.5,-18.57934325,-0.848828168,-153.0636349,-44.06763326
0.15,0.6,1.25,58.55,-18.56381764,-0.845958946,-154.1888217,-44.81797529
0.15,0.6,1.25,58.6,-18.55426502,-0.84376456,-155.334592,-45.57873629
0.15,0.6,1.25,58.65,-18.55246146,-0.842786891,-156.4928068,-46.34897565
0.15,0.6,1.25,58.7,-18.56019124,-0.843527409,-157.651572,-47.12678855
0.15,0.6,1.25,58.75,-18.57910404,-0.846403784,-158.7945806,-47.90943773
0.15,0.6,1.25,58.8,-18.61050822,-0.851717236,-159.9005827,-48.69356875
0.15,0.6,1.25,58.85,-18.65509013,-0.859634059,-160.943173,-49.47547098
0.15,0.6,1.25,58.9,-18.71255931,-0.870181759,-161.8911788,-50.25134229
0.15,0.6,1.25,58.95,-18.78123996,-0.883257525,-162.7100062,-51.01752268
0.15,0.6,1.25,59,-18.85766272,-0.898645121,-163.3643428,-51.77067426
0.15,0.6,1.25,59.05,-18.93625833,-0.916035757,-163.8225123,-52.50789978
0.15,0.6,1.25,59.1,-19.00930509,-0.935048996,-164.0624521,-53.22680399
0.15,0.6,1.25,59.15,-19.06730865,-0.955250748,-164.0786468,-53.92551093
0.15,0.6,1.25,59.2,-19.09995208,-0.97616665,-163.8884605,-54.60265402
0.15,0.6,1.25,59.25,-19.097603,-0.997290233,-163.5355433,-55.25735751
0.15,0.6,1.25,59.3,-19.05311433,-1.018086258,-163.0879788,-55.88922664
0.15,0.6,1.25,59.35,-18.96341374,-1.037990448,-162.6301666,-56.49836299
0.15,0.6,1.25,59.4,-18.83032345,-1.056407706,-162.2498733,-57.085419
0.15,0.6,1.25,59.45,-18.66029196,-1.072711951,-162.0241282,-57.65170302
0.15,0.6,1.25,59.5,-18.46314654,-1.086252004,-162.0081761,-58.19934018
0.15,0.6,1.25,59.55,-18.25032751,-1.096369471,-162.2301499,-58.73148286
0.15,0.6,1.25,59.6,-18.03315022,-1.102435669,-162.6916624,-59.25254272
0.15,0.6,1.25,59.65,-17.82148018,-1.103914313,-163.3726419,-59.76838334
0.15,0.6,1.25,59.7,-17.62296209,-1.100452753,-164.2381449,-60.28636955
0.15,0.6,1.25,59.75,-17.44275523,-1.091995043,-165.2452759,-60.81513436
0.15,0.6,1.25,59.8,-17.28364049,-1.078894472,-166.3490919,-61.36392977
0.15,0.6,1.25,59.85,-17.14635343,-1.061985911,-167.5070339,-61.94151552
0.15,0.6,1.25,59.9,-17.03002387,-1.042570738,-168.6818521,-62.5547282
0.15,0.6,1.25,59.95,-16.932637,-1.022283023,-169.8432124,-63.20710175
0.15,0.6,1.25,60,-16.85146164,-1.002848793,-170.9682558,-63.89803602
0.15,0.6,1.25,60.05,-16.78341545,-0.985802172,-172.0413989,-64.62288956
0.15,0.6,1.25,60.1,-16.72535434,-0.972249116,-173.0536364,-65.37401473
0.15,0.6,1.25,60.15,-16.67428542,-0.962749658,-174.0015636,-66.14236155
0.15,0.6,1.25,60.2,-16.62751061,-0.957335505,-174.8862882,-66.91909719
0.15,0.6,1.25,60.25,-16.5827116,-0.955627319,-175.7123485,-67.6967971
0.15,0.6,1.25,60.3,-16.5379888,-0.956993018,-176.4867154,-68.47003432
0.15,0.6,1.25,60.35,-16.49186581,-0.960696419,-177.2179193,-69.23543914
0.15,0.6,1.25,60.4,-16.44326995,-0.966008628,-177.9153179,-69.99142069
0.15,0.6,1.25,60.45,-16.39149731,-0.972276264,-178.5885064,-70.73774481
0.15,0.6,1.25,60.5,-16.33616898,-0.978953461,-179.2468585,-71.47510488
0.15,0.6,1.25,60.55,-16.27718327,-0.985608954,-179.8991829,-72.20475742
0.15,0.6,1.25,60.6,-16.21466733,-0.991918731,179.4465212,-72.9282454
0.15,0.6,1.25,60.65,-16.14893058,-0.997651969,178.7832287,-73.64720516
0.15,0.6,1.25,60.7,-16.08042114,-1.002655128,178.104987,-74.3632411
0.15,0.6,1.25,60.75,-16.00968613,-1.006836819,177.4069636,-75.07785044
0.15,0.6,1.25,60.8,-15.9373362,-1.010154658,176.6854536,-75.7923825
0.15,0.6,1.25,60.85,-15.8640142,-1.012604405,175.9378562,-76.50802034
0.15,0.6,1.25,60.9,-15.79036795,-1.014211312,175.162629,-77.22577631
0.15,0.6,1.25,60.95,-15.71702695,-1.015023358,174.3592238,-77.9464956
0.15,0.6,1.25,61,-15.64458259,-1.015106052,173.52801,-78.67086396
0.15,0.6,1.25,61.05,-15.57357198,-1.014538453,172.6701884,-79.39941732
0.15,0.6,1.25,61.1,-15.50446484,-1.013410135,171.7876985,-80.13255196
0.15,0.6,1.25,61.15,-15.43765357,-1.011818867,170.883121,-80.87053435
0.15,0.6,1.25,61.2,-15.37344615,-1.009868821,169.9595787,-81.61351037
0.15,0.6,1.25,61.25,-15.31206187,-1.007669156,169.0206376,-82.36151383
0.15,0.6,1.25,61.3,-15.25362961,-1.00533289,168.0702089,-83.11447417
0.15,0.6,1.25,61.35,-15.19818852,-1.002975969,167.1124555,-83.87222344
0.15,0.6,1.25,61.4,-15.14569097,-1.000716464,166.1517036,-84.63450278
0.15,0.6,1.25,61.45,-15.09600738,-0.998673868,165.1923615,-85.40096835
0.15,0.6,1.25,61.5,-15.04893275,-0.996968461,164.2388459,-86.17119702
0.15,0.6,1.25,61.55,-15.0041945,-0.995720704,163.2955185,-86.94469168
0.15,0.6,1.25,61.6,-14.96146134,-0.995050673,162.3666309,-87.72088657
0.15,0.6,1.25,61.65,-14.92035283,-0.9950775,161.4562808,-88.49915243
0.15,0.6,1.25,61.7,-14.88044923,-0.995918844,160.5683767,-89.27880172
0.15,0.6,1.25,61.75,-14.84130142,-0.997690361,159.706613,-90.05909393
0.15,0.6,1.25,61.8,-14.80244062,-1.000505196,158.8744525,-90.83924086
0.15,0.6,1.25,61.85,-14.76338754,-1.004473496,158.0751172,-91.61841222
0.15,0.6,1.25,61.9,-14.72366095,-1.009701943,157.3115848,-92.39574113
0.15,0.6,1.25,61.95,-14.68278542,-1.016293314,156.586591,-93.17032999
0.15,0.6,1.25,62,-14.64029815,-1.024346078,155.9026354,-93.94125627
0.15,0.6,1.25,62.05,-14.59575484,-1.033954033,155.2619904,-94.70757848
0.15,0.6,1.25,62.1,-14.54873459,-1.045205985,154.6667129,-95.46834227
0.15,0.6,1.25,62.15,-14.49884383,-1.058185481,154.1186557,-96.22258641
0.15,0.6,1.25,62.2,-14.44571935,-1.072970596,153.6194811,-96.96934892
0.15,0.6,1.25,62.25,-14.38903039,-1.089633777,153.1706732,-97.70767301
0.15,0.6,1.25,62.3,-14.32847998,-1.108241748,152.7735508,-98.43661301
0.15,0.6,1.25,62.35,-14.26380559,-1.128855481,152.4292787,-99.15524009
0.15,0.6,1.25,62.4,-14.19477904,-1.151530224,152.1388791,-99.8626478
0.15,0.6,1.25,62.45,-14.12120597,-1.176315601,151.9032422,-100.5579573
0.15,0.6,1.25,62.5,-14.04292475,-1.203255761,151.7231348,-101.2403226
0.15,0.6,1.25,62.55,-13.95980511,-1.232389592,151.5992099,-101.9089346
0.15,0.6,1.25,62.6,-13.87174638,-1.263750994,151.5320144,-102.5630262
0.15,0.6,1.25,62.65,-13.77867555,-1.297369188,151.521997,-103.2018755
0.15,0.6,1.25,62.7,-13.68054512,-1.333269089,151.5695152,-103.8248094
0.15,0.6,1.25,62.75,-13.57733094,-1.371471702,151.6748422,-104.4312068
0.15,0.6,1.25,62.8,-13.46902991,-1.411994561,151.838174,-105.0205011
0.15,0.6,1.25,62.85,-13.35565771,-1.454852194,152.0596358,-105.592182
0.15,0.6,1.25,62.9,-13.23724658,-1.500056613,152.3392884,-106.1457975
0.15,0.6,1.25,62.95,-13.11384318,-1.547617812,152.6771352,-106.6809549
0.15,0.6,1.25,63,-12.98550649,-1.597544285,153.0731285,-107.1973215
0.15,0.6,1.35,57,-14.45619898,-1.262864891,-122.1856178,-29.96916542
0.15,0.6,1.35,57.05,-14.25505544,-1.229893104,-123.6688289,-30.46272833
0.15,0.6,1.35,57.1,-14.08574729,-1.198817251,-125.147798,-30.99316114
0.15,0.6,1.35,57.15,-13.94524096,-1.169835901,-126.6025065,-31.5588168
0.15,0.6,1.35,57.2,-13.83028398,-1.143139193,-128.0174717,-32.15780288
0.15,0.6,1.35,57.25,-13.73755516,-1.118903879,-129.3815857,-32.78797685
0.15,0.6,1.35,57.3,-13.66379132,-1.097287716,-130.6877456,-33.44694626
0.15,0.6,1.35,57.35,-13.60588563,-1.07842321,-131.9323488,-34.1320754
0.15,0.6,1.35,57.4,-13.56095719,-1.062410819,-133.1147259,-34.84049977
0.15,0.6,1.35,57.45,-13.52639435,-1.049311761,-134.2365652,-35.56915026
0.15,0.6,1.35,57.5,-13.49987636,-1.039140667,-135.3013713,-36.31478882
0.15,0.6,1.35,57.55,-13.47937836,-1.031858412,-136.313981,-37.0740572
0.15,0.6,1.35,57.6,-13.46316453,-1.027365612,-137.2801474,-37.84354034
0.15,0.6,1.35,57.65,-13.44977362,-1.025497372,-138.2061942,-38.61984512
0.15,0.6,1.35,57.7,-13.43800022,-1.026020024,-139.0987349,-39.39969453
0.15,0.6,1.35,57.75,-13.42687417,-1.028630721,-139.9644488,-40.18003548
0.15,0.6,1.35,57.8,-13.41563969,-1.032960782,-140.8099045,-40.95815693
0.15,0.6,1.35,57.85,-13.40373556,-1.038583657,-141.6414209,-41.73181226
0.15,0.6,1.35,57.9,-13.39077648,-1.045028207,-142.464957,-42.49933738
0.15,0.6,1.35,57.95,-13.37653625,-1.051797595,-143.2860226,-43.25975319
0.15,0.6,1.35,58,-13.36093226,-1.058393527,-144.1096049,-44.01283935
0.15,0.6,1.35,58.05,-13.34401137,-1.064344816,-144.9401039,-44.75916563
0.15,0.6,1.35,58.1,-13.32593666,-1.069238368,-145.7812753,-45.50006876
0.15,0.6,1.35,58.15,-13.30697461,-1.072749883,-146.6361769,-46.23756679
0.15,0.6,1.35,58.2,-13.28748246,-1.07467098,-147.5071182,-46.97420995
0.15,0.6,1.35,58.25,-13.26789507,-1.074929347,-148.3956128,-47.71287539
0.15,0.6,1.35,58.3,-13.24871121,-1.073598962,-149.3023344,-48.4565224
0.15,0.6,1.35,58.35,-13.2304788,-1.070898533,-150.2270771,-49.20793192
0.15,0.6,1.35,58.4,-13.21377898,-1.067177791,-151.1687228,-49.96945824
0.15,0.6,1.35,58.45,-13.19920909,-1.062892989,-152.125217,-50.74281991
0.15,0.6,1.35,58.5,-13.18736443,-1.058574445,-153.0935559,-51.52895117
0.15,0.6,1.35,58.55,-13.17881922,-1.054789894,-154.0697843,-52.32792636
0.15,0.6,1.35,58.6,-13.17410692,-1.052107745,-155.0490079,-53.13895869
0.15,0.6,1.35,58.65,-13.17370036,-1.05106387,-156.0254159,-53.96046508
0.15,0.6,1.35,58.7,-13.17799176,-1.052134609,-156.9923139,-54.79018139
0.15,0.6,1.35,58.75,-13.18727286,-1.05571749,-157.9421618,-55.62530852
0.15,0.6,1.35,58.8,-13.20171471,-1.062119933,-158.866611,-56.46266974
0.15,0.6,1.35,58.85,-13.22134613,-1.071555226,-159.756534,-57.2988621
0.15,0.6,1.35,58.9,-13.2460289,-1.084144377,-160.6020394,-58.13038872
0.15,0.6,1.35,58.95,-13.27542649,-1.09992208,-161.3924679,-58.95376384
0.15,0.6,1.35,59,-13.30896138,-1.118844922,-162.1163715,-59.76558633
0.15,0.6,1.35,59.05,-13.34575383,-1.140800055,-162.7614914,-60.56258151
0.15,0.6,1.35,59.1,-13.38453271,-1.165612651,-163.3147762,-61.34161324
0.15,0.6,1.35,59.15,-13.42350687,-1.193050606,-163.7625289,-62.09967079
0.15,0.6,1.35,59.2,-13.46018583,-1.222824995,-164.0908478,-62.83383671
0.15,0.6,1.35,59.25,-13.49114536,-1.254584691,-164.2866508,-63.54124421
0.15,0.6,1.35,59.3,-13.51175535,-1.287903419,-164.3397325,-64.21903712
0.15,0.6,1.35,59.35,-13.51593929,-1.322257399,-164.2464664,-64.86435197
0.15,0.6,1.35,59.4,-13.49613311,-1.356991901,-164.0157324,-65.47435404
0.15,0.6,1.35,59.45,-13.44375552,-1.391276146,-163.6770363,-66.04637677
0.15,0.6,1.35,59.5,-13.35061463,-1.424049192,-163.2889759,-66.57823848
0.15,0.6,1.35,59.55,-13.21153306,-1.453966552,-162.9430257,-67.06883422
0.15,0.6,1.35,59.6,-13.02775963,-1.479370537,-162.7548703,-67.51910545
0.15,0.6,1.35,59.65,-12.80950623,-1.498327498,-162.8380688,-67.93343018
0.15,0.6,1.35,59.7,-12.57527722,-1.508796035,-163.2664328,-68.32127779
0.15,0.6,1.35,59.75,-12.34707999,-1.508990889,-164.0453321,-68.69857807
0.15,0.6,1.35,59.8,-12.14370861,-1.497948747,-165.1115281,-69.08775119
0.15,0.6,1.35,59.85,-11.97596399,-1.476156095,-166.3613508,-69.51516674
0.15,0.6,1.35,59.9,-11.84594144,-1.445920103,-167.6876208,-70.00563378
0.15,0.6,1.35,59.95,-11.74946114,-1.411133696,-169.0055411,-70.57551922
0.15,0.6,1.35,60,-11.67936477,-1.376369056,-170.2614199,-71.22786927
0.15,0.6,1.35,60.05,-11.62806944,-1.345687023,-171.4292695,-71.95234948
0.15,0.6,1.35,60.1,-11.58895404,-1.321751388,-172.5027476,-72.72983307
0.15,0.6,1.35,60.15,-11.55683852,-1.305583245,-173.4873043,-73.53875121
0.15,0.6,1.35,60.2,-11.52795862,-1.296862256,-174.3943646,-74.36014963
0.15,0.6,1.35,60.25,-11.49973575,-1.294456912,-175.2376353,-75.18014713
0.15,0.6,1.35,60.3,-11.47050622,-1.296912849,-176.031013,-75.99017989
0.15,0.6,1.35,60.35,-11.43928041,-1.302782112,-176.7875261,-76.78605253
0.15,0.6,1.35,60.4,-11.4055518,-1.310793762,-177.5188798,-77.56665589
0.15,0.6,1.35,60.45,-11.36915433,-1.319913322,-178.2353261,-78.33281713
0.15,0.6,1.35,60.5,-11.33015905,-1.329340197,-178.9456923,-79.08643852
0.15,0.6,1.35,60.55,-11.28880024,-1.338477749,-179.6574773,-79.82991915
0.15,0.6,1.35,60.6,-11.24542276,-1.346895888,179.6230328,-80.56579656
0.15,0.6,1.35,60.65,-11.20044426,-1.354295706,178.8906525,-81.29654034
0.15,0.6,1.35,60.7,-11.15432744,-1.360479742,178.1411978,-82.02444283
0.15,0.6,1.35,60.75,-11.10755921,-1.365328482,177.3714024,-82.75156861
0.15,0.6,1.35,60.8,-11.06063447,-1.368782473,176.5788478,-83.47973739
0.15,0.6,1.35,60.85,-11.01404291,-1.37082901,175.7619056,-84.21052509
0.15,0.6,1.35,60.9,-10.96825782,-1.371492366,174.9196885,-84.9452736
0.15,0.6,1.35,60.95,-10.92372634,-1.370826687,174.0520065,-85.68510416
0.15,0.6,1.35,61,-10.88086074,-1.368910853,173.1593266,-86.43093136
0.15,0.6,1.35,61.05,-10.84003056,-1.365844741,172.2427331,-87.18347647
0.15,0.6,1.35,61.1,-10.80155555,-1.361746507,171.3038867,-87.94327932
0.15,0.6,1.35,61.15,-10.76569947,-1.356750568,170.3449803,-88.71070882
0.15,0.6,1.35,61.2,-10.73266497,-1.351006065,169.3686931,-89.48597193
0.15,0.6,1.35,61.25,-10.70258948,-1.344675639,168.3781392,-90.26912155
0.15,0.6,1.35,61.3,-10.67554251,-1.337934404,167.3768137,-91.0600634
0.15,0.6,1.35,61.35,-10.65152424,-1.330969021,166.3685359,-91.8585623
0.15,0.6,1.35,61.4,-10.63046576,-1.323976806,165.3573897,-92.66424801
0.15,0.6,1.35,61.45,-10.61223078,-1.317164832,164.3476639,-93.47662099
0.15,0.6,1.35,61.5,-10.59661887,-1.310748991,163.3437923,-94.29505825
0.15,0.6,1.35,61.55,-10.58337023,-1.304952979,162.350296,-95.11881956
0.15,0.6,1.35,61.6,-10.57217171,-1.300007219,161.3717281,-95.9470542
0.15,0.6,1.35,61.65,-10.56266401,-1.296147686,160.412623,-96.77880841
0.15,0.6,1.35,61.7,-10.55444974,-1.293614659,159.4774504,-97.61303375
0.15,0.6,1.35,61.75,-10.54710208,-1.292651395,158.5705749,-98.4485965
0.15,0.6,1.35,61.8,-10.54017384,-1.293502736,157.696221,-99.28428821
0.15,0.6,1.35,61.85,-10.53320651,-1.296413673,156.8584445,-100.1188375
0.15,0.6,1.35,61.9,-10.52573915,-1.301627864,156.0611097,-100.950923
0.15,0.6,1.35,61.95,-10.51731684,-1.309386153,155.3078707,-101.7791883
0.15,0.6,1.35,62,-10.50749841,-1.319925074,154.6021588,-102.6022573
0.15,0.6,1.35,62.05,-10.49586345,-1.33347539,153.9471732,-103.418752
0.15,0.6,1.35,62.1,-10.48201835,-1.350260653,153.3458755,-104.2273108
0.15,0.6,1.35,62.15,-10.46560132,-1.37049581,152.800987,-105.0266085
0.15,0.6,1.35,62.2,-10.44628637,-1.394385856,152.3149884,-105.815378
0.15,0.6,1.35,62.25,-10.42378628,-1.422124517,151.8901212,-106.5924321
0.15,0.6,1.35,62.3,-10.39785453,-1.45389297,151.5283912,-107.3566871
0.15,0.6,1.35,62.35,-10.36828635,-1.489858551,151.2315726,-108.1071874
0.15,0.6,1.35,62.4,-10.3349188,-1.530173425,151.0012131,-108.8431299
0.15,0.6,1.35,62.45,-10.29763022,-1.574973169,150.8386405,-109.5638899
0.15,0.6,1.35,62.5,-10.25633893,-1.62437519,150.7449693,-110.269047
0.15,0.6,1.35,62.55,-10.21100144,-1.678476894,150.7211083,-110.9584106
0.15,0.6,1.35,62.6,-10.16161021,-1.737353517,150.767769,-111.6320457
0.15,0.6,1.35,62.65,-10.10819105,-1.801055493,150.8854739,-112.2902974
0.15,0.6,1.35,62.7,-10.0508004,-1.869605218,151.0745658,-112.9338147
0.15,0.6,1.35,62.75,-9.989522356,-1.942993084,151.3352177,-113.5635713
0.15,0.6,1.35,62.8,-9.924465707,-2.021172609,151.6674422,-114.1808846
0.15,0.6,1.35,62.85,-9.855760991,-2.104054515,152.0711024,-114.7874289
0.15,0.6,1.35,62.9,-9.783557605,-2.191499604,152.5459217,-115.385244
0.15,0.6,1.35,62.95,-9.708021042,-2.283310307,153.0914944,-115.9767346
0.15,0.6,1.35,63,-9.629330287,-2.379220833,153.7072965,-116.5646592
0.15,0.7,1.15,57,-21.15294251,-0.880734798,54.32960032,167.5689594
0.15,0.7,1.15,57.05,-21.08478991,-0.868295039,54.47421829,166.8979593
0.15,0.7,1.15,57.1,-21.01540685,-0.857157875,54.60236318,166.2250597
0.15,0.7,1.15,57.15,-20.94485786,-0.847261679,54.71397634,165.5503601
0.15,0.7,1.15,57.2,-20.8732114,-0.838545501,54.80899819,164.8739488
0.15,0.7,1.15,57.25,-20.80053982,-0.830949267,54.8873691,164.1959042
0.15,0.7,1.15,57.3,-20.72691933,-0.824413959,54.94903027,163.5162955
0.15,0.7,1.15,57.35,-20.65242996,-0.818881776,54.99392478,162.8351845
0.15,0.7,1.15,57.4,-20.5771555,-0.814296277,55.02199872,162.152626
0.15,0.7,1.15,57.45,-20.50118337,-0.810602519,55.03320248,161.4686695
0.15,0.7,1.15,57.5,-20.42460459,-0.807747163,55.02749205,160.78336
0.15,0.7,1.15,57.55,-20.34751357,-0.805678573,55.00483055,160.0967391
0.15,0.7,1.15,57.6,-20.27000799,-0.804346906,54.9651897,159.4088459
0.15,0.7,1.15,57.65,-20.19218863,-0.803704179,54.90855147,158.7197182
0.15,0.7,1.15,57.7,-20.11415911,-0.803704326,54.83490975,158.0293928
0.15,0.7,1.15,57.75,-20.03602565,-0.804303247,54.74427202,157.337907
0.15,0.7,1.15,57.8,-19.95789677,-0.805458841,54.63666105,156.6452987
0.15,0.7,1.15,57.85,-19.87988298,-0.807131036,54.5121166,155.9516073
0.15,0.7,1.15,57.9,-19.80209632,-0.809281805,54.37069702,155.2568739
0.15,0.7,1.15,57.95,-19.72465,-0.811875178,54.21248075,154.5611422
0.15,0.7,1.15,58,-19.64765783,-0.814877249,54.03756767,153.8644586
0.15,0.7,1.15,58.05,-19.57123369,-0.818256182,53.84608026,153.166872
0.15,0.7,1.15,58.1,-19.49549086,-0.821982206,53.63816443,152.4684347
