D [mm],coax_inside [mm],QCOAX_D [mm],Freq [GHz],"dB(S(1:1,1:1)) []","dB(S(2:1,1:1)) []","ang_deg(S(1:1,1:1)) [deg]","ang_deg(S(2:1,1:1)) [deg]"
0.15,0.2,0.6,59.75,-5.823387002,-2.895883999,-152.5574793,-61.98422214
0.15,0.2,0.6,59.8,-5.789551178,-2.905527771,-154.6585192,-64.06880075
0.15,0.2,0.6,59.85,-5.756399177,-2.916056688,-156.7396191,-66.14513578
0.15,0.2,0.6,59.9,-5.722504658,-2.927178884,-158.80223,-68.22048153
0.15,0.2,0.6,59.95,-5.686405839,-2.93896882,-160.8484688,-70.30134581
0.15,0.2,0.6,60,-5.646525347,-2.95177737,-162.8809047,-72.39339802
0.15,0.2,0.6,60.05,-5.612728896,-2.971541726,-164.9416291,-74.45468308
0.15,0.2,0.6,60.1,-5.579333097,-2.992294994,-167.0088703,-76.50393069
0.15,0.2,0.6,60.15,-5.547706983,-3.013847057,-169.0838642,-78.54080374
0.15,0.2,0.6,60.2,-5.519607884,-3.0359426,-171.1558395,-80.56459051
0.15,0.2,0.6,60.25,-5.493922699,-3.058116085,-173.2021086,-82.57422433
0.15,0.2,0.6,60.3,-5.466495593,-3.079380037,-175.2229694,-84.57003559
0.15,0.2,0.6,60.35,-5.43622658,-3.098374129,-177.2401337,-86.56156523
0.15,0.2,0.6,60.4,-5.40458786,-3.11640566,-179.264448,-88.56937619
0.15,0.2,0.6,60.45,-5.372786432,-3.137519279,178.703636,-90.58715777
0.15,0.2,0.6,60.5,-5.341399398,-3.16137491,176.6660374,-92.59205217
0.15,0.2,0.6,60.55,-5.310684802,-3.185938529,174.6244431,-94.58086707
0.15,0.2,0.6,60.6,-5.280775851,-3.210383755,172.5800365,-96.5578885
0.15,0.2,0.6,60.65,-5.251760834,-3.234542765,170.5336574,-98.52639062
0.15,0.2,0.6,60.7,-5.223713165,-3.258425676,168.4859574,-100.4882227
0.15,0.2,0.6,60.75,-5.196702623,-3.282078866,166.4375017,-102.4444146
0.15,0.2,0.6,60.8,-5.17079974,-3.305552984,164.3888333,-104.3955342
0.15,0.2,0.6,60.85,-5.146077704,-3.328896597,162.3405169,-106.3418418
0.15,0.2,0.6,60.9,-5.122613294,-3.352153583,160.2931744,-108.283346
0.15,0.2,0.6,60.95,-5.100487257,-3.375358708,158.247519,-110.2198127
0.15,0.2,0.6,61,-5.079783915,-3.398529584,156.2043959,-112.1507586
0.15,0.2,0.6,61.05,-5.060589403,-3.421654016,154.164831,-114.075446
0.15,0.2,0.6,61.1,-5.042987377,-3.444672034,152.1300937,-115.9929
0.15,0.2,0.6,61.15,-5.027050325,-3.467452772,150.1017717,-117.9019749
0.15,0.2,0.6,61.2,-5.012823763,-3.489768422,148.0818546,-119.8015052
0.15,0.2,0.6,61.25,-5.000299697,-3.511271639,146.0728057,-121.6905815
0.15,0.2,0.6,61.3,-4.989375681,-3.531488975,144.0775842,-123.5689741
0.15,0.2,0.6,61.35,-4.979798173,-3.549849435,142.0995414,-125.4376748
0.15,0.2,0.6,61.4,-4.971096661,-3.565767865,140.1420788,-127.2994183
0.15,0.2,0.6,61.45,-4.962531151,-3.578788372,138.2079494,-129.1589137
0.15,0.2,0.6,61.5,-4.953097805,-3.588758373,136.2981815,-131.0224722
0.15,0.2,0.6,61.55,-4.941649281,-3.59596372,134.4108706,-132.8968908
0.15,0.2,0.6,61.6,-4.927154922,-3.601146213,132.5404691,-134.7878556
0.15,0.2,0.6,61.65,-4.909033197,-3.605373409,130.6783391,-136.6984896
0.15,0.2,0.6,61.7,-4.887389102,-3.609810371,128.814802,-138.6286336
0.15,0.2,0.6,61.75,-4.862999227,-3.615486818,126.9418714,-140.5750109
0.15,0.2,0.6,61.8,-4.837042575,-3.623125074,125.0552642,-142.5319625
0.15,0.2,0.6,61.85,-4.810737752,-3.633027087,123.154838,-144.4923655
0.15,0.2,0.6,61.9,-4.785063187,-3.644978549,121.243719,-146.4487076
0.15,0.2,0.6,61.95,-4.760625968,-3.658172979,119.3269797,-148.3947905
0.15,0.2,0.6,62,-4.73763311,-3.6713077,117.4105428,-150.3284406
0.15,0.2,0.6,62.05,-4.715877358,-3.683094241,115.5004294,-152.2538764
0.15,0.2,0.6,62.1,-4.69467416,-3.693056278,113.6018976,-154.1803044
0.15,0.2,0.6,62.15,-4.672788579,-3.701850941,111.717535,-156.1160041
0.15,0.2,0.6,62.2,-4.648626691,-3.71068747,109.8436768,-158.0634143
0.15,0.2,0.6,62.25,-4.621145302,-3.720523049,107.9676683,-160.0196076
0.15,0.2,0.6,62.3,-4.591162958,-3.731752936,106.0730431,-161.9797101
0.15,0.2,0.6,62.35,-4.561252793,-3.744336569,104.1526134,-163.9394517
0.15,0.2,0.6,62.4,-4.533744162,-3.758020369,102.213583,-165.8959877
0.15,0.2,0.6,62.45,-4.509364812,-3.772490716,100.26876,-167.8477728
0.15,0.2,0.6,62.5,-4.487643203,-3.787447028,98.32764898,-169.7941931
0.15,0.2,0.6,62.55,-4.467768243,-3.802627503,96.39465494,-171.7352459
0.15,0.2,0.6,62.6,-4.449040757,-3.817813737,94.47082817,-173.6713221
0.15,0.2,0.6,62.65,-4.430971585,-3.832828033,92.55565649,-175.6030722
0.15,0.2,0.6,62.7,-4.413247339,-3.847529277,90.64808055,-177.5313268
0.15,0.2,0.6,62.75,-4.395675898,-3.861809437,88.74694231,-179.4570481
0.15,0.2,0.6,62.8,-4.37814368,-3.875591158,86.85114849,178.618701
0.15,0.2,0.6,62.85,-4.360587544,-3.888826358,84.95971313,176.6947797
0.15,0.2,0.6,62.9,-4.342977455,-3.90149555,83.07175542,174.769988
0.15,0.2,0.6,62.95,-4.325306018,-3.913607655,81.1864845,172.8430839
0.15,0.2,0.6,63,-4.30758217,-3.925200057,79.30318283,170.9128013
0.15,0.2,0.7,57,-4.131361572,-3.934659422,-65.95148907,24.37017129
0.15,0.2,0.7,57.05,-4.099348248,-3.945274124,-67.97460326,22.34486771
0.15,0.2,0.7,57.1,-4.071783787,-3.959859348,-69.99905882,20.31218146
0.15,0.2,0.7,57.15,-4.047585285,-3.977909337,-72.01856022,18.27949668
0.15,0.2,0.7,57.2,-4.025683898,-3.998722059,-74.03140047,16.25186073
0.15,0.2,0.7,57.25,-4.005363129,-4.02147113,-76.03942245,14.23160148
0.15,0.2,0.7,57.3,-3.986530474,-4.045504792,-78.04501952,12.21771385
0.15,0.2,0.7,57.35,-3.969366074,-4.070687191,-80.04757793,10.20837007
0.15,0.2,0.7,57.4,-3.954039038,-4.096898397,-82.04802377,8.202430985
0.15,0.2,0.7,57.45,-3.939845699,-4.124699877,-84.03394226,6.204703283
0.15,0.2,0.7,57.5,-3.925648795,-4.153868056,-86.00415893,4.217702542
0.15,0.2,0.7,57.55,-3.910769859,-4.183609197,-87.96683747,2.240816964
0.15,0.2,0.7,57.6,-3.89478663,-4.213073176,-89.93103265,0.273011689
0.15,0.2,0.7,57.65,-3.877557714,-4.241347184,-91.90640838,-1.687185227
0.15,0.2,0.7,57.7,-3.859241991,-4.267446879,-93.90292793,-3.641698945
0.15,0.2,0.7,57.75,-3.840312134,-4.290304474,-95.93051523,-5.592927468
0.15,0.2,0.7,57.8,-3.826647628,-4.316798993,-97.9473099,-7.569666446
0.15,0.2,0.7,57.85,-3.814441087,-4.344922471,-99.96941793,-9.546230191
0.15,0.2,0.7,57.9,-3.804052211,-4.374919614,-101.997319,-11.51885427
0.15,0.2,0.7,57.95,-3.796152411,-4.40677306,-104.0307395,-13.48076451
0.15,0.2,0.7,58,-3.79184038,-4.439477702,-106.0654136,-15.42315024
0.15,0.2,0.7,58.05,-3.791834524,-4.470534978,-108.086457,-17.34472443
0.15,0.2,0.7,58.1,-3.793632085,-4.498086105,-110.074395,-19.26263006
0.15,0.2,0.7,58.15,-3.792617714,-4.523661527,-112.040442,-21.19595935
0.15,0.2,0.7,58.2,-3.789055774,-4.549941428,-114.0146253,-23.14519401
0.15,0.2,0.7,58.25,-3.785907037,-4.578114009,-116.0042051,-25.10106823
0.15,0.2,0.7,58.3,-3.784715927,-4.608203944,-118.0029056,-27.05603491
0.15,0.2,0.7,58.35,-3.785858091,-4.639910979,-120.0047308,-29.00597458
0.15,0.2,0.7,58.4,-3.789336712,-4.672947672,-122.0060577,-30.94880482
0.15,0.2,0.7,58.45,-3.795088909,-4.707101944,-124.0047575,-32.88337458
0.15,0.2,0.7,58.5,-3.803061528,-4.742225256,-125.9994485,-34.80892032
0.15,0.2,0.7,58.55,-3.813594039,-4.778236085,-127.9886613,-36.72815002
0.15,0.2,0.7,58.6,-3.827975181,-4.81511116,-129.967518,-38.6351936
0.15,0.2,0.7,58.65,-3.846300399,-4.852617054,-131.9308085,-40.52918196
0.15,0.2,0.7,58.7,-3.868587981,-4.890471153,-133.8722595,-42.4097961
0.15,0.2,0.7,58.75,-3.894719849,-4.92838529,-135.7843116,-44.27775128
0.15,0.2,0.7,58.8,-3.924348452,-4.966193305,-137.657934,-46.13531337
0.15,0.2,0.7,58.85,-3.956756713,-5.004114284,-139.4825879,-47.98635073
0.15,0.2,0.7,58.9,-3.990660419,-5.043147113,-141.2465569,-49.83479777
0.15,0.2,0.7,58.95,-4.023956878,-5.085393851,-142.9380058,-51.68000942
0.15,0.2,0.7,59,-4.053462081,-5.133793447,-144.5472764,-53.508677
0.15,0.2,0.7,59.05,-4.074748987,-5.190640765,-146.0708401,-55.28673725
0.15,0.2,0.7,59.1,-4.082281581,-5.254775277,-147.5163265,-56.95881676
0.15,0.2,0.7,59.15,-4.07034037,-5.318263593,-148.9038982,-58.46366687
0.15,0.2,0.7,59.2,-4.037389809,-5.364609642,-150.2694705,-59.77232004
0.15,0.2,0.7,59.25,-3.983999933,-5.372736301,-151.6965511,-60.9437897
0.15,0.2,0.7,59.3,-3.911242087,-5.330503472,-153.2364271,-62.14856227
0.15,0.2,0.7,59.35,-3.827213747,-5.248679484,-154.9158429,-63.58465606
0.15,0.2,0.7,59.4,-3.741178411,-5.155599588,-156.7397926,-65.33733393
0.15,0.2,0.7,59.45,-3.660706333,-5.076359895,-158.68855,-67.34842454
0.15,0.2,0.7,59.5,-3.590444188,-5.021418007,-160.7285282,-69.50278081
0.15,0.2,0.7,59.55,-3.532182899,-4.98993925,-162.8242416,-71.70508645
0.15,0.2,0.7,59.6,-3.485693318,-4.976684269,-164.945691,-73.89944974
0.15,0.2,0.7,59.65,-3.449688647,-4.976024827,-167.0706398,-76.05948578
0.15,0.2,0.7,59.7,-3.422542396,-4.983100772,-169.1832879,-78.17521543
0.15,0.2,0.7,59.75,-3.402548431,-4.993557798,-171.2707759,-80.24661375
0.15,0.2,0.7,59.8,-3.387348283,-5.003417745,-173.3201305,-82.28718777
0.15,0.2,0.7,59.85,-3.372704525,-5.011428759,-175.3258367,-84.3276812
0.15,0.2,0.7,59.9,-3.354497399,-5.021355507,-177.3096543,-86.38688475
0.15,0.2,0.7,59.95,-3.33361276,-5.036313606,-179.3019837,-88.44727092
0.15,0.2,0.7,60,-3.312835754,-5.055112888,178.693022,-90.48954918
0.15,0.2,0.7,60.05,-3.296711177,-5.075890534,176.6757316,-92.50891774
0.15,0.2,0.7,60.1,-3.281273911,-5.097483656,174.6638053,-94.51584669
0.15,0.2,0.7,60.15,-3.266181845,-5.119695813,172.6557026,-96.51068725
0.15,0.2,0.7,60.2,-3.249048825,-5.142329878,170.6453678,-98.49387347
0.15,0.2,0.7,60.25,-3.242395623,-5.165178154,168.7134231,-100.4659691
0.15,0.2,0.7,60.3,-3.228805672,-5.188006094,166.6951013,-102.4278469
0.15,0.2,0.7,60.35,-3.216038076,-5.210551001,164.704531,-104.3812822
0.15,0.2,0.7,60.4,-3.203889117,-5.232713493,162.7208747,-106.3303013
0.15,0.2,0.7,60.45,-3.192207843,-5.255376265,160.7416593,-108.279381
0.15,0.2,0.7,60.5,-3.180940242,-5.279796574,158.7660008,-110.2199159
0.15,0.2,0.7,60.55,-3.170067508,-5.304458308,156.7933933,-112.1420868
0.15,0.2,0.7,60.6,-3.159589921,-5.32807099,154.8234852,-114.0521063
0.15,0.2,0.7,60.65,-3.149521126,-5.35072638,152.8560221,-115.9553243
0.15,0.2,0.7,60.7,-3.139885371,-5.372655373,150.8908326,-117.8534466
0.15,0.2,0.7,60.75,-3.130715701,-5.393978134,148.9278282,-119.7470284
0.15,0.2,0.7,60.8,-3.122052388,-5.414749934,146.9670099,-121.6363611
0.15,0.2,0.7,60.85,-3.113941266,-5.434999213,145.008478,-123.5216485
0.15,0.2,0.7,60.9,-3.106431732,-5.454743233,143.0524449,-125.4030138
0.15,0.2,0.7,60.95,-3.099574148,-5.473991616,141.0992506,-127.2804745
0.15,0.2,0.7,61,-3.093416313,-5.492743088,139.1493789,-129.1539164
0.15,0.2,0.7,61.05,-3.087998551,-5.510977236,137.2034763,-131.0230791
0.15,0.2,0.7,61.1,-3.083346848,-5.528641742,135.2623676,-132.8875648
0.15,0.2,0.7,61.15,-3.079463354,-5.545635605,133.3270657,-134.7468894
0.15,0.2,0.7,61.2,-3.076313611,-5.561790474,131.3987664,-136.6006058
0.15,0.2,0.7,61.25,-3.073810252,-5.576855892,129.478812,-138.4485306
0.15,0.2,0.7,61.3,-3.071794047,-5.590500115,127.5686031,-140.2910913
0.15,0.2,0.7,61.35,-3.070015437,-5.602344144,125.6694314,-142.1297553
0.15,0.2,0.7,61.4,-3.068123554,-5.612045719,123.7822103,-143.9673891
0.15,0.2,0.7,61.45,-3.065674393,-5.619431285,121.9071052,-145.8082699
0.15,0.2,0.7,61.5,-3.062172576,-5.624634356,120.0431257,-147.6574772
0.15,0.2,0.7,61.55,-3.057156395,-5.628162572,118.1878279,-149.5196651
0.15,0.2,0.7,61.6,-3.050318019,-5.63083041,116.3373473,-151.3976867
0.15,0.2,0.7,61.65,-3.041622628,-5.633573441,114.4869378,-153.2917649
0.15,0.2,0.7,61.7,-3.031370539,-5.637238996,112.6319831,-155.1995716
0.15,0.2,0.7,61.75,-3.020159582,-5.642448676,110.7691517,-157.1169566
0.15,0.2,0.7,61.8,-3.008753485,-5.649556084,108.8972323,-159.0387412
0.15,0.2,0.7,61.85,-2.997910707,-5.658648386,107.0173576,-160.9591546
0.15,0.2,0.7,61.9,-2.98823676,-5.669506236,105.1326784,-162.8719303
0.15,0.2,0.7,61.95,-2.980087885,-5.681450066,103.2477876,-164.7706751
0.15,0.2,0.7,62,-2.973506888,-5.693117113,101.3681527,-166.6508615
0.15,0.2,0.7,62.05,-2.968146434,-5.702552746,99.49952111,-168.5145169
0.15,0.2,0.7,62.1,-2.963158028,-5.708243451,97.64683036,-170.3741969
0.15,0.2,0.7,62.15,-2.957139249,-5.710603846,95.81184228,-172.2474333
0.15,0.2,0.7,62.2,-2.948442574,-5.711830226,93.98957319,-174.1433647
0.15,0.2,0.7,62.25,-2.93612834,-5.714036395,92.16684774,-176.0583391
0.15,0.2,0.7,62.3,-2.920980396,-5.718121887,90.32824208,-177.9832675
0.15,0.2,0.7,62.35,-2.905198272,-5.724027326,88.46657523,-179.9105345
0.15,0.2,0.7,62.4,-2.890841741,-5.731323335,86.58617591,178.1642328
0.15,0.2,0.7,62.45,-2.878810294,-5.739551934,84.69666943,176.2429443
0.15,0.2,0.7,62.5,-2.8690069,-5.74833947,82.80636634,174.3261051
0.15,0.2,0.7,62.55,-2.86090931,-5.757408257,80.92008494,172.4135155
0.15,0.2,0.7,62.6,-2.853955404,-5.766559302,79.03977264,170.5046441
0.15,0.2,0.7,62.65,-2.84768914,-5.775652765,77.16567348,168.5988082
0.15,0.2,0.7,62.7,-2.841781421,-5.784592923,75.29718424,166.6952561
0.15,0.2,0.7,62.75,-2.836009391,-5.793317998,73.43333721,164.7932037
0.15,0.2,0.7,62.8,-2.830229943,-5.801793651,71.5730392,162.8918515
0.15,0.2,0.7,62.85,-2.824358112,-5.810008964,69.71517978,160.9903928
0.15,0.2,0.7,62.9,-2.818351708,-5.817973996,67.85867587,159.0880198
0.15,0.2,0.7,62.95,-2.812200982,-5.825718302,66.00248761,157.1839298
0.15,0.2,0.7,63,-2.80592182,-5.833289996,64.14562229,155.2773323
0.15,0.2,0.8,57,-2.48322914,-6.511688425,-83.9239447,5.986361773
0.15,0.2,0.8,57.05,-2.462605692,-6.517010798,-85.87764064,4.006559624
0.15,0.2,0.8,57.1,-2.446309686,-6.526740256,-87.84375121,2.015619492
0.15,0.2,0.8,57.15,-2.433682398,-6.540305899,-89.81323609,0.02281881
0.15,0.2,0.8,57.2,-2.423797882,-6.556812673,-91.78171569,-1.965783618
0.15,0.2,0.8,57.25,-2.415926574,-6.57520238,-93.74883283,-3.948563762
0.15,0.2,0.8,57.3,-2.409757358,-6.594867315,-95.71531297,-5.928099796
0.15,0.2,0.8,57.35,-2.40513644,-6.61580954,-97.68127506,-7.906450785
0.15,0.2,0.8,57.4,-2.401812253,-6.638268381,-99.64569328,-9.883469823
0.15,0.2,0.8,57.45,-2.400159946,-6.661948915,-101.6116876,-11.8588136
0.15,0.2,0.8,57.5,-2.400274959,-6.68693255,-103.5779377,-13.83214239
0.15,0.2,0.8,57.55,-2.401939635,-6.71357468,-105.5400641,-15.80279751
0.15,0.2,0.8,57.6,-2.404949778,-6.742204787,-107.4935348,-17.76999425
0.15,0.2,0.8,57.65,-2.409121553,-6.773125869,-109.4337106,-19.73283012
0.15,0.2,0.8,57.7,-2.414298007,-6.806613876,-111.3558984,-21.69029455
0.15,0.2,0.8,57.75,-2.420354884,-6.842917192,-113.25541,-23.64127977
0.15,0.2,0.8,57.8,-2.413588159,-6.879541256,-115.1681888,-25.49038372
0.15,0.2,0.8,57.85,-2.408565042,-6.912609281,-117.1065543,-27.34950489
0.15,0.2,0.8,57.9,-2.405695534,-6.943029523,-119.0687117,-29.21974358
0.15,0.2,0.8,57.95,-2.405559446,-6.971868815,-121.0525835,-31.10197428
0.15,0.2,0.8,58,-2.40899934,-7.000454365,-123.0550983,-32.99612043
0.15,0.2,0.8,58.05,-2.417199086,-7.030466663,-125.0703679,-34.89940822
0.15,0.2,0.8,58.1,-2.431520857,-7.063843038,-127.0858744,-36.80282719
0.15,0.2,0.8,58.15,-2.452450365,-7.10198647,-129.077839,-38.68632296
0.15,0.2,0.8,58.2,-2.477153003,-7.1436981,-131.0164248,-40.51966656
0.15,0.2,0.8,58.25,-2.498727574,-7.18332367,-132.8959578,-42.2833832
0.15,0.2,0.8,58.3,-2.512377947,-7.213935031,-134.7557485,-43.99931925
0.15,0.2,0.8,58.35,-2.520583338,-7.234115533,-136.638874,-45.71853397
0.15,0.2,0.8,58.4,-2.528576564,-7.248227533,-138.5544809,-47.47524242
0.15,0.2,0.8,58.45,-2.539614859,-7.261280052,-140.490318,-49.27331673
0.15,0.2,0.8,58.5,-2.554816609,-7.276294691,-142.43189,-51.10228143
0.15,0.2,0.8,58.55,-2.572197349,-7.295363084,-144.372876,-52.93960621
0.15,0.2,0.8,58.6,-2.594211845,-7.315469654,-146.3043792,-54.76775876
0.15,0.2,0.8,58.65,-2.620614716,-7.33621926,-148.2204913,-56.58458097
0.15,0.2,0.8,58.7,-2.651056804,-7.357016801,-150.1143948,-58.38864778
0.15,0.2,0.8,58.75,-2.685040193,-7.377066847,-151.9783252,-60.18048906
0.15,0.2,0.8,58.8,-2.721850362,-7.395537918,-153.8036327,-61.96445411
0.15,0.2,0.8,58.85,-2.760459967,-7.412088425,-155.5810265,-63.7503616
0.15,0.2,0.8,58.9,-2.799403884,-7.427861587,-157.3011335,-65.55192865
0.15,0.2,0.8,58.95,-2.836638015,-7.44642615,-158.9555614,-67.37728985
0.15,0.2,0.8,59,-2.869419801,-7.47314506,-160.538692,-69.21193979
0.15,0.2,0.8,59.05,-2.894288759,-7.511912194,-162.0503542,-71.00740043
0.15,0.2,0.8,59.1,-2.907271059,-7.560888353,-163.4992084,-72.69079944
0.15,0.2,0.8,59.15,-2.90444587,-7.609842219,-164.9059609,-74.19320295
0.15,0.2,0.8,59.2,-2.882921758,-7.639974774,-166.3045761,-75.49014533
0.15,0.2,0.8,59.25,-2.842022599,-7.62870224,-167.739176,-76.65394278
0.15,0.2,0.8,59.3,-2.784159074,-7.563957441,-169.2555308,-77.87614976
0.15,0.2,0.8,59.35,-2.714764049,-7.459635395,-170.8892906,-79.37340678
0.15,0.2,0.8,59.4,-2.641076616,-7.348913239,-172.6562447,-81.22535026
0.15,0.2,0.8,59.45,-2.570277021,-7.259150657,-174.5495712,-83.34567104
0.15,0.2,0.8,59.5,-2.507870591,-7.199414597,-176.5448045,-85.59415754
0.15,0.2,0.8,59.55,-2.456940853,-7.166205773,-178.6088632,-87.86619125
0.15,0.2,0.8,59.6,-2.418281435,-7.152208876,179.2915163,-90.10778122
0.15,0.2,0.8,59.65,-2.391015673,-7.150696698,177.1845656,-92.29843634
0.15,0.2,0.8,59.7,-2.373287363,-7.156485311,175.0916386,-94.43402533
0.15,0.2,0.8,59.75,-2.362775004,-7.165408026,173.0275834,-96.51796136
0.15,0.2,0.8,59.8,-2.356936895,-7.173548422,171.0019684,-98.56310695
0.15,0.2,0.8,59.85,-2.352956326,-7.178860967,169.0197417,-100.6040012
0.15,0.2,0.8,59.9,-2.347422886,-7.186747518,167.0785841,-102.6714835
0.15,0.2,0.8,59.95,-2.33664654,-7.202694497,165.1565378,-104.7294705
0.15,0.2,0.8,60,-2.322172282,-7.222792864,163.1987667,-106.7438778
0.15,0.2,0.8,60.05,-2.30989917,-7.238427101,161.2114066,-108.7121915
0.15,0.2,0.8,60.1,-2.299204503,-7.253726296,159.224233,-110.6743215
0.15,0.2,0.8,60.15,-2.290033776,-7.268782727,157.2378637,-112.6315962
0.15,0.2,0.8,60.2,-2.282369725,-7.283851203,155.2525114,-114.5853277
0.15,0.2,0.8,60.25,-2.276410302,-7.299454946,153.2673949,-116.5357454
0.15,0.2,0.8,60.3,-2.273903313,-7.316308035,151.281704,-118.4792319
0.15,0.2,0.8,60.35,-2.274184928,-7.334495751,149.3709463,-120.405985
0.15,0.2,0.8,60.4,-2.262756598,-7.352328304,147.4069058,-122.307602
0.15,0.2,0.8,60.45,-2.258407938,-7.367619333,145.4342466,-124.1901191
0.15,0.2,0.8,60.5,-2.255553041,-7.380029509,143.4722935,-126.0667418
0.15,0.2,0.8,60.55,-2.253299399,-7.390458784,141.5172997,-127.9443417
0.15,0.2,0.8,60.6,-2.251402039,-7.39969475,139.5675855,-129.8237082
0.15,0.2,0.8,60.65,-2.249744591,-7.408128328,137.6221255,-131.7037715
0.15,0.2,0.8,60.7,-2.248268374,-7.415905763,135.6801174,-133.5834988
0.15,0.2,0.8,60.75,-2.24695703,-7.423065031,133.740893,-135.4622587
0.15,0.2,0.8,60.8,-2.245829031,-7.429603633,131.8039299,-137.3397523
0.15,0.2,0.8,60.85,-2.244929458,-7.435506914,129.8688899,-139.215891
0.15,0.2,0.8,60.9,-2.244319632,-7.440758699,127.9356536,-141.0907
0.15,0.2,0.8,60.95,-2.244065187,-7.445344311,126.0043365,-142.9642511
0.15,0.2,0.8,61,-2.244223747,-7.449249812,124.0752823,-144.8366129
0.15,0.2,0.8,61.05,-2.244833407,-7.452458346,122.149033,-146.7078116
0.15,0.2,0.8,61.1,-2.245902953,-7.454942856,120.226278,-148.5778005
0.15,0.2,0.8,61.15,-2.247404385,-7.456653365,118.3077879,-150.4464482
0.15,0.2,0.8,61.2,-2.249268051,-7.457496971,116.3943346,-152.3135779
0.15,0.2,0.8,61.25,-2.251380689,-7.457312209,114.4866002,-154.1791257
0.15,0.2,0.8,61.3,-2.25358692,-7.455852162,112.5850756,-156.0435154
0.15,0.2,0.8,61.35,-2.255695325,-7.45281625,110.6899492,-157.9082717
0.15,0.2,0.8,61.4,-2.257490909,-7.447984028,108.8009908,-159.7765284
0.15,0.2,0.8,61.45,-2.258756231,-7.441428723,106.9174457,-161.6526012
0.15,0.2,0.8,61.5,-2.259303065,-7.433620824,105.0379672,-163.5402295
0.15,0.2,0.8,61.55,-2.259014239,-7.425249965,103.1606343,-165.4408571
0.15,0.2,0.8,61.6,-2.257890569,-7.416930373,101.2831096,-167.3537148
0.15,0.2,0.8,61.65,-2.256090885,-7.409094245,99.40298226,-169.2771926
0.15,0.2,0.8,61.7,-2.253947018,-7.402098526,97.51828787,-171.2096975
0.15,0.2,0.8,61.75,-2.251935323,-7.396354176,95.62811289,-173.149235
0.15,0.2,0.8,61.8,-2.250596295,-7.392303834,93.73310705,-175.0921798
0.15,0.2,0.8,61.85,-2.25041234,-7.390164321,91.83570328,-177.0324431
0.15,0.2,0.8,61.9,-2.251670955,-7.38954633,89.93991204,-178.9627406
0.15,0.2,0.8,61.95,-2.254346148,-7.389360786,88.05067569,179.1216281
0.15,0.2,0.8,62,-2.258025213,-7.388325748,86.17285238,177.21955
0.15,0.2,0.8,62.05,-2.261904423,-7.385708611,84.30991709,175.3249379
0.15,0.2,0.8,62.1,-2.264887189,-7.381752376,82.4625163,173.4304236
0.15,0.2,0.8,62.15,-2.265826758,-7.378230878,80.62726104,171.5315419
0.15,0.2,0.8,62.2,-2.263910889,-7.381176832,78.79656772,169.6637663
0.15,0.2,0.8,62.25,-2.259052313,-7.357782615,76.96041226,167.9007156
0.15,0.2,0.8,62.3,-2.252023706,-7.338583228,75.10981008,165.9285869
0.15,0.2,0.8,62.35,-2.244173435,-7.327678191,73.24014943,163.9865334
0.15,0.2,0.8,62.4,-2.236882559,-7.317179088,71.35221948,162.0545173
0.15,0.2,0.8,62.45,-2.231120947,-7.306595143,69.45064479,160.1236845
0.15,0.2,0.8,62.5,-2.227309679,-7.295972511,67.54131765,158.1916043
0.15,0.2,0.8,62.55,-2.225430007,-7.285396507,65.62944331,156.2576179
0.15,0.2,0.8,62.6,-2.225214051,-7.274944385,63.71870633,154.3216602
0.15,0.2,0.8,62.65,-2.22630445,-7.264683457,61.81125341,152.3838989
0.15,0.2,0.8,62.7,-2.228350615,-7.254673906,59.90803106,150.444605
0.15,0.2,0.8,62.75,-2.231052588,-7.244971185,58.00917621,148.5041017
0.15,0.2,0.8,62.8,-2.234173243,-7.235627582,56.11433479,146.5627431
0.15,0.2,0.8,62.85,-2.237535122,-7.226693162,54.22288395,144.6209045
0.15,0.2,0.8,62.9,-2.241011546,-7.218216286,52.33407376,142.6789781
0.15,0.2,0.8,62.95,-2.24451679,-7.210243879,50.44711173,140.737371
0.15,0.2,0.8,63,-2.247997284,-7.202821524,48.56121046,138.7965045
0.15,0.25,0.6,57,-22.12345456,-1.052432642,-18.93371598,75.78573389
0.15,0.25,0.6,57.05,-21.82240177,-1.050117575,-21.03413452,73.71506539
0.15,0.25,0.6,57.1,-21.53424891,-1.050411462,-22.98040621,71.6446088
0.15,0.25,0.6,57.15,-21.25011506,-1.052562945,-24.83581212,69.57900277
0.15,0.25,0.6,57.2,-20.96959358,-1.055887562,-26.66901541,67.51820711
0.15,0.25,0.6,57.25,-20.69706087,-1.060370446,-28.50403381,65.46185619
0.15,0.25,0.6,57.3,-20.4335756,-1.065823724,-30.33640564,63.41413495
0.15,0.25,0.6,57.35,-20.17854627,-1.07111951,-32.17355801,61.37696056
0.15,0.25,0.6,57.4,-19.9349375,-1.075214199,-34.0239059,59.34466253
0.15,0.25,0.6,57.45,-19.70109026,-1.078662575,-35.85039948,57.3089991
0.15,0.25,0.6,57.5,-19.47357641,-1.081968099,-37.65270311,55.26873867
0.15,0.25,0.6,57.55,-19.25099493,-1.085342165,-39.44535996,53.22456921
0.15,0.25,0.6,57.6,-19.03244286,-1.088993435,-41.240878,51.17722401
0.15,0.25,0.6,57.65,-18.81738958,-1.093126898,-43.05010683,49.12748176
