D_pth [mm],d_apad [mm],shield [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.1,0.6,1.35,37,-10.18729846,-1.334723324,30.71712697,126.8305113
0.1,0.6,1.35,37.05,-10.25198554,-1.306727686,30.97583589,126.4937294
0.1,0.6,1.35,37.1,-10.31851774,-1.280603196,31.15853988,126.1220782
0.1,0.6,1.35,37.15,-10.38625724,-1.256358023,31.26231322,125.7162127
0.1,0.6,1.35,37.2,-10.45447368,-1.233992637,31.28463132,125.2768602
0.1,0.6,1.35,37.25,-10.52234683,-1.213499486,31.22349825,124.8048195
0.1,0.6,1.35,37.3,-10.58897332,-1.194862757,31.07758187,124.3009586
0.1,0.6,1.35,37.35,-10.6533782,-1.17805822,30.8463505,123.7662124
0.1,0.6,1.35,37.4,-10.71453185,-1.163053172,30.53020332,123.2015794
0.1,0.6,1.35,37.45,-10.77137241,-1.149806483,30.13058498,122.608118
0.1,0.6,1.35,37.5,-10.82283351,-1.138268759,29.65007331,121.9869426
0.1,0.6,1.35,37.55,-10.86787659,-1.128382609,29.09242907,121.3392187
0.1,0.6,1.35,37.6,-10.90552635,-1.120083041,28.46259719,120.6661581
0.1,0.6,1.35,37.65,-10.93490754,-1.11329796,27.76665181,119.9690132
0.1,0.6,1.35,37.7,-10.95528047,-1.107948795,27.01168081,119.2490714
0.1,0.6,1.35,37.75,-10.96607291,-1.103951217,26.20561126,118.5076489
0.1,0.6,1.35,37.8,-10.96690539,-1.101215965,25.3569827,117.7460845
0.1,0.6,1.35,37.85,-10.95760804,-1.099649764,24.474681,116.9657332
0.1,0.6,1.35,37.9,-10.93822715,-1.099156311,23.56765015,116.1679595
0.1,0.6,1.35,37.95,-10.90902107,-1.099637325,22.64460177,115.354131
0.1,0.6,1.35,38,-10.8704457,-1.100993652,21.71374269,114.5256118
0.1,0.6,1.35,38.05,-10.82313108,-1.103126385,20.78253827,113.6837557
0.1,0.6,1.35,38.1,-10.76785107,-1.105938005,19.8575252,112.8299005
0.1,0.6,1.35,38.15,-10.70548873,-1.109333512,18.94418176,111.965361
0.1,0.6,1.35,38.2,-10.63700005,-1.113221527,18.04685789,111.0914238
0.1,0.6,1.35,38.25,-10.56337836,-1.117515359,17.16876182,110.209341
0.1,0.6,1.35,38.3,-10.48562158,-1.122133999,16.31199634,109.3203254
0.1,0.6,1.35,38.35,-10.40470364,-1.127003054,15.47763467,108.4255448
0.1,0.6,1.35,38.4,-10.32155094,-1.132055576,14.66582516,107.5261182
0.1,0.6,1.35,38.45,-10.23702425,-1.137232799,13.87591414,106.6231106
0.1,0.6,1.35,38.5,-10.15190574,-1.142484761,13.10657707,105.7175302
0.1,0.6,1.35,38.55,-10.06689099,-1.147770801,12.35595035,104.8103245
0.1,0.6,1.35,38.6,-9.982585037,-1.153059938,11.62175748,103.9023776
0.1,0.6,1.35,38.65,-9.899501966,-1.158331111,10.90142552,102.9945081
0.1,0.6,1.35,38.7,-9.81806714,-1.16357329,10.19218926,102.087467
0.1,0.6,1.35,38.75,-9.738621504,-1.168785453,9.491182007,101.1819367
0.1,0.6,1.35,38.8,-9.661427268,-1.173976431,8.795512708,100.2785303
0.1,0.6,1.35,38.85,-9.586674491,-1.179164631,8.102330186,99.37779116
0.1,0.6,1.35,38.9,-9.514488151,-1.184377622,7.408875415,98.48019352
0.1,0.6,1.35,38.95,-9.444935378,-1.189651614,6.712523241,97.58614307
0.1,0.6,1.35,39,-9.37803262,-1.195030821,6.010814922,96.69597847
0.1,0.6,1.35,39.05,-9.31375258,-1.200566713,5.301482918,95.80997306
0.1,0.6,1.35,39.1,-9.252030822,-1.206317178,4.582469222,94.92833715
0.1,0.6,1.35,39.15,-9.192771974,-1.212345587,3.851938404,94.05122069
0.1,0.6,1.35,39.2,-9.135855516,-1.21871977,3.108286382,93.17871635
0.1,0.6,1.35,39.25,-9.081141129,-1.225510927,2.350145764,92.31086295
0.1,0.6,1.35,39.3,-9.028473636,-1.23279246,1.576388447,91.44764924
0.1,0.6,1.35,39.35,-8.977687536,-1.24063874,0.78612602,90.58901799
0.1,0.6,1.35,39.4,-8.928611164,-1.249123829,-0.021291612,89.73487036
0.1,0.6,1.35,39.45,-8.881070496,-1.25832014,-0.846279083,88.88507053
0.1,0.6,1.35,39.5,-8.834892624,-1.268297063,-1.689019679,88.03945053
0.1,0.6,1.35,39.55,-8.789908919,-1.279119553,-2.549470566,87.19781539
0.1,0.6,1.35,39.6,-8.745957892,-1.290846689,-3.427369046,86.35994838
0.1,0.6,1.35,39.65,-8.70288776,-1.303530219,-4.322239785,85.52561659
0.1,0.6,1.35,39.7,-8.660558732,-1.317213085,-5.233402987,84.69457665
0.1,0.6,1.35,39.75,-8.618844999,-1.331927956,-6.1599835,83.86658071
0.1,0.6,1.35,39.8,-8.577636438,-1.347695768,-7.10092084,83.04138272
0.1,0.6,1.35,39.85,-8.536840014,-1.364524289,-8.054980101,82.21874499
0.1,0.6,1.35,39.9,-8.496380878,-1.382406717,-9.020763736,81.39844504
0.1,0.6,1.35,39.95,-8.45620316,-1.401320344,-9.996724136,80.58028291
0.1,0.6,1.35,40,-8.416270433,-1.421225282,-10.98117695,79.76408889
0.1,0.6,1.35,40.05,-8.376565873,-1.442063296,-11.97231503,78.94973167
0.1,0.6,1.35,40.1,-8.337092094,-1.463756754,-12.96822297,78.13712711
0.1,0.6,1.35,40.15,-8.297870674,-1.486207721,-13.96689194,77.32624759
0.1,0.6,1.35,40.2,-8.258941384,-1.509297243,-14.9662349,76.5171319
0.1,0.6,1.35,40.25,-8.220361138,-1.532884832,-15.96410189,75.70989589
0.1,0.6,1.35,40.3,-8.182202678,-1.556808206,-16.95829527,74.90474361
0.1,0.6,1.35,40.35,-8.144553042,-1.58088331,-17.94658478,74.10197918
0.1,0.6,1.35,40.4,-8.107511822,-1.60490466,-18.92672239,73.30201904
0.1,0.6,1.35,40.45,-8.07118928,-1.628646053,-19.8964565,72.50540469
0.1,0.6,1.35,40.5,-8.03570433,-1.651861669,-20.85354577,71.71281561
0.1,0.6,1.35,40.55,-8.00118246,-1.674287606,-21.79577214,70.92508208
0.1,0.6,1.35,40.6,-7.967753609,-1.695643877,-22.72095317,70.14319777
0.1,0.6,1.35,40.65,-7.935550063,-1.715636885,-23.62695349,69.36833155
0.1,0.6,1.35,40.7,-7.9047044,-1.733962387,-24.51169538,68.60183818
0.1,0.6,1.35,40.75,-7.875347519,-1.750308942,-25.37316846,67.84526738
0.1,0.6,1.35,40.8,-7.847606795,-1.764361837,-26.20943836,67.10037075
0.1,0.6,1.35,40.85,-7.821604382,-1.775807423,-27.01865447,66.36910592
0.1,0.6,1.35,40.9,-7.797455693,-1.784337843,-27.79905673,65.65363753
0.1,0.6,1.35,40.95,-7.775268067,-1.789656038,-28.54898136,64.95633435
0.1,0.6,1.35,41,-7.755139648,-1.791480955,-29.26686581,64.27976217
0.1,0.6,1.45,37,-9.220215921,-1.427901164,28.39521243,-57.15974916
0.1,0.6,1.45,37.05,-9.095877242,-1.443243694,27.42589288,-58.25335729
0.1,0.6,1.45,37.1,-8.988504355,-1.48095427,26.24995654,-59.28780295
0.1,0.6,1.45,37.15,-8.906280288,-1.539198792,24.85059702,-60.22372974
0.1,0.6,1.45,37.2,-8.860329785,-1.613975272,23.22343982,-61.02138862
0.1,0.6,1.45,37.25,-8.864776422,-1.698799787,21.39003446,-61.64683299
0.1,0.6,1.45,37.3,-8.935492741,-1.784872318,19.4166424,-62.080054
0.1,0.6,1.45,37.35,-9.086417323,-1.861966263,17.43301662,-62.32311298
0.1,0.6,1.45,37.4,-9.322835396,-1.920063029,15.63668113,-62.40498765
0.1,0.6,1.45,37.45,-9.63333079,-1.951359258,14.26176549,-62.37986943
0.1,0.6,1.45,37.5,-9.985634197,-1.951934019,13.50379418,-62.31794189
0.1,0.6,1.45,37.55,-10.33230255,-1.922388805,13.43012117,-62.29137607
0.1,0.6,1.45,37.6,-10.62602331,-1.867241197,13.93798084,-62.3608003
0.1,0.6,1.45,37.65,-10.83547153,-1.793446978,14.79812026,-62.56685761
0.1,0.6,1.45,37.7,-10.95163817,-1.708722658,15.75279936,-62.92837244
0.1,0.6,1.45,37.75,-10.98322503,-1.620219128,16.60011336,-63.44561892
0.1,0.6,1.45,37.8,-10.94751496,-1.533767689,17.22632461,-64.10593741
0.1,0.6,1.45,37.85,-10.86299253,-1.453641407,17.59497418,-64.88937719
0.1,0.6,1.45,37.9,-10.74568124,-1.382652895,17.71916536,-65.77312881
0.1,0.6,1.45,37.95,-10.60821275,-1.322411495,17.63557272,-66.73443846
0.1,0.6,1.45,38,-10.46012582,-1.273616387,17.38672943,-67.75220534
0.1,0.6,1.45,38.05,-10.30845664,-1.236317912,17.01141367,-68.80762914
0.1,0.6,1.45,38.1,-10.15826501,-1.210117921,16.54082406,-69.88425991
0.1,0.6,1.45,38.15,-10.0130433,-1.194300922,15.99817677,-70.96773373
0.1,0.6,1.45,38.2,-9.875044148,-1.187897247,15.39992857,-72.04542239
0.1,0.6,1.45,38.25,-9.745559019,-1.189685785,14.75748285,-73.10620946
0.1,0.6,1.45,38.3,-9.625159272,-1.198155516,14.07877611,-74.14061706
0.1,0.6,1.45,38.35,-9.513899617,-1.211468755,13.36951231,-75.14148252
0.1,0.6,1.45,38.4,-9.41148232,-1.227500713,12.63402064,-76.10519857
0.1,0.6,1.45,38.45,-9.317383521,-1.244039315,11.87580242,-77.0330809
0.1,0.6,1.45,38.5,-9.230946151,-1.259164325,11.09785481,-77.93188544
0.1,0.6,1.45,38.55,-9.151445613,-1.271676104,10.30284868,-78.81248203
0.1,0.6,1.45,38.6,-9.078134578,-1.281328206,9.493218349,-79.68672634
0.1,0.6,1.45,38.65,-9.01027252,-1.288699903,8.671201905,-80.56401509
0.1,0.6,1.45,38.7,-8.947144552,-1.294792669,7.838856214,-81.44932982
0.1,0.6,1.45,38.75,-8.888072971,-1.300600606,6.998060597,-82.34337479
0.1,0.6,1.45,38.8,-8.832424007,-1.306847357,6.150516808,-83.24404266
0.1,0.6,1.45,38.85,-8.779611483,-1.313919698,5.297749036,-84.1480768
0.1,0.6,1.45,38.9,-8.729098554,-1.321924716,4.441105519,-85.05226143
0.1,0.6,1.45,38.95,-8.680398303,-1.330787849,3.581762179,-85.95402244
0.1,0.6,1.45,39,-8.633073666,-1.340342517,2.720728095,-86.85159868
0.1,0.6,1.45,39.05,-8.586737032,-1.350394393,1.85885244,-87.74398216
0.1,0.6,1.45,39.1,-8.541049681,-1.360760776,0.996832365,-88.63076891
0.1,0.6,1.45,39.15,-8.495721212,-1.37129143,0.135221377,-89.51199708
0.1,0.6,1.45,39.2,-8.45050901,-1.381877454,-0.725562268,-90.38800494
0.1,0.6,1.45,39.25,-8.405217802,-1.392453098,-1.585227573,-91.2593178
0.1,0.6,1.45,39.3,-8.35969934,-1.402993761,-2.443603688,-92.12656235
0.1,0.6,1.45,39.35,-8.313852209,-1.413512104,-3.300634137,-92.99040358
0.1,0.6,1.45,39.4,-8.26762177,-1.424053349,-4.156373024,-93.851499
0.1,0.6,1.45,39.45,-8.221000218,-1.434690328,-5.010983958,-94.71046567
0.1,0.6,1.45,39.5,-8.174026733,-1.445518555,-5.864742736,-95.56785669
0.1,0.6,1.45,39.55,-8.126787609,-1.456651416,-6.718045152,-96.42414441
0.1,0.6,1.45,39.6,-8.079416234,-1.468215507,-7.571421765,-97.2797089
0.1,0.6,1.45,39.65,-8.032092596,-1.480346109,-8.425561985,-98.13483019
0.1,0.6,1.45,39.7,-7.985041832,-1.493182758,-9.281350383,-98.9896836
0.1,0.6,1.45,39.75,-7.938530924,-1.506864883,-10.13991848,-99.84433769
0.1,0.6,1.45,39.8,-7.892862156,-1.521527482,-11.00271483,-100.6987543
0.1,0.6,1.45,39.85,-7.848361093,-1.537296819,-11.87159421,-101.5527904
0.1,0.6,1.45,39.9,-7.805355802,-1.554286102,-12.74892091,-102.4062022
0.1,0.6,1.45,39.95,-7.764142835,-1.572591158,-13.63766847,-103.25865
0.1,0.6,1.45,40,-7.724934891,-1.592286072,-14.54147482,-104.1097051
0.1,0.6,1.45,40.05,-7.687786494,-1.61341879,-15.46457263,-104.9588575
0.1,0.6,1.45,40.1,-7.65250062,-1.636006678,-16.41146504,-105.8055249
0.1,0.6,1.45,40.15,-7.61853489,-1.660032027,-17.38618134,-106.6490614
0.1,0.6,1.45,40.2,-7.584952283,-1.685437482,-18.39099223,-107.4887668
0.1,0.6,1.45,40.25,-7.55048833,-1.712121371,-19.42469175,-108.3238953
0.1,0.6,1.45,40.3,-7.513803069,-1.739932917,-20.48100246,-109.1536622
0.1,0.6,1.45,40.35,-7.47391045,-1.768667273,-21.54810827,-109.9772489
0.1,0.6,1.45,40.4,-7.430636187,-1.798060343,-22.61021214,-110.7938041
0.1,0.6,1.45,40.45,-7.384856496,-1.827783341,-23.65097469,-111.6024399
0.1,0.6,1.45,40.5,-7.338353026,-1.857437018,-24.65732201,-112.4022213
0.1,0.6,1.45,40.55,-7.293357326,-1.886545515,-25.62174737,-113.1921476
0.1,0.6,1.45,40.6,-7.252036914,-1.914549824,-26.54231634,-113.9711212
0.1,0.6,1.45,40.65,-7.2161457,-1.940800833,-27.42101703,-114.7379034
0.1,0.6,1.45,40.7,-7.186903313,-1.964552065,-28.26167157,-115.4910513
0.1,0.6,1.45,40.75,-7.165041074,-1.984952252,-29.06828161,-116.2288321
0.1,0.6,1.45,40.8,-7.150919831,-2.001038099,-29.84407903,-116.94911
0.1,0.6,1.45,40.85,-7.144651935,-2.011727792,-30.5911667,-117.6491982
0.1,0.6,1.45,40.9,-7.146197153,-2.015816168,-31.31052081,-118.3256696
0.1,0.6,1.45,40.95,-7.155427264,-2.01197293,-32.00216254,-118.974118
0.1,0.6,1.45,41,-7.172164971,-1.998745947,-32.66537981,-119.5888613
0.1,0.6,1.55,37,-8.442131994,-1.594285821,23.74178546,-60.42658008
0.1,0.6,1.55,37.05,-8.37821039,-1.607828756,22.88596616,-61.3654691
0.1,0.6,1.55,37.1,-8.307475825,-1.628913533,21.96150111,-62.32012802
0.1,0.6,1.55,37.15,-8.22990137,-1.658826759,20.94748845,-63.28963012
0.1,0.6,1.55,37.2,-8.145875492,-1.699428566,19.81446491,-64.27174917
0.1,0.6,1.55,37.25,-8.056809591,-1.753435957,18.52010064,-65.26129857
0.1,0.6,1.55,37.3,-7.966519106,-1.824840628,17.0032309,-66.24650114
0.1,0.6,1.55,37.35,-7.884359063,-1.919444264,15.17805439,-67.20078946
0.1,0.6,1.55,37.4,-7.832058221,-2.045131105,12.93980929,-68.06379801
0.1,0.6,1.55,37.45,-7.856098386,-2.20967711,10.22763763,-68.69832144
0.1,0.6,1.55,37.5,-8.035027437,-2.406191749,7.265638272,-68.81570329
0.1,0.6,1.55,37.55,-8.418548617,-2.559677844,4.983715283,-68.04478384
0.1,0.6,1.55,37.6,-8.856395633,-2.50291305,4.521998399,-66.96325965
0.1,0.6,1.55,37.65,-9.085390664,-2.344265342,5.216217925,-67.43974469
0.1,0.6,1.55,37.7,-9.119578886,-2.416231068,5.250959307,-68.58469118
0.1,0.6,1.55,37.75,-9.181915899,-2.616185466,4.045094766,-68.2471976
0.1,0.6,1.55,37.8,-9.4625566,-2.62148031,2.467215156,-66.5134537
0.1,0.6,1.55,37.85,-9.95649914,-2.353363844,2.310254121,-65.35841909
0.1,0.6,1.55,37.9,-10.37023927,-2.025108049,4.489693078,-65.67888981
0.1,0.6,1.55,37.95,-10.46276058,-1.776808771,7.555280154,-66.89398532
0.1,0.6,1.55,38,-10.30996604,-1.618154666,9.884653815,-68.39512423
0.1,0.6,1.55,38.05,-10.06911604,-1.522425692,11.15557219,-69.90730523
0.1,0.6,1.55,38.1,-9.824397507,-1.466042077,11.64023552,-71.34387593
0.1,0.6,1.55,38.15,-9.603288605,-1.433723895,11.6303716,-72.6902192
0.1,0.6,1.55,38.2,-9.410145286,-1.416242744,11.31980057,-73.95443512
0.1,0.6,1.55,38.25,-9.242211497,-1.408057101,10.82405606,-75.14977388
0.1,0.6,1.55,38.3,-9.095308622,-1.405787631,10.21094887,-76.28900967
0.1,0.6,1.55,38.35,-8.965555757,-1.407329014,9.520922961,-77.38297286
0.1,0.6,1.55,38.4,-8.849756349,-1.411341783,8.778763673,-78.4404437
0.1,0.6,1.55,38.45,-8.745379171,-1.416958663,8.000133518,-79.4684334
0.1,0.6,1.55,38.5,-8.650440284,-1.423611364,7.195245825,-80.47252631
0.1,0.6,1.55,38.55,-8.563380793,-1.430925943,6.370971252,-81.45718383
0.1,0.6,1.55,38.6,-8.482965068,-1.438657989,5.532075035,-82.42598927
0.1,0.6,1.55,38.65,-8.40820197,-1.446651458,4.68196156,-83.38183748
0.1,0.6,1.55,38.7,-8.338285624,-1.454811885,3.823132818,-84.32707951
0.1,0.6,1.55,38.75,-8.272551327,-1.463088511,2.957476608,-85.26363239
0.1,0.6,1.55,38.8,-8.210442799,-1.471462059,2.086451082,-86.19306274
0.1,0.6,1.55,38.85,-8.151487826,-1.479936151,1.211204802,-87.11665056
0.1,0.6,1.55,38.9,-8.095280084,-1.488531112,0.332655914,-88.03543845
0.1,0.6,1.55,38.95,-8.041465532,-1.497279376,-0.548455032,-88.95026981
0.1,0.6,1.55,39,-7.98973222,-1.506221953,-1.431529498,-89.86181895
0.1,0.6,1.55,39.05,-7.939802636,-1.515405651,-2.316086776,-90.77061498
0.1,0.6,1.55,39.1,-7.891427971,-1.524880798,-3.201747412,-91.67706124
0.1,0.6,1.55,39.15,-7.844383847,-1.534699326,-4.088221743,-92.58145128
0.1,0.6,1.55,39.2,-7.798467139,-1.544913119,-4.975301873,-93.4839824
0.1,0.6,1.55,39.25,-7.753493661,-1.55557254,-5.86285598,-94.38476735
0.1,0.6,1.55,39.3,-7.70929648,-1.5667251,-6.750824206,-95.28384484
0.1,0.6,1.55,39.35,-7.665724742,-1.578414223,-7.639215635,-96.1811892
0.1,0.6,1.55,39.4,-7.622642856,-1.590678098,-8.528106053,-97.07671977
0.1,0.6,1.55,39.45,-7.579929963,-1.603548574,-9.417636319,-97.97031017
0.1,0.6,1.55,39.5,-7.537479604,-1.617050106,-10.3080113,-98.86179805
0.1,0.6,1.55,39.55,-7.495199523,-1.631198731,-11.19949944,-99.7509956
0.1,0.6,1.55,39.6,-7.453011554,-1.646001055,-12.09243308,-100.6377016
0.1,0.6,1.55,39.65,-7.410851538,-1.661453263,-12.98720993,-101.5217157
0.1,0.6,1.55,39.7,-7.368669245,-1.677540149,-13.88429621,-102.402856
0.1,0.6,1.55,39.75,-7.326428245,-1.694234208,-14.78423219,-103.2809824
0.1,0.6,1.55,39.8,-7.284105727,-1.71149491,-15.68764154,-104.156028
0.1,0.6,1.55,39.85,-7.241692242,-1.729268416,-16.5952464,-105.0280433
0.1,0.6,1.55,39.9,-7.199191429,-1.747488364,-17.50789127,-105.897262
0.1,0.6,1.55,39.95,-7.156619853,-1.766079175,-18.42658098,-106.7641988
0.1,0.6,1.55,40,-7.114007322,-1.784965159,-19.35254073,-107.629802
0.1,0.6,1.55,40.05,-7.071398526,-1.80409303,-20.28731246,-108.4956863
0.1,0.6,1.55,40.1,-7.028858,-1.82348543,-21.2329108,-109.3644803
0.1,0.6,1.55,40.15,-6.986483048,-1.843365677,-22.19207983,-110.240269
0.1,0.6,1.55,40.2,-6.944435856,-1.864438997,-23.16872016,-111.1288518
0.1,0.6,1.55,40.25,-6.903022465,-1.888464683,-24.1686005,-112.0364824
0.1,0.6,1.55,40.3,-6.862889543,-1.919062963,-25.20050207,-112.9627866
0.1,0.6,1.55,40.35,-6.82552352,-1.961256732,-26.2777841,-113.8810494
0.1,0.6,1.55,40.4,-6.794512862,-2.015561776,-27.41899192,-114.722027
0.1,0.6,1.55,40.45,-6.778419671,-2.070384629,-28.63898977,-115.4312549
0.1,0.6,1.55,40.5,-6.794183524,-2.112344482,-29.89723418,-116.0522967
0.1,0.6,1.55,40.55,-6.853905985,-2.140610704,-30.97350607,-116.6638967
0.1,0.6,1.55,40.6,-6.915566988,-2.160961623,-31.60185005,-117.3000321
0.1,0.6,1.55,40.65,-6.9206713,-2.177832539,-32.02299139,-117.9604004
0.1,0.6,1.55,40.7,-6.885774506,-2.193265772,-32.59083007,-118.6359687
0.1,0.6,1.55,40.75,-6.843900047,-2.207947105,-33.33724854,-119.3187176
0.1,0.6,1.55,40.8,-6.807950721,-2.221974627,-34.1913354,-120.0031606
0.1,0.6,1.55,40.85,-6.780410438,-2.235220881,-35.10103047,-120.6858242
0.1,0.6,1.55,40.9,-6.760995192,-2.247481992,-36.03813986,-121.3645715
0.1,0.6,1.55,40.95,-6.749019998,-2.258535568,-36.98767687,-122.0381163
0.1,0.6,1.55,41,-6.743928271,-2.268161892,-37.94109508,-122.7057164
0.1,0.7,1.35,37,-11.05617862,-1.217267,40.61818259,135.6283497
0.1,0.7,1.35,37.05,-10.99417428,-1.281786026,38.10009742,134.7498727
0.1,0.7,1.35,37.1,-10.98943967,-1.342639677,36.14904767,134.0041929
0.1,0.7,1.35,37.15,-11.01024291,-1.395396379,34.67147455,133.3693291
0.1,0.7,1.35,37.2,-11.03932594,-1.437055218,33.55289498,132.8155411
0.1,0.7,1.35,37.25,-11.06901394,-1.466425013,32.685677,132.3090362
0.1,0.7,1.35,37.3,-11.09764873,-1.484307893,31.97451137,131.8161172
0.1,0.7,1.35,37.35,-11.12764406,-1.493588532,31.33269769,131.3071435
0.1,0.7,1.35,37.4,-11.16503324,-1.499500989,30.67607862,130.7606217
0.1,0.7,1.35,37.45,-11.22075062,-1.510602205,29.91993031,130.1709136
0.1,0.7,1.35,37.5,-11.3145725,-1.54115387,28.99043771,129.5753431
0.1,0.7,1.35,37.55,-11.48217276,-1.611385036,27.88765179,129.1658947
0.1,0.7,1.35,37.6,-11.77499195,-1.693075257,26.88970369,129.5641997
0.1,0.7,1.35,37.65,-12.19838686,-1.546794369,26.86482053,130.5771813
0.1,0.7,1.35,37.7,-12.56299992,-1.278749213,28.63541832,129.9318212
0.1,0.7,1.35,37.75,-12.6330341,-1.14391976,31.10547869,128.5756022
0.1,0.7,1.35,37.8,-12.48382561,-1.082985886,32.64746048,127.3088639
0.1,0.7,1.35,37.85,-12.28547109,-1.049490811,33.11692323,126.1704997
0.1,0.7,1.35,37.9,-12.10633803,-1.027868695,32.95155943,125.1139195
0.1,0.7,1.35,37.95,-11.95525735,-1.012802205,32.47319212,124.1075967
0.1,0.7,1.35,38,-11.82642261,-1.002169353,31.84707918,123.1342653
0.1,0.7,1.35,38.05,-11.71336332,-0.99492542,31.15170027,122.1845778
0.1,0.7,1.35,38.1,-11.61144893,-0.990424894,30.42385709,121.2532852
0.1,0.7,1.35,38.15,-11.51770677,-0.988188489,29.68060147,120.3372396
0.1,0.7,1.35,38.2,-11.43028424,-0.987819398,28.92948593,119.4343652
0.1,0.7,1.35,38.25,-11.3480235,-0.988972756,28.17345487,118.5431272
0.1,0.7,1.35,38.3,-11.2701839,-0.99134466,27.41325483,117.6622561
0.1,0.7,1.35,38.35,-11.19627175,-0.994668219,26.64865291,116.7906093
0.1,0.7,1.35,38.4,-11.12593801,-0.998711886,25.87905898,115.9271053
0.1,0.7,1.35,38.45,-11.05891721,-1.003278252,25.10383878,115.0706959
0.1,0.7,1.35,38.5,-10.99499071,-1.008202672,24.32246325,114.2203606
0.1,0.7,1.35,38.55,-10.93396471,-1.013351573,23.53456974,113.3751108
0.1,0.7,1.35,38.6,-10.87565693,-1.018620451,22.73997622,112.5339986
0.1,0.7,1.35,38.65,-10.81988874,-1.023931615,21.93867092,111.6961278
0.1,0.7,1.35,38.7,-10.76648058,-1.029231773,21.13079008,110.8606649
0.1,0.7,1.35,38.75,-10.71524959,-1.034489513,20.31659072,110.026849
0.1,0.7,1.35,38.8,-10.66600861,-1.039692733,19.49642237,109.1939996
0.1,0.7,1.35,38.85,-10.61856613,-1.044846071,18.67069998,108.3615244
0.1,0.7,1.35,38.9,-10.57272693,-1.049968347,17.83987891,107.5289234
0.1,0.7,1.35,38.95,-10.52829321,-1.05509005,17.00443268,106.6957933
0.1,0.7,1.35,39,-10.48506593,-1.060250877,16.16483367,105.8618286
0.1,0.7,1.35,39.05,-10.44284655,-1.065497343,15.32153651,105.026822
0.1,0.7,1.35,39.1,-10.40143878,-1.07088046,14.47496441,104.1906632
0.1,0.7,1.35,39.15,-10.36065047,-1.076453498,13.62549792,103.3533361
0.1,0.7,1.35,39.2,-10.32029554,-1.082269837,12.77346607,102.5149142
0.1,0.7,1.35,39.25,-10.28019594,-1.088380903,11.91913974,101.6755553
0.1,0.7,1.35,39.3,-10.24018353,-1.094834207,11.06272681,100.835494
0.1,0.7,1.35,39.35,-10.2001019,-1.101671476,10.20436917,99.99503332
0.1,0.7,1.35,39.4,-10.15980814,-1.108926886,9.344141183,99.15453446
0.1,0.7,1.35,39.45,-10.11917449,-1.116625393,8.482049489,98.31440499
0.1,0.7,1.35,39.5,-10.07808984,-1.12478116,7.618033982,97.47508517
0.1,0.7,1.35,39.55,-10.03646112,-1.133396077,6.751969771,96.63703198
0.1,0.7,1.35,39.6,-9.994214484,-1.142458384,5.883669931,95.80070013
0.1,0.7,1.35,39.65,-9.951296375,-1.15194141,5.012888853,94.96651924
0.1,0.7,1.35,39.7,-9.907674318,-1.161802515,4.13932593,94.13486525
0.1,0.7,1.35,39.75,-9.863337494,-1.17198238,3.262629235,93.30602386
0.1,0.7,1.35,39.8,-9.818297014,-1.182405049,2.382398678,92.48014179
0.1,0.7,1.35,39.85,-9.772585815,-1.19297952,1.498187814,91.65716066
0.1,0.7,1.35,39.9,-9.726258087,-1.20360461,0.609502971,90.8367259
0.1,0.7,1.35,39.95,-9.679388042,-1.214180525,-0.284202646,90.0180633
0.1,0.7,1.35,40,-9.632067805,-1.224633796,-1.183544081,89.19982261
0.1,0.7,1.35,40.05,-9.584404035,-1.234967481,-2.089236844,88.37991589
0.1,0.7,1.35,40.1,-9.536512773,-1.245354474,-3.002161806,87.55546404
0.1,0.7,1.35,40.15,-9.488511872,-1.256288489,-3.923495233,86.72316599
0.1,0.7,1.35,40.2,-9.440510955,-1.268761173,-4.854976343,85.8807319
0.1,0.7,1.35,40.25,-9.392602459,-1.284284216,-5.799485946,85.03007278
0.1,0.7,1.35,40.3,-9.344876723,-1.30436515,-6.762386853,84.18132286
0.1,0.7,1.35,40.35,-9.297585855,-1.329271196,-7.754874656,83.35273731
0.1,0.7,1.35,40.4,-9.252168298,-1.357097641,-8.802598961,82.56140055
0.1,0.7,1.35,40.45,-9.217394044,-1.384642147,-9.959094762,81.81148328
0.1,0.7,1.35,40.5,-9.231414548,-1.409368971,-11.1679262,81.093572
0.1,0.7,1.35,40.55,-9.2687013,-1.430322049,-11.81642561,80.39372169
0.1,0.7,1.35,40.6,-9.228302249,-1.447686883,-12.40151991,79.70075548
0.1,0.7,1.35,40.65,-9.179380287,-1.462066663,-13.2310805,79.00791586
0.1,0.7,1.35,40.7,-9.140906505,-1.474062688,-14.14759192,78.31166021
0.1,0.7,1.35,40.75,-9.111434871,-1.484140531,-15.08998674,77.6101621
0.1,0.7,1.35,40.8,-9.089267328,-1.492629062,-16.03915475,76.90231502
0.1,0.7,1.35,40.85,-9.073564134,-1.499757389,-16.98753194,76.18720711
0.1,0.7,1.35,40.9,-9.063981673,-1.505692787,-17.93097814,75.46388165
0.1,0.7,1.35,40.95,-9.060423647,-1.510570153,-18.86644264,74.73124454
0.1,0.7,1.35,41,-9.062911949,-1.514512938,-19.79120928,73.98804089
0.1,0.7,1.45,37,-10.24444786,-1.263100348,36.67877734,131.1287525
