"S_width [mm]","W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []"
0.3,0.8,59.5,-12.1340703630494,-0.97715444691636,2256.23793876673,6.09390072453105,56.7437037865909
0.3,0.8,59.55,-11.7799437281231,-1.00102389267531,2258.26471962843,6.09856719865299,56.7806834434587
0.3,0.8,59.6,-11.4472156578791,-1.02543012333282,2260.29151465652,6.1032326546248,56.8176550968985
0.3,0.8,59.65,-11.1342437193208,-1.05035943593743,2262.31832360615,6.10789709535634,56.8546186620302
0.3,0.8,59.7,-10.8395771242254,-1.07580149520207,2264.34514623382,6.11256052375323,56.8915740544424
0.3,0.8,59.75,-10.5619286635517,-1.10174962389695,2266.3719822973,6.11722294271676,56.9285211901915
0.3,0.8,59.8,-10.3001518815859,-1.12820110589284,2268.39883155572,6.12188435514392,56.9654599858006
0.3,0.8,59.85,-10.0532224101926,-1.15515750178507,2270.4256937695,6.12654476392732,57.0023903582584
0.3,0.8,59.9,-9.82022262971638,-1.18262497749086,2272.45256870035,6.13120417195513,57.0393122250179
0.3,0.8,59.95,-9.60032900685497,-1.21061464742637,2274.47945611132,6.1358625821111,57.076225503996
0.3,0.8,60,-9.39280159700335,-1.23914293635732,2276.50635576671,6.14051999727446,57.1131301135716
0.3,0.8,60.05,-9.19697530018217,-1.26823196855809,2278.53326743214,6.14517642031992,57.1500259725852
0.3,0.8,60.1,-9.01225253314091,-1.29791000063533,2280.56019087449,6.1498318541176,57.1869130003373
0.3,0.8,60.15,-8.83809703016681,-1.32821192685412,2282.58712586194,6.15448630153303,57.2237911165877
0.3,0.8,60.2,-8.67402851368747,-1.35917990517811,2284.61407216393,6.15913976542709,57.2606602415543
0.3,0.8,60.25,-8.51961798273974,-1.39086418124626,2286.64102955117,6.16379224865598,57.2975202959118
0.3,0.8,60.3,-8.37448334999579,-1.42332422948492,2288.66799779563,6.16844375407118,57.3343712007907
0.3,0.8,60.35,-8.23828511037255,-1.45663038915313,2290.69497667056,6.17309428451941,57.3712128777764
0.3,0.8,60.4,-8.11072163625231,-1.49086625169609,2292.72196595044,6.1777438428426,57.4080452489077
0.3,0.8,60.45,-7.99152355049886,-1.5261321560572,2294.74896541099,6.18239243187787,57.444868236676
0.3,0.8,60.5,-7.8804464059982,-1.56255026819079,2296.7759748292,6.18704005445749,57.4816817640239
0.3,0.8,60.55,-7.77726056757123,-1.60027184911119,2298.80299398329,6.19168671340882,57.5184857543445
0.3,0.8,60.6,-7.68173670715324,-1.63948742585555,2300.8300226527,6.19633241155432,57.5552801314796
0.3,0.8,60.65,-7.59362463753247,-1.68044061742182,2302.8570606181,6.20097715171147,57.5920648197191
0.3,0.8,60.7,-7.51262228117154,-1.72344623164783,2304.88410766141,6.2056209366928,57.6288397437997
0.3,0.8,60.75,-7.4383303987501,-1.76891276045485,2306.91116356572,6.2102637693058,57.6656048289036
0.3,0.8,60.8,-7.37018741660663,-1.81736826035667,2308.93822811538,6.21490565235292,57.7023600006575
0.3,0.8,60.85,-7.30737773692197,-1.86948633967359,2310.96530109591,6.21954658863152,57.7391051851315
0.3,0.8,60.9,-7.24870739820238,-1.92610490639589,2312.99238229406,6.2241865809339,57.7758403088376
0.3,0.8,60.95,-7.19244522045814,-1.98822367361914,2315.01947149776,6.22882563204717,57.8125652987288
0.3,0.8,61,-7.13613986527731,-2.05695675176291,2317.04656849615,6.2334637447533,57.8492800821981
0.3,0.8,61.05,-7.07644974039506,-2.13340528550991,2319.07367307955,6.23810092182909,57.8859845870767
0.3,0.8,61.1,-7.00906870160746,-2.21840790772414,2321.10078503945,6.24273716604609,57.9226787416336
0.3,0.8,61.15,-6.92889084978506,-2.31213825152035,2323.12790416853,6.24737248017062,57.9593624745737
0.3,0.8,61.2,-6.83059746908008,-2.4135727719456,2325.15503026065,6.25200686696373,57.9960357150371
0.3,0.8,61.25,-6.70978739930885,-2.51996772119229,2327.18216311082,6.25664032918115,58.0326983925975
0.3,0.8,61.3,-6.56451550416627,-2.62663299148017,2329.20930251524,6.26127286957333,58.0693504372616
0.3,0.8,61.35,-6.39668319310059,-2.72734826996705,2331.23644827123,6.26590449088534,58.1059917794671
0.3,0.8,61.4,-6.21244762540663,-2.81555758362075,2333.26360017731,6.27053519585688,58.1426223500821
0.3,0.8,61.45,-6.02111499398263,-2.88599581374996,2335.2907580331,6.27516498722226,58.1792420804038
0.3,0.8,61.5,-5.83285564608939,-2.93599773374187,2337.31792163941,6.27979386771036,58.2158509021569
0.3,0.8,61.55,-5.65632667468555,-2.96585727084178,2339.34509079816,6.28442184004464,58.2524487474929
0.3,0.8,61.6,-5.49722559383464,-2.97820014130616,2341.3722653124,6.28904890694305,58.2890355489886
0.3,0.8,61.65,-5.35807669455188,-2.97686481988244,2343.39944498633,6.2936750711181,58.3256112396447
0.3,0.8,61.7,-5.23888062973654,-2.96586110245451,2345.42662962527,6.29830033527677,58.3621757528851
0.3,0.8,61.75,-5.13805995212648,-2.94870716076729,2347.45381903564,6.30292470212049,58.3987290225551
0.3,0.8,61.8,-5.05329968193147,-2.92815773033664,2349.48101302501,6.30754817434516,58.4352709829206
0.3,0.8,61.85,-4.98212772651353,-2.90619647705036,2351.50821140202,6.31217075464109,58.4718015686666
0.3,0.8,61.9,-4.92224264761788,-2.88415594740644,2353.53541397645,6.31679244569302,58.508320714896
0.3,0.8,61.95,-4.87165867215737,-2.86287237988194,2355.56262055916,6.32141325018004,58.5448283571285
0.3,0.8,62,-4.82874056019315,-2.84282840557891,2357.58983096211,6.32603317077565,58.5813244312991
0.3,0.8,62.05,-4.79218204443458,-2.82426695261369,2359.61704499836,6.33065221014766,58.6178088737573
0.3,0.8,62.1,-4.76096113588564,-2.80727513692164,2361.64426248204,6.33527037095824,58.6542816212652
0.3,0.8,62.15,-4.73429038595309,-2.79184297461089,2363.67148322838,6.33988765586384,58.6907426109969
0.3,0.8,62.2,-4.71157066613882,-2.77790303574713,2365.69870705367,6.34450406751524,58.7271917805368
0.3,0.8,62.25,-4.69235170196544,-2.76535649492776,2367.72593377529,6.34911960855747,58.7636290678786
0.3,0.8,62.3,-4.67629991282026,-2.75408982540921,2369.75316321167,6.35373428162983,58.8000544114238
0.3,0.8,62.35,-4.66317291936596,-2.74398521790077,2371.78039518232,6.35834808936587,58.8364677499807
0.3,0.8,62.4,-4.65279966940286,-2.73492686860726,2373.8076295078,6.36296103439335,58.872869022763
0.3,0.8,62.45,-4.64506509387687,-2.72680459058289,2375.83486600971,6.36757311933426,58.9092581693885
0.3,0.8,62.5,-4.63989832054969,-2.71951571709857,2377.86210451073,6.37218434680479,58.9456351298779
0.3,0.8,62.55,-4.63726363617254,-2.71296593427987,2379.88934483457,6.37679471941528,58.9819998446536
0.3,0.8,62.6,-4.63715354987724,-2.70706945803487,2381.91658680596,6.38140423977027,59.0183522545382
0.3,0.8,62.65,-4.63958345176169,-2.70174882306003,2383.94383025069,6.38601291046845,59.0546923007536
0.3,0.8,62.7,-4.64458747638822,-2.69693445498067,2385.97107499558,6.39062073410262,59.0910199249192
0.3,0.8,62.75,-4.65221527243981,-2.69256413352727,2387.99832086847,6.39522771325976,59.1273350690512
0.3,0.8,62.8,-4.66252945064799,-2.68858241364102,2390.02556769822,6.3998338505209,59.1636376755609
0.3,0.8,62.85,-4.67560353630212,-2.68494004492488,2392.05281531471,6.40443914846122,59.1999276872536
0.3,0.8,62.9,-4.6915202938083,-2.68159341288,2394.08006354883,6.40904360964997,59.2362050473275
0.3,0.8,62.95,-4.71037032193669,-2.67850401458273,2396.10731223249,6.41364723665047,59.2724696993718
0.3,0.8,63,-4.73225084200887,-2.67563797469764,2398.13456119858,6.41825003202012,59.3087215873663
0.4,0.8,57,-11.2295450508643,-1.03614503434293,2160.86300961959,5.8174375988745,58.6508652129255
0.4,0.8,57.05,-11.577182934913,-1.00332494126715,2162.87360125743,5.82205953677077,58.693958766019
0.4,0.8,57.1,-11.9458158873109,-0.971879663394134,2164.88421113667,5.82668061767817,58.7370579572106
0.4,0.8,57.15,-12.3371131112401,-0.941844481858683,2166.89483904633,5.83130084428612,58.7801626997261
0.4,0.8,57.2,-12.752975439178,-0.913252815114166,2168.90548477662,5.83592021927885,58.8232729072746
0.4,0.8,57.25,-13.1955817987686,-0.886136076764479,2170.91614811895,5.84053874533545,58.8663884940474
0.4,0.8,57.3,-13.6674472457935,-0.86052354071534,2172.92682886589,5.8451564251299,58.9095093747172
0.4,0.8,57.35,-14.1714959890261,-0.836442215299829,2174.93752681121,5.84977326133105,58.9526354644376
0.4,0.8,57.4,-14.7111539680041,-0.813916728097796,2176.94824174984,5.85438925660271,58.9957666788418
0.4,0.8,57.45,-15.2904670469738,-0.792969223233718,2178.95897347789,5.85900441360362,59.0389029340424
0.4,0.8,57.5,-15.9142528055545,-0.773619273005952,2180.96972179262,5.86361873498745,59.08204414663
0.4,0.8,57.55,-16.5882961592799,-0.755883805777844,2182.98048649245,5.86823222340287,59.125190233673
0.4,0.8,57.6,-17.3196011334437,-0.739777052154437,2184.99126737697,5.87284488149349,59.168341112716
0.4,0.8,57.65,-18.1167113245599,-0.725310511586748,2187.00206424689,5.87745671189789,59.2114967017795
0.4,0.8,57.7,-18.9901047492433,-0.712492941700025,2189.01287690408,5.8820677172496,59.2546569193592
0.4,0.8,57.75,-19.9526399687423,-0.701330372848256,2191.02370515154,5.88667790017714,59.2978216844245
0.4,0.8,57.8,-21.0199365119104,-0.691826150672722,2193.03454879343,5.89128726330395,59.3409909164181
0.4,0.8,57.85,-22.2102875236125,-0.683981009811102,2195.04540763501,5.89589580924842,59.3841645352549
0.4,0.8,57.9,-23.5428505151038,-0.677793182396225,2197.05628148267,5.90050354062388,59.4273424613216
0.4,0.8,57.95,-25.0303347855602,-0.673258545637264,2199.06717014393,5.90511046003857,59.4705246154751
0.4,0.8,58,-26.6552960902027,-0.670370813640802,2201.07807342742,5.90971657009563,59.5137109190419
0.4,0.8,58.05,-28.3039305570113,-0.669121779767074,2203.08899114287,5.9143218733931,59.5569012938175
0.4,0.8,58.1,-29.6370852328333,-0.669501617310036,2205.09992310112,5.91892637252387,59.6000956620652
0.4,0.8,58.15,-30.0852043820945,-0.671499248244662,2207.11086911413,5.9235300700757,59.6432939465149
0.4,0.8,58.2,-29.3972033293963,-0.67510279234152,2209.12182899494,5.92813296863117,59.6864960703628
0.4,0.8,58.25,-28.0091684322552,-0.680300112292029,2211.13280255767,5.9327350707677,59.72970195727
0.4,0.8,58.3,-26.4463261366562,-0.687079474864162,2213.14378961754,5.93733637905748,59.7729115313618
0.4,0.8,58.35,-24.9613586436339,-0.695430353848088,2215.15478999086,5.94193689606748,59.8161247172266
0.4,0.8,58.4,-23.6263893342654,-0.705344408098842,2217.165803495,5.94653662435943,59.8593414399151
0.4,0.8,58.45,-22.4451184009543,-0.716816677941938,2219.17682994842,5.95113556648979,59.9025616249391
0.4,0.8,58.5,-21.4016389004568,-0.72984705639959,2221.18786917062,5.95573372500974,59.9457851982708
0.4,0.8,58.55,-20.476991544556,-0.74444210924688,2223.1989209822,5.96033110246515,59.9890120863417
0.4,0.8,58.6,-19.6540333485033,-0.760617341369712,2225.20998520479,5.96492770139657,60.0322422160415
0.4,0.8,58.65,-18.918472042069,-0.778400038415319,2227.22106166108,5.96952352433918,60.0754755147175
0.4,0.8,58.7,-18.258736471009,-0.797832855280201,2229.23215017483,5.97411857382281,60.1187119101731
0.4,0.8,58.75,-17.6655608246656,-0.818978380715203,2231.24325057082,5.97871285237191,60.1619513306673
0.4,0.8,58.8,-17.1315585075176,-0.841924986022452,2233.25436267487,5.9833063625055,60.2051937049134
0.4,0.8,58.85,-16.6508602852472,-0.866794373523925,2235.26548631386,5.98789910673718,60.2484389620778
0.4,0.8,58.9,-16.218825574773,-0.893751388367831,2237.27662131569,5.99249108757511,60.2916870317797
0.4,0.8,58.95,-15.8318157848694,-0.923016860677677,2239.28776750927,5.99708230752197,60.3349378440891
0.4,0.8,59,-15.4870134582369,-0.954884524845711,2241.29892472455,6.00167276907498,60.3781913295267
0.4,0.8,59.05,-15.1822694846191,-0.989743446258014,2243.3100927925,6.00626247472582,60.4214474190623
0.4,0.8,59.1,-14.9159583906786,-1.02810790682969,2245.32127154509,6.0108514269607,60.4647060441139
0.4,0.8,59.15,-14.6868161408196,-1.07065739676291,2247.33246081532,6.01543962826025,60.5079671365468
0.4,0.8,59.2,-14.4937234834102,-1.11829026005516,2249.34366043716,6.02002708109955,60.5512306286723
0.4,0.8,59.25,-14.3353771971955,-1.17219563456368,2251.35487024561,6.02461378794813,60.5944964532469
0.4,0.8,59.3,-14.2097570421902,-1.23394948492902,2253.36609007666,6.02919975126992,60.637764543471
0.4,0.8,59.35,-14.1132438126206,-1.30564132235722,2255.37731976728,6.03378497352326,60.6810348329882
0.4,0.8,59.4,-14.0391783297671,-1.39003752420965,2257.38855915544,6.03836945716084,60.7243072558837
0.4,0.8,59.45,-13.9756117100957,-1.49078238850281,2259.39980808008,6.04295320462975,60.7675817466839
0.4,0.8,59.5,-13.9021221556547,-1.61262347183335,2261.41106638113,6.04753621837143,60.8108582403545
0.4,0.8,59.55,-13.786208539777,-1.76161182952431,2263.42233389949,6.05211850082164,60.8541366723003
0.4,0.8,59.6,-13.5814558464502,-1.94514963751111,2265.43361047701,6.05670005441048,60.8974169783635
0.4,0.8,59.65,-13.2323124368769,-2.17160687868282,2267.44489595654,6.06128088156236,60.9406990948228
0.4,0.8,59.7,-12.6908309552668,-2.44898427505856,2269.45619018186,6.06586098469599,60.9839829583924
0.4,0.8,59.75,-11.9427297449498,-2.78183071648705,2271.46749299773,6.07044036622437,61.0272685062207
0.4,0.8,59.8,-11.0254862177649,-3.16569670940458,2273.47880424983,6.07501902855476,61.0705556758893
0.4,0.8,59.85,-10.0204236260237,-3.57974419395609,2275.49012378483,6.07959697408872,61.1138444054121
0.4,0.8,59.9,-9.02298755802933,-3.98176078140495,2277.5014514503,6.08417420522201,61.1571346332339
0.4,0.8,59.95,-8.11249057581718,-4.31398158535688,2279.51278709478,6.08875072434469,61.2004262982293
0.4,0.8,60,-7.3361656777808,-4.52467791587318,2281.52413056774,6.093326533841,61.2437193397017
0.4,0.8,60.05,-6.70860401612729,-4.59389962357739,2283.53548171956,6.09790163608944,61.2870136973822
0.4,0.8,60.1,-6.22058077219961,-4.54068447411087,2285.54684040157,6.1024760334627,61.3303093114284
0.4,0.8,60.15,-5.85037522157107,-4.40655404376592,2287.55820646601,6.10704972832769,61.3736061224234
0.4,0.8,60.2,-5.57290836177765,-4.23349457902133,2289.56957976603,6.11162272304549,61.4169040713743
0.4,0.8,60.25,-5.36511672646134,-4.05204862166884,2291.58096015572,6.11619501997138,61.4602030997115
0.4,0.8,60.3,-5.20813526915891,-3.87997946598567,2293.59234749006,6.12076662145481,61.5035031492875
0.4,0.8,60.35,-5.08755520717658,-3.72558510748547,2295.60374162492,6.12533752983941,61.5468041623755
0.4,0.8,60.4,-4.99281953269227,-3.59144188602217,2297.61514241711,6.12990774746295,61.5901060816683
0.4,0.8,60.45,-4.91638612287083,-3.47712783790545,2299.6265497243,6.13447727665737,61.6334088502776
0.4,0.8,60.5,-4.8529473104911,-3.38087124837582,2301.63796340508,6.13904611974876,61.6767124117321
0.4,0.8,60.55,-4.79880051513325,-3.30044476193583,2303.64938331891,6.14361427905731,61.7200167099771
0.4,0.8,60.6,-4.75137578539129,-3.23360804359843,2305.66080932614,6.14818175689738,61.7633216893728
0.4,0.8,60.65,-4.70889463697849,-3.17830303708892,2307.672241288,6.15274855557746,61.8066272946934
0.4,0.8,60.7,-4.67012892254006,-3.13272199668243,2309.68367906661,6.15731467740011,61.8499334711258
0.4,0.8,60.75,-4.63423233645703,-3.09531422556972,2311.69512252493,6.16188012466206,61.8932401642687
0.4,0.8,60.8,-4.60062331225294,-3.0647660304635,2313.70657152682,6.16644489965411,61.936547320131
0.4,0.8,60.85,-4.56890378839829,-3.03997121218937,2315.71802593699,6.17100900466118,61.9798548851312
0.4,0.8,60.9,-4.5388028464551,-3.02000033927952,2317.72948562101,6.17557244196227,62.0231628060954
0.4,0.8,60.95,-4.51013756129981,-3.00407239932608,2319.7409504453,6.1801352138305,62.0664710302573
0.4,0.8,61,-4.48278577063232,-2.99153011237282,2321.75242027715,6.18469732253304,62.1097795052557
0.4,0.8,61.05,-4.45666711818156,-2.98181909567286,2323.76389498469,6.18925877033118,62.1530881791344
0.4,0.8,61.1,-4.43172985958654,-2.97447059234481,2325.77537443687,6.19381955948026,62.1963970003404
0.4,0.8,61.15,-4.40794169811916,-2.9690873055358,2327.78685850353,6.19837969222971,62.2397059177231
0.4,0.8,61.2,-4.38528345087769,-2.96533185354029,2329.79834705529,6.20293917082303,62.2830148805328
0.4,0.8,61.25,-4.36374471244061,-2.96291739816584,2331.80983996364,6.20749799749779,62.3263238384195
0.4,0.8,61.3,-4.34332093541922,-2.96160005801238,2333.82133710089,6.21205617448562,62.3696327414322
0.4,0.8,61.35,-4.32401152206428,-2.96117278104303,2335.83283834017,6.21661370401221,62.4129415400171
0.4,0.8,61.4,-4.30581864262159,-2.9614604084677,2337.84434355542,6.22117058829732,62.4562501850168
0.4,0.8,61.45,-4.28874658116123,-2.96231571146799,2339.85585262142,6.22572682955476,62.4995586276688
0.4,0.8,61.5,-4.27280146946583,-2.96361622311658,2341.86736541375,6.2302824299924,62.5428668196048
0.4,0.8,61.55,-4.25799131200117,-2.9652617205254,2343.87888180879,6.23483739181216,62.5861747128489
0.4,0.8,61.6,-4.2443262353182,-2.9671722377129,2345.89040168374,6.23939171721001,62.6294822598169
0.4,0.8,61.65,-4.23181891711061,-2.969286508867,2347.9019249166,6.24394540837597,62.6727894133148
0.4,0.8,61.7,-4.22048516611118,-2.9715607554562,2349.91345138614,6.24849846749413,62.7160961265376
0.4,0.8,61.75,-4.21034463581613,-2.97396773971911,2351.92498097197,6.2530508967426,62.7594023530684
0.4,0.8,61.8,-4.20142166390915,-2.97649601202441,2353.93651355444,6.25760269829356,62.802708046877
0.4,0.8,61.85,-4.19374623607365,-2.97914928092655,2355.94804901473,6.26215387431322,62.8460131623183
0.4,0.8,61.9,-4.18735507822683,-2.98194583290321,2357.95958723477,6.26670442696186,62.8893176541321
0.4,0.8,61.95,-4.18229288548612,-2.98491792424448,2359.97112809729,6.27125435839379,62.9326214774408
0.4,0.8,62,-4.17861369964764,-2.98811106100645,2361.98267148577,6.27580367075738,62.975924587749
0.4,0.8,62.05,-4.17638244976454,-2.99158307521769,2363.99421728448,6.28035236619506,63.0192269409416
0.4,0.8,62.1,-4.17567667260944,-2.9954028978701,2366.00576537846,6.28490044684326,63.0625284932833
0.4,0.8,62.15,-4.17658843134945,-2.99964892333882,2368.01731565349,6.28944791483253,63.1058292014169
0.4,0.8,62.2,-4.17922645151877,-3.00440685801607,2370.02886799614,6.29399477228744,63.1491290223624
0.4,0.8,62.25,-4.18371849310484,-3.00976695094039,2372.04042229371,6.29854102132662,63.1924279135155
0.4,0.8,62.3,-4.19021397591271,-3.01582051936045,2374.05197843427,6.30308666406276,63.2357258326465
0.4,0.8,62.35,-4.19888687183824,-3.02265571099818,2376.06353630661,6.30763170260259,63.2790227378993
0.4,0.8,62.4,-4.20993887159615,-3.03035249045926,2378.07509580032,6.31217613904695,63.3223185877899
0.4,0.8,62.45,-4.22360282394659,-3.0389769018674,2380.08665680567,6.3167199754907,63.3656133412053
0.4,0.8,62.5,-4.24014643144979,-3.04857474331023,2382.0982192137,6.32126321402279,63.4089069574024
0.4,0.8,62.55,-4.25987616690998,-3.05916488769431,2384.10978291618,6.32580585672625,63.4521993960064
0.4,0.8,62.6,-4.2831413473564,-3.07073259136043,2386.12134780562,6.33034790567816,63.4954906170103
0.4,0.8,62.65,-4.31033826583927,-3.08322323365005,2388.13291377523,6.33488936294972,63.5387805807731
0.4,0.8,62.7,-4.34191423355836,-3.0965370104529,2390.14448071897,6.33943023060617,63.5820692480185
0.4,0.8,62.75,-4.37837132400516,-3.11052514295745,2392.1560485315,6.34397051070689,63.6253565798343
0.4,0.8,62.8,-4.42026953537222,-3.12498814062327,2394.16761710822,6.34851020530531,63.6686425376708
0.4,0.8,62.85,-4.4682289968002,-3.1396765616082,2396.17918634521,6.35304931644898,63.7119270833394
0.4,0.8,62.9,-4.52293073899743,-3.15429454182805,2398.19075613929,6.35758784617955,63.7552101790118
0.4,0.8,62.95,-4.58511543380612,-3.16850612702096,2400.20232638797,6.3621257965328,63.7984917872187
0.4,0.8,63,-4.65557938754853,-3.18194416723414,2402.21389698947,6.36666316953861,63.8417718708483
0.5,0.8,57,-12.905545711079,-1.19338472387761,2161.13943033876,5.75324080382552,63.490273417169
0.5,0.8,57.05,-13.2722667051729,-1.23646708586982,2163.13790965435,5.75784414200407,63.5459976806154
0.5,0.8,57.1,-13.6723388509723,-1.29527495967012,2165.13641268007,5.76244685806086,63.6017545169253
0.5,0.8,57.15,-14.1215931006709,-1.37240793682487,2167.1349392624,5.76704895405908,63.6575438861611
0.5,0.8,57.2,-14.6458470143114,-1.46892111516694,2169.13348924816,5.77165043225417,63.7133657489036
0.5,0.8,57.25,-15.2851467716093,-1.58149465114599,2171.13206248517,5.77625129485766,63.7692200662511
0.5,0.8,57.3,-16.0964861000369,-1.69801201808301,2173.13065882215,5.7808515440744,63.8251067998184
0.5,0.8,57.35,-17.1495069643974,-1.79409896678843,2175.12927810873,5.78545118210431,63.8810259117367
0.5,0.8,57.4,-18.5063660148072,-1.83777083337076,2177.12792019545,5.79005021114261,63.9369773646523
0.5,0.8,57.45,-20.1775876852133,-1.80712160174035,2179.12658493373,5.79464863337986,63.9929611217259
0.5,0.8,57.5,-22.049177235376,-1.70798156803142,2181.1252721759,5.799246451002,64.0489771466321
0.5,0.8,57.55,-23.7876679750971,-1.56981059159404,2183.12398177517,5.80384366619031,64.1050254035585
0.5,0.8,57.6,-24.8530522431465,-1.4247798487422,2185.12271358565,5.80844028112141,64.1611058572048
0.5,0.8,57.65,-24.9131294206854,-1.2934194596995,2187.1214674623,5.81303629796725,64.2172184727821
0.5,0.8,57.7,-24.2167432613224,-1.18378363178632,2189.120243261,5.81763171889507,64.273363216012
0.5,0.8,57.75,-23.2080927014912,-1.09637068453011,2191.11904083848,5.82222654606742,64.3295400531262
0.5,0.8,57.8,-22.1506465963255,-1.02851139291832,2193.11786005233,5.82682078164212,64.3857489508652
0.5,0.8,57.85,-21.1423799196143,-0.976789681465458,2195.11670076103,5.83141442777225,64.4419898764777
0.5,0.8,57.9,-20.2076271931622,-0.938050941080067,2197.11556282391,5.83600748660614,64.49826279772
0.5,0.8,57.95,-19.3458355585265,-0.909697959077227,2199.11444610116,5.84059996028734,64.5545676828548
0.5,0.8,58,-18.5498621314764,-0.889695447727668,2201.11335045381,5.84519185095462,64.6109045006507
0.5,0.8,58.05,-17.8118781471686,-0.876481070298637,2203.11227574378,5.84978316074195,64.6672732203811
0.5,0.8,58.1,-17.1249661190265,-0.868862637106655,2205.11122183379,5.85437389177849,64.7236738118237
0.5,0.8,58.15,-16.4833505786799,-0.865928311504828,2207.11018858744,5.85896404618857,64.7801062452594
0.5,0.8,58.2,-15.8822547781054,-0.866975625075066,2209.10917586915,5.86355362609168,64.8365704914713
0.5,0.8,58.25,-15.317697182705,-0.871457783634433,2211.10818354417,5.86814263360245,64.8930665217445
0.5,0.8,58.3,-14.7863143698042,-0.878943860149853,2213.10721147861,5.87273107083066,64.9495943078644
0.5,0.8,58.35,-14.2852249012888,-0.88908951974321,2215.10625953938,5.87731893988118,65.0061538221167
0.5,0.8,58.4,-13.8119287310763,-0.901615524450845,2217.10532759422,5.88190624285403,65.0627450372856
0.5,0.8,58.45,-13.3642332821744,-0.916291919854049,2219.1044155117,5.88649298184429,65.1193679266539
0.5,0.8,58.5,-12.9401985297231,-0.932926358243273,2221.1035231612,5.89107915894214,65.1760224640012
0.5,0.8,58.55,-12.5380954249291,-0.951355437990343,2223.10265041291,5.89566477623284,65.2327086236039
0.5,0.8,58.6,-12.1563737168686,-0.971438252086296,2225.10179713785,5.9002498357967,65.2894263802335
0.5,0.8,58.65,-11.7936364900357,-0.993051565098018,2227.1009632078,5.90483433970909,65.3461757091563
0.5,0.8,58.7,-11.4486196002461,-1.01608619985939,2229.1001484954,5.90941829004043,65.4029565861323
0.5,0.8,58.75,-11.1201747679698,-1.04044433106861,2231.09935287404,5.91400168885614,65.4597689874142
0.5,0.8,58.8,-10.8072554687587,-1.06603746601152,2233.09857621793,5.9185845382167,65.5166128897466
0.5,0.8,58.85,-10.5089050121654,-1.09278495252802,2235.09781840207,5.92316684017759,65.573488270365
0.5,0.8,58.9,-10.2242463686769,-1.12061289794926,2237.09707930223,5.92774859678927,65.630395106995
0.5,0.8,58.95,-9.95247341831434,-1.14945341491371,2239.09635879499,5.93232981009722,65.6873333778516
0.5,0.8,59,-9.69284337369945,-1.17924413417179,2241.09565675768,5.93691048214191,65.7443030616376
0.5,0.8,59.05,-9.44467018678623,-1.20992794318758,2243.09497306843,5.94149061495876,65.8013041375433
0.5,0.8,59.1,-9.20731878997086,-1.24145292436058,2245.09430760614,5.94607021057819,65.8583365852454
0.5,0.8,59.15,-8.98020005411692,-1.27377247940016,2247.09366025046,5.95064927102555,65.9154003849059
0.5,0.8,59.2,-8.76276637171102,-1.3068456378972,2249.09303088183,5.95522779832118,65.9724955171714
0.5,0.8,59.25,-8.55450779551068,-1.34063755941227,2251.09241938143,5.95980579448032,66.0296219631718
0.5,0.8,59.3,-8.35494868383024,-1.3751202503469,2253.09182563122,5.96438326151319,66.08677970452
0.5,0.8,59.35,-8.16364482515919,-1.41027353043894,2255.0912495139,5.96896020142492,66.1439687233101
0.5,0.8,59.4,-7.98018103958582,-1.44608629999545,2257.09069091292,5.97353661621559,66.2011890021173
0.5,0.8,59.45,-7.80416928578992,-1.48255817921478,2259.09014971249,5.97811250788016,66.2584405239963
0.5,0.8,59.5,-7.63524734492717,-1.51970161666103,2261.08962579756,5.98268787840854,66.3157232724805
0.5,0.8,59.55,-7.47307821379653,-1.55754459688212,2263.08911905381,5.98726272978552,66.3730372315814
0.5,0.8,59.6,-7.31735043062009,-1.59613411910422,2265.08862936768,5.99183706399083,66.4303823857871
0.5,0.8,59.65,-7.16777969568114,-1.6355406711822,2267.08815662631,5.99641088299905,66.4877587200616
0.5,0.8,59.7,-7.02411236515188,-1.67586398484849,2269.0877007176,6.00098418877969,66.545166219844
0.5,0.8,59.75,-6.88613173699947,-1.7172404235957,2271.08726153016,6.00555698329712,66.602604871047
0.5,0.8,59.8,-6.75366858953646,-1.75985240350531,2273.08683895334,6.01012926851061,66.6600746600566
0.5,0.8,59.85,-6.6266182990776,-1.80394022859322,2275.08643287719,6.01470104637429,66.7175755737305
0.5,0.8,59.9,-6.50496824628681,-1.84981651270368,2277.08604319249,6.0192723188372,66.7751075993976
0.5,0.8,59.95,-6.38884140754965,-1.89788267747482,2279.08566979072,6.0238430878432,66.8326707248566
0.5,0.8,60,-6.27856539028709,-1.94864523199648,2281.0853125641,6.02841335533106,66.8902649383753
0.5,0.8,60.05,-6.17478101872192,-2.00272529369948,2283.08497140552,6.03298312323439,66.9478902286895
0.5,0.8,60.1,-6.07861052483611,-2.06084527433862,2285.08464620858,6.03755239348165,67.0055465850022
0.5,0.8,60.15,-5.99190930615108,-2.12375640227651,2287.08433686761,6.04212116799619,67.063233996982
0.5,0.8,60.2,-5.91761535485413,-2.19203114541767,2289.08404327759,6.04668944869618,67.120952454763
0.5,0.8,60.25,-5.86015272324412,-2.26557909717337,2291.08376533423,6.05125723749466,67.1787019489431
