"S_width [mm]","W_line [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []"
0.5,0.7,40.65,-23.3702450320014,-0.41121382477103,1497.95474810367,4.15252725199287,51.0162742188962
0.5,0.7,40.7,-24.3974260187514,-0.40537793204903,1499.92121627396,4.15752433961912,51.0597020031004
0.5,0.7,40.75,-25.5630961638646,-0.400433749743759,1501.88786751007,4.16252039384698,51.1032224711221
0.5,0.7,40.8,-26.8977613424194,-0.39634118464388,1503.85470113492,4.16751541130231,51.1468355194015
0.5,0.7,40.85,-28.4361983621724,-0.393073989297836,1505.82171647216,4.17250938865182,51.1905410435155
0.5,0.7,40.9,-30.2029986943981,-0.390615822840442,1507.78891284613,4.17750232260305,51.2343389381837
0.5,0.7,40.95,-32.1504363399764,-0.388957474681831,1509.75628958193,4.18249420990436,51.278229097276
0.5,0.7,41,-33.9546776023538,-0.388094878311601,1511.72384600541,4.18748504734487,51.3222114138194
0.2,0.8,37,-10.2664178030126,-0.76016075885808,1334.33886227614,3.92186931317414,38.9132375828891
0.2,0.8,37.05,-10.2288881500087,-0.764211686429742,1336.29662911448,3.92726308978499,38.9345542210053
0.2,0.8,37.1,-10.1937752993071,-0.768069367527552,1338.25479848345,3.93265665771087,38.9559352082112
0.2,0.8,37.15,-10.1610731592071,-0.77172540988497,1340.21336957911,3.93805000503603,38.9773805024108
0.2,0.8,37.2,-10.130777149296,-0.775171827390426,1342.17234159424,3.94344311987494,38.998890060343
0.2,0.8,37.25,-10.1028842087827,-0.778401041029731,1344.13171371834,3.94883599037215,39.0204638375817
0.2,0.8,37.3,-10.0773928080511,-0.781405879622366,1346.09148513769,3.95422860470226,39.0421017885367
0.2,0.8,37.35,-10.0543029634576,-0.784179580371799,1348.05165503534,3.95962095106978,39.0638038664547
0.2,0.8,37.4,-10.0336162554097,-0.786715789249073,1350.01222259112,3.96501301770911,39.0855700234202
0.2,0.8,37.45,-10.0153358497765,-0.789008561227754,1351.97318698169,3.97040479288442,39.1074002103556
0.2,0.8,37.5,-9.9994665226951,-0.79105236038741,1353.93454738055,3.97579626488966,39.1292943770234
0.2,0.8,37.55,-9.9860146888534,-0.7928420599015,1355.89630295802,3.98118742204845,39.1512524720262
0.2,0.8,37.6,-9.97498843334295,-0.794372941924739,1357.85845288132,3.98657825271406,39.1732744428082
0.2,0.8,37.65,-9.96639754719431,-0.795640697393649,1359.82099631457,3.99196874526939,39.1953602356563
0.2,0.8,37.7,-9.96025356672343,-0.796641425753103,1361.78393241877,3.99735888812695,39.2175097957013
0.2,0.8,37.75,-9.95656981683718,-0.797371634620438,1363.74726035188,4.00274866972881,39.2397230669191
0.2,0.8,37.8,-9.95536145846605,-0.797828239397711,1365.71097926881,4.00813807854666,39.2619999921319
0.2,0.8,37.85,-9.95664554031415,-0.798008562841452,1367.67508832144,4.01352710308176,39.2843405130098
0.2,0.8,37.9,-9.96044105513998,-0.797910334598266,1369.63958665864,4.01891573186496,39.3067445700719
0.2,0.8,37.95,-9.96676900080718,-0.797531690713441,1371.60447342631,4.02430395345676,39.3292121026881
0.2,0.8,38,-9.97565244637259,-0.79687117311869,1373.56974776737,4.02969175644734,39.3517430490805
0.2,0.8,38.05,-9.9871166035092,-0.795927729103965,1375.53540882182,4.03507912945658,39.3743373463248
0.2,0.8,38.1,-10.0011889035953,-0.794700710777211,1377.50145572671,4.04046606113412,39.3969949303523
0.2,0.8,38.15,-10.0178990808376,-0.793189874514812,1379.46788761624,4.04585254015948,39.4197157359512
0.2,0.8,38.2,-10.0372792618377,-0.791395380404398,1381.4347036217,4.05123855524208,39.4424996967688
0.2,0.8,38.25,-10.0593640620536,-0.789317791680456,1383.40190287152,4.05662409512135,39.4653467453128
0.2,0.8,38.3,-10.0841906896614,-0.786958074152219,1385.36948449134,4.06200914856686,39.4882568129537
0.2,0.8,38.35,-10.1117990573739,-0.784317595622051,1387.33744760395,4.0673937043784,39.5112298299262
0.2,0.8,38.4,-10.1422319028351,-0.781398125291551,1389.30579132939,4.07277775138614,39.5342657253319
0.2,0.8,38.45,-10.1755349182802,-0.778201833151294,1391.27451478491,4.07816127845076,39.5573644271403
0.2,0.8,38.5,-10.2117568902236,-0.774731289349201,1393.24361708504,4.08354427446356,39.580525862192
0.2,0.8,38.55,-10.2509498500254,-0.770989463531221,1395.21309734159,4.08892672834672,39.6037499562001
0.2,0.8,38.6,-10.2931692362816,-0.766979724146963,1397.18295466368,4.09430862905341,39.6270366337526
0.2,0.8,38.65,-10.3384740700922,-0.762705837711705,1399.15318815778,4.09968996556798,39.6503858183149
0.2,0.8,38.7,-10.3869271443827,-0.758171968015165,1401.12379692768,4.10507072690624,39.6737974322318
0.2,0.8,38.75,-10.4385952285907,-0.753382675266096,1403.09478007459,4.11045090211558,39.6972713967299
0.2,0.8,38.8,-10.4935492901865,-0.748342915160805,1405.0661366971,4.11583048027531,39.7208076319205
0.2,0.8,38.85,-10.5518647346723,-0.7430580378624,1407.03786589126,4.12120945049685,39.7444060568013
0.2,0.8,38.9,-10.6136216659029,-0.737533786876507,1409.00996675054,4.12658780192399,39.7680665892597
0.2,0.8,38.95,-10.6789051688026,-0.731776297808004,1410.98243836593,4.13196552373322,39.7917891460748
0.2,0.8,39,-10.7478056168091,-0.725792096982229,1412.9552798259,4.13734260513402,39.8155736429205
0.2,0.8,39.05,-10.8204190066747,-0.719588099912957,1414.92849021647,4.14271903536911,39.8394199943679
0.2,0.8,39.1,-10.8968473235977,-0.713171609598384,1416.90206862121,4.14809480371489,39.8633281138884
0.2,0.8,39.15,-10.9771989400438,-0.706550314625212,1418.87601412128,4.15346989948168,39.8872979138559
0.2,0.8,39.2,-11.0615890520752,-0.699732287059946,1420.85032579545,4.15884431201416,39.9113293055505
0.2,0.8,39.25,-11.1501401575197,-0.692725980105424,1422.82500272013,4.16421803069173,39.9354221991608
0.2,0.8,39.3,-11.2429825809209,-0.685540225499664,1424.8000439694,4.1695910449289,39.9595765037869
0.2,0.8,39.35,-11.3402550509062,-0.678184230633182,1426.77544861503,4.17496334417572,39.983792127444
0.2,0.8,39.4,-11.4421053364278,-0.670667575359993,1428.7512157265,4.18033491791821,40.0080689770648
0.2,0.8,39.45,-11.5486909492805,-0.663000208476813,1430.72734437106,4.18570575567882,40.032406958503
0.2,0.8,39.5,-11.6601799214139,-0.655192443844111,1432.7038336137,4.1910758470169,40.0568059765365
0.2,0.8,39.55,-11.7767516668668,-0.647254956122109,1434.68068251726,4.1964451815292,40.0812659348705
0.2,0.8,39.6,-11.898597939687,-0.639198776094258,1436.65789014238,4.2018137488504,40.105786736141
0.2,0.8,39.65,-12.0259239010247,-0.631035285550223,1438.63545554757,4.20718153865361,40.1303682819177
0.2,0.8,39.7,-12.1589493107436,-0.622776211700164,1440.61337778922,4.21254854065092,40.1550104727083
0.2,0.8,39.75,-12.2979098614666,-0.614433621091865,1442.59165592166,4.21791474459404,40.1797132079608
0.2,0.8,39.8,-12.44305867604,-0.606019913002271,1444.57028899715,4.22328014027481,40.204476386068
0.2,0.8,39.85,-12.5946679930891,-0.597547812275079,1446.54927606592,4.2286447175259,40.2292999043705
0.2,0.8,39.9,-12.7530310697686,-0.589030361576377,1448.52861617624,4.23400846622138,40.2541836591606
0.2,0.8,39.95,-12.9184643361835,-0.580480913040832,1450.50830837437,4.23937137627744,40.2791275456857
0.2,0.8,40,-13.0913098424752,-0.571913119281573,1452.48835170469,4.24473343765303,40.3041314581522
0.2,0.8,40.05,-13.2719380475307,-0.563340923737981,1454.46874520963,4.2500946403506,40.3291952897293
0.2,0.8,40.1,-13.4607510080419,-0.554778550336624,1456.44948792979,4.25545497441683,40.3543189325527
0.2,0.8,40.15,-13.6581860386926,-0.546240492442112,1458.43057890389,4.26081442994336,40.3795022777285
0.2,0.8,40.2,-13.8647199291903,-0.537741501076291,1460.41201716886,4.26617299706761,40.4047452153372
0.2,0.8,40.25,-14.0808738224994,-0.529296572386151,1462.39380175987,4.27153066597355,40.4300476344375
0.2,0.8,40.3,-14.3072188820117,-0.52092093434312,1464.37593171032,4.27688742689255,40.4554094230705
0.2,0.8,40.35,-14.5443829049231,-0.512630032658944,1466.35840605189,4.28224327010426,40.4808304682636
0.2,0.8,40.4,-14.7930580766183,-0.504439515906188,1468.34122381461,4.28759818593744,40.5063106560349
0.2,0.8,40.45,-15.0540101089247,-0.49636521983462,1470.32438402684,4.29295216477091,40.5318498713969
0.2,0.8,40.5,-15.3280890670796,-0.488423150878156,1472.30788571532,4.29830519703447,40.5574479983611
0.2,0.8,40.55,-15.61624227083,-0.480629468850884,1474.29172790522,4.30365727320988,40.5831049199423
0.2,0.8,40.6,-15.9195297607129,-0.473000468834744,1476.27590962015,4.30900838383182,40.6088205181625
0.2,0.8,40.65,-16.239142960229,-0.465552562265892,1478.26042988222,4.31435851948898,40.6345946740557
0.2,0.8,40.7,-16.5764273510403,-0.458302257231411,1480.24528771205,4.31970767082501,40.660427267672
0.2,0.8,40.75,-16.9329102295616,-0.451266137993057,1482.23048212879,4.32505582853969,40.6863181780823
0.2,0.8,40.8,-17.3103349554156,-0.444460843759902,1484.21601215022,4.33040298339,40.7122672833826
0.2,0.8,40.85,-17.7107035731008,-0.437903046737224,1486.20187679271,4.33574912619124,40.7382744606986
0.2,0.8,40.9,-18.1363303436675,-0.431609429484686,1488.1880750713,4.34109424781826,40.7643395861902
0.2,0.8,40.95,-18.5899096462166,-0.425596661622533,1490.17460599971,4.34643833920659,40.7904625350565
0.2,0.8,41,-19.0746030242819,-0.419881375930737,1492.16146859041,4.35178139135373,40.8166431815401
0.3,0.8,37,-9.28385234382204,-0.903402662694844,1352.42385167224,3.87665863499773,41.365020312139
0.3,0.8,37.05,-9.26616021272912,-0.900796272397292,1354.39308191958,3.88193449181397,41.3904538251296
0.3,0.8,37.1,-9.2511209658249,-0.89814533137311,1356.36261221451,3.88720953358086,41.4159488194517
0.3,0.8,37.15,-9.23887491638144,-0.895452604545584,1358.33244167744,3.89248375120569,41.4415051963213
0.3,0.8,37.2,-9.22956364171214,-0.892722521549993,1360.30256942776,3.89775713564664,41.4671228559228
0.3,0.8,37.25,-9.22332910867504,-0.889961444373871,1362.27299458386,3.90302967791262,41.4928016974128
0.3,0.8,37.3,-9.22031267783873,-0.887177982530647,1364.24371626316,3.90830136906318,41.5185416189238
0.3,0.8,37.35,-9.22065398585652,-0.884383362146497,1366.2147335821,3.91357220020839,41.5443425175681
0.3,0.8,37.4,-9.2244897090772,-0.88159185412325,1368.18604565619,3.91884216250876,41.5702042894418
0.3,0.8,37.45,-9.23195221566593,-0.878821263333352,1370.15765160002,3.92411124717511,41.5961268296285
0.3,0.8,37.5,-9.24316811853127,-0.876093474081765,1372.12955052727,3.92937944546852,41.6221100322038
0.3,0.8,37.55,-9.25825674712748,-0.873435034334434,1374.10174155073,3.93464674870018,41.6481537902385
0.3,0.8,37.6,-9.27732856264675,-0.870877738453325,1376.07422378231,3.93991314823136,41.6742579958037
0.3,0.8,37.65,-9.3004835480925,-0.86845912914198,1378.0469963331,3.94517863547327,41.7004225399742
0.3,0.8,37.7,-9.32780961201811,-0.866222774629517,1380.02005831334,3.95044320188704,41.7266473128328
0.3,0.8,37.75,-9.35938105203127,-0.864218073653493,1381.99340883246,3.95570683898358,41.7529322034751
0.3,0.8,37.8,-9.39525713112374,-0.862499182093506,1383.96704699909,3.96096953832358,41.7792771000128
0.3,0.8,37.85,-9.43548082603438,-0.861122425468765,1385.9409719211,3.96623129151737,41.8056818895792
0.3,0.8,37.9,-9.48007781166305,-0.860141258738271,1387.9151827056,3.97149209022491,41.8321464583325
0.3,0.8,37.95,-9.52905574845417,-0.859597500771019,1389.88967845898,3.9767519261557,41.8586706914609
0.3,0.8,38,-9.58240394007397,-0.859507352167932,1391.86445828688,3.98201079106876,41.885254473187
0.3,0.8,38.05,-9.6400934260587,-0.859840949283762,1393.83952129428,3.98726867677254,41.911897686772
0.3,0.8,38.1,-9.70207756793293,-0.860495554469848,1395.81486658545,3.99252557512492,41.9386002145206
0.3,0.8,38.15,-9.76829317725439,-0.861265792066053,1397.79049326405,3.99778147803314,41.9653619377853
0.3,0.8,38.2,-9.83866221999972,-0.861820093596751,1399.76640043304,4.00303637745376,41.9921827369716
0.3,0.8,38.25,-9.91309411379498,-0.861699328816147,1401.74258719483,4.00829026539267,42.0190624915419
0.3,0.8,38.3,-9.99148861315631,-0.860356375462394,1403.71905265117,4.01354313390505,42.046001080021
0.3,0.8,38.35,-10.073739253919,-0.857246007494099,1405.69579590329,4.01879497509533,42.0729983800003
0.3,0.8,38.4,-10.1597373025176,-0.851949149346494,1407.67281605181,4.02404578111722,42.1000542681432
0.3,0.8,38.45,-10.2493761301601,-0.844285947759444,1409.65011219686,4.02929554417367,42.1271686201895
0.3,0.8,38.5,-10.3425559078695,-0.834364288253922,1411.62768343802,4.03454425651689,42.1543413109604
0.3,0.8,38.55,-10.4391884976207,-0.822539731485079,1413.60552887439,4.03979191044837,42.1815722143639
0.3,0.8,38.6,-10.5392023991241,-0.809310373511818,1415.58364760459,4.04503849831886,42.208861203399
0.3,0.8,38.65,-10.6425476027435,-0.795198131708292,1417.56203872679,4.0502840125284,42.2362081501616
0.3,0.8,38.7,-10.749200197771,-0.780659981716655,1419.54070133871,4.0555284455264,42.263612925849
0.3,0.8,38.75,-10.8591665924809,-0.76604493336792,1421.51963453768,4.06077178981157,42.2910754007652
0.3,0.8,38.8,-10.9724872180889,-0.751589206767367,1423.49883742061,4.06601403793208,42.3185954443261
0.3,0.8,38.85,-11.0892396123202,-0.73743323723079,1425.47830908407,4.07125518248552,42.3461729250647
0.3,0.8,38.9,-11.209540808471,-0.723646159987809,1427.45804862425,4.07649521611899,42.3738077106365
0.3,0.8,38.95,-11.3335489908164,-0.710249171004256,1429.43805513704,4.08173413152916,42.4014996678243
0.3,0.8,39,-11.4614644147807,-0.697234180583533,1431.41832771799,4.08697192146237,42.4292486625441
0.3,0.8,39.05,-11.5935296281149,-0.684577193480994,1433.39886546239,4.09220857871465,42.4570545598502
0.3,0.8,39.1,-11.7300290651423,-0.672247191792045,1435.37966746526,4.09744409613186,42.4849172239406
0.3,0.8,39.15,-11.8712881179867,-0.660211653853841,1437.36073282137,4.10267846660976,42.5128365181624
0.3,0.8,39.2,-12.0176718150864,-0.64843975117652,1439.34206062528,4.10791168309413,42.5408123050173
0.3,0.8,39.25,-12.1695832573482,-0.636904032233844,1441.32364997133,4.11314373858087,42.5688444461673
0.3,0.8,39.3,-12.3274619757553,-0.625581166428203,1443.30549995371,4.11837462611614,42.5969328024401
0.3,0.8,39.35,-12.4917823814976,-0.614452131750917,1445.28760966644,4.12360433879647,42.6250772338347
0.3,0.8,39.4,-12.6630524816801,-0.603502092130413,1447.2699782034,4.12883286976892,42.6532775995269
0.3,0.8,39.45,-12.8418130317554,-0.592720116797967,1449.2526046584,4.13406021223122,42.6815337578752
0.3,0.8,39.5,-13.0286372917104,-0.582098832780406,1451.23548812511,4.13928635943194,42.7098455664263
0.3,0.8,39.55,-13.2241315486033,-0.571634062814896,1453.21862769717,4.14451130467067,42.7382128819212
0.3,0.8,39.6,-13.4289365652968,-0.561324476997297,1455.20202246817,4.14973504129817,42.7666355603002
0.3,0.8,39.65,-13.6437301162307,-0.55117127202626,1457.18567153168,4.15495756271659,42.7951134567096
0.3,0.8,39.7,-13.8692307779554,-0.541177883451714,1459.16957398128,4.16017886237967,42.823646425507
0.3,0.8,39.75,-14.106203157181,-0.531349731582789,1461.15372891057,4.16539893379294,42.8522343202671
0.3,0.8,39.8,-14.3554647648103,-0.521693999197492,1463.13813541322,4.17061777051396,42.880876993788
0.3,0.8,39.85,-14.6178947838106,-0.512219438011913,1465.12279258295,4.17583536615257,42.9095742980968
0.3,0.8,39.9,-14.8944450355976,-0.502936200447947,1467.1076995136,4.18105171437109,42.9383260844557
0.3,0.8,39.95,-15.186153528756,-0.493855693242655,1469.09285529912,4.18626680888464,42.9671322033679
0.3,0.8,40,-15.4941610820739,-0.484990449665133,1471.07825903362,4.19148064346139,42.9959925045838
0.3,0.8,40.05,-15.8197316601978,-0.476354017427581,1473.06390981137,4.19669321192283,43.0249068371069
0.3,0.8,40.1,-16.1642772576263,-0.467960859728089,1475.04980672685,4.20190450814411,43.0538750491998
0.3,0.8,40.15,-16.5293884334418,-0.459826267206425,1477.03594887475,4.2071145260543,43.0828969883906
0.3,0.8,40.2,-16.9168719610851,-0.451966278911989,1479.02233535,4.21232325963678,43.1119725014788
0.3,0.8,40.25,-17.3287975516766,-0.444397610667694,1481.00896524781,4.21753070292953,43.1411014345416
0.3,0.8,40.3,-17.7675562890779,-0.437137589462744,1482.9958376637,4.2227368500255,43.17028363294
0.3,0.8,40.35,-18.2359343562354,-0.43020409272281,1484.98295169347,4.22794169507302,43.1995189413251
0.3,0.8,40.4,-18.7372069435834,-0.423615491490949,1486.97030643332,4.2331452322761,43.2288072036443
0.3,0.8,40.45,-19.2752590618977,-0.417390596710284,1488.95790097977,4.23834745589492,43.2581482631477
0.3,0.8,40.5,-19.854742532867,-0.411548607933837,1490.94573442978,4.24354836024621,43.2875419623942
0.3,0.8,40.55,-20.4812819320582,-0.406109063901264,1492.9338058807,4.24874793970366,43.316988143258
0.3,0.8,40.6,-21.1617468795208,-0.401091794519691,1494.92211443036,4.2539461886984,43.346486646935
0.3,0.8,40.65,-21.9046135729736,-0.396516873869415,1496.91065917704,4.25914310171946,43.376037313949
0.3,0.8,40.7,-22.720443067666,-0.392404573926633,1498.89943921955,4.26433867331426,43.4056399841582
0.3,0.8,40.75,-23.6225007020745,-0.388775318757258,1500.8884536572,4.26953289808908,43.4352944967618
0.3,0.8,40.8,-24.627507208718,-0.385649638989369,1502.87770158988,4.27472577070961,43.4650006903059
0.3,0.8,40.85,-25.7563718575611,-0.383048126418491,1504.86718211806,4.27991728590148,43.4947584026908
0.3,0.8,40.9,-27.0342611050388,-0.38099138864106,1506.85689434281,4.28510743845083,43.5245674711768
0.3,0.8,40.95,-28.4876566905334,-0.379500003647353,1508.84683736585,4.29029622320484,43.5544277323912
0.3,0.8,41,-30.1303219599096,-0.378594474337406,1510.83701028957,4.29548363507237,43.5843390223344
0.4,0.8,37,-9.11831673183741,-0.910978380531511,1362.58930009002,3.87889522435154,43.3980688395709
0.4,0.8,37.05,-9.13858639413659,-0.909707652853682,1364.55874057637,3.88402087617527,43.4280655805103
0.4,0.8,37.1,-9.16240788843536,-0.908073327067661,1366.5284146555,3.88914546946783,43.4581292002552
0.4,0.8,37.15,-9.1899124343008,-0.906084371770115,1368.49832151658,3.89426899845843,43.4882595869329
0.4,0.8,37.2,-9.22124838923022,-0.903752067415287,1370.46846034881,3.89939145742021,43.5184566276914
0.4,0.8,37.25,-9.25658403896409,-0.901090476912066,1372.43883034142,3.90451284067049,43.5487202087042
0.4,0.8,37.3,-9.29611095768339,-0.898117052122737,1374.40943068372,3.90963314257084,43.5790502151758
0.4,0.8,37.35,-9.34004807441381,-0.89485342083904,1376.38026056511,3.91475235752723,43.6094465313469
0.4,0.8,37.4,-9.38864661742032,-0.891326415489917,1378.35131917508,3.91987047999016,43.6399090404992
0.4,0.8,37.45,-9.44219615278685,-0.88756942854855,1380.32260570324,3.92498750445479,43.6704376249614
0.4,0.8,37.5,-9.50103198810348,-0.883624213666448,1382.29411933938,3.93010342546108,43.7010321661138
0.4,0.8,37.55,-9.56554427766325,-0.879543301008011,1384.26585927341,3.93521823759387,43.7316925443943
0.4,0.8,37.6,-9.63618923965845,-0.875393267834131,1386.23782469543,3.94033193548302,43.7624186393037
0.4,0.8,37.65,-9.71350297025415,-0.871259213114627,1388.21001479576,3.94544451380352,43.793210329411
0.4,0.8,37.7,-9.79811839201279,-0.867250946703584,1390.18242876492,3.95055596727559,43.824067492359
0.4,0.8,37.75,-9.89078585292965,-0.863511649239869,1392.15506579366,3.95566629066478,43.8549900048701
0.4,0.8,37.8,-9.99239768112437,-0.860230135983107,1394.127925073,3.96077547878207,43.8859777427519
0.4,0.8,37.85,-10.1040163455491,-0.857658442184105,1396.10100579423,3.96588352648398,43.9170305809025
0.4,0.8,37.9,-10.2269042267344,-0.856137360018266,1398.07430714892,3.97099042867261,43.9481483933168
0.4,0.8,37.95,-10.3625491785659,-0.856133986071431,1400.04782832896,3.97609618029579,43.979331053092
0.4,0.8,38,-10.5126714922804,-0.858297565034027,1402.02156852657,3.98120077634712,44.0105784324331
0.4,0.8,38.05,-10.6791789682047,-0.863543313055561,1403.99552693432,3.98630421186605,44.0418904026594
0.4,0.8,38.1,-10.863995452129,-0.873178808340613,1405.96970274512,3.99140648193798,44.07326683421
0.4,0.8,38.15,-11.0685987451114,-0.889093628625587,1407.9440951523,3.99650758169428,44.1047075966498
0.4,0.8,38.2,-11.2929154325926,-0.914036998501199,1409.91870334956,4.00160750631241,44.1362125586753
0.4,0.8,38.25,-11.5328510903097,-0.951997036249205,1411.89352653103,4.00670625101595,44.1677815881211
0.4,0.8,38.3,-11.7751481486555,-1.00862449286741,1413.86856389128,4.01180381107465,44.1994145519656
0.4,0.8,38.35,-11.9879711985442,-1.09138652080921,1415.84381462533,4.01690018180452,44.231111316337
0.4,0.8,38.4,-12.1085092149129,-1.20840562209068,1417.81927792867,4.02199535856783,44.26287174652
0.4,0.8,38.45,-12.0424841758087,-1.36346945469044,1419.79495299728,4.02708933677319,44.2946957069612
0.4,0.8,38.5,-11.7121502667236,-1.54405394854334,1421.77083902766,4.03218211187559,44.3265830612759
0.4,0.8,38.55,-11.1546822721105,-1.70735116215997,1423.74693521681,4.03727367937642,44.3585336722541
0.4,0.8,38.6,-10.5458257593845,-1.79103433840155,1425.72324076229,4.0423640348235,44.3905474018668
0.4,0.8,38.65,-10.0689931735471,-1.76355213652121,1427.69975486222,4.04745317381115,44.4226241112724
0.4,0.8,38.7,-9.79665114871952,-1.65256000961306,1429.67647671528,4.05254109198016,44.454763660823
0.4,0.8,38.75,-9.70445674767364,-1.50936896551199,1431.65340552076,4.05762778501785,44.4869659100706
0.4,0.8,38.8,-9.73701274484538,-1.3697577516512,1433.63054047856,4.06271324865808,44.519230717774
0.4,0.8,38.85,-9.8463760448444,-1.24820288834783,1435.60788078919,4.06779747868125,44.5515579419047
0.4,0.8,38.9,-10.0006497223047,-1.14692915728403,1437.58542565382,4.07288047091432,44.5839474396535
0.4,0.8,38.95,-10.1809202389046,-1.06350033877772,1439.56317427429,4.07796222123083,44.6163990674373
0.4,0.8,39,-10.3766250642575,-0.994465072859189,1441.54112585309,4.08304272555089,44.6489126809055
0.4,0.8,39.05,-10.5821195307352,-0.936666910793012,1443.51927959343,4.08812197984116,44.6814881349463
0.4,0.8,39.1,-10.7945553442405,-0.887564848632569,1445.49763469922,4.09319998011488,44.7141252836936
0.4,0.8,39.15,-11.0126558658509,-0.845211140273988,1447.47619037509,4.09827672243185,44.7468239805335
0.4,0.8,39.2,-11.2360270242286,-0.808139991292556,1449.45494582643,4.10335220289841,44.779584078111
0.4,0.8,39.25,-11.4647727742647,-0.775253279184634,1451.43390025937,4.10842641766742,44.8124054283365
0.4,0.8,39.3,-11.6992810532041,-0.745726661152635,1453.41305288085,4.11349936293826,44.8452878823926
0.4,0.8,39.35,-11.9401051744501,-0.718938269685094,1455.39240289856,4.11857103495679,44.8782312907411
0.4,0.8,39.4,-12.1878990350153,-0.694416265691523,1457.37194952102,4.12364143001536,44.9112355031292
0.4,0.8,39.45,-12.4433830162255,-0.671800719231449,1459.35169195758,4.1287105444527,44.9443003685965
0.4,0.8,39.5,-12.7073276589105,-0.65081596766575,1461.33162941842,4.13377837465399,44.9774257354822
0.4,0.8,39.55,-12.9805478542203,-0.631250525898958,1463.31176111457,4.13884491705074,45.0106114514311
0.4,0.8,39.6,-13.2639034702159,-0.612942428696328,1465.29208625794,4.14391016812079,45.0438573634011
0.4,0.8,39.65,-13.5583041527485,-0.595768502361974,1467.27260406132,4.14897412438827,45.0771633176698
0.4,0.8,39.7,-13.8647171099019,-0.579636513500849,1469.25331373841,4.15403678242353,45.1105291598413
0.4,0.8,39.75,-14.1841773552338,-0.56447946624693,1471.23421450382,4.1590981388431,45.1439547348532
0.4,0.8,39.8,-14.517800348054,-0.550251553607123,1473.21530557309,4.16415819030966,45.1774398869834
0.4,0.8,39.85,-14.8667973634851,-0.536925443527211,1475.19658616272,4.16921693353194,45.2109844598573
0.4,0.8,39.9,-15.2324943663857,-0.524490719616437,1477.17805549015,4.17427436526469,45.2445882964543
0.4,0.8,39.95,-15.6163557904626,-0.512953419915895,1479.15971277382,4.17933048230862,45.2782512391151
0.4,0.8,40,-16.0200156565337,-0.502336743362721,1481.14155723314,4.18438528151031,45.3119731295485
0.4,0.8,40.05,-16.4453202993336,-0.492683143520613,1483.12358808854,4.18943875976216,45.3457538088385
0.4,0.8,40.1,-16.894390374296,-0.484058229240507,1485.10580456148,4.19449091400231,45.3795931174512
0.4,0.8,40.15,-17.3697162941684,-0.476557177779454,1487.08820587442,4.19954174121458,45.4134908952417
0.4,0.8,40.2,-17.8743138289947,-0.470314782097155,1489.07079125091,4.20459123842836,45.4474469814616
0.4,0.8,40.25,-18.411991403522,-0.465520837235202,1491.05355991553,4.20963940271856,45.4814612147654
0.4,0.8,40.3,-18.9878298949353,-0.462443269440643,1493.03651109396,4.21468623120551,45.515533433218
0.4,0.8,40.35,-19.6090733217766,-0.46146178692287,1495.01964401297,4.21973172105486,45.5496634743015
0.4,0.8,40.4,-20.2868176153977,-0.463113032810509,1497.00295790042,4.22477586947754,45.5838511749224
0.4,0.8,40.45,-21.0392264642075,-0.468137705435004,1498.98645198531,4.22981867372959,45.6180963714187
0.4,0.8,40.5,-21.8975231335772,-0.477480124985721,1500.97012549775,4.23486013111215,45.652398899567
0.4,0.8,40.55,-22.9164252124296,-0.492065649655846,1502.95397766901,4.23990023897128,45.6867585945893
0.4,0.8,40.6,-24.1896881584127,-0.511883898663095,1504.93800773153,4.24493899469792,45.7211752911604
0.4,0.8,40.65,-25.8662876684033,-0.533658025063847,1506.92221491889,4.24997639572774,45.755648823415
0.4,0.8,40.7,-28.1553238681151,-0.548143725878221,1508.90659846589,4.25501243954109,45.7901790249547
0.4,0.8,40.75,-31.3166318308359,-0.544044431985193,1510.89115760852,4.26004712366282,45.8247657288551
0.4,0.8,40.8,-35.5887404107299,-0.521041514257225,1512.87589158398,4.26508044566221,45.8594087676729
0.4,0.8,40.85,-39.6200437195328,-0.491251221144596,1514.86079963068,4.27011240315287,45.8941079734534
0.4,0.8,40.9,-37.8468263700708,-0.46536774148458,1516.8458809883,4.27514299379259,45.9288631777369
0.4,0.8,40.95,-34.1726219876939,-0.446850404535287,1518.83113489774,4.28017221528321,45.9636742115665
0.4,0.8,41,-31.3461516773571,-0.435122744821167,1520.81656060119,4.28520006537056,45.998540905495
0.5,0.8,37,-7.62049075359211,-1.21969056255812,1367.65711565438,3.82468707758795,45.1271791693755
0.5,0.8,37.05,-7.6506754522826,-1.20899168088839,1369.62323420383,3.82975135538178,45.161942246661
0.5,0.8,37.1,-7.682347730992,-1.19847543073964,1371.58954972509,3.83481473911064,45.1967870464298
0.5,0.8,37.15,-7.71557746976662,-1.18811644030454,1373.55606149304,3.83987722413735,45.2317135023307
0.5,0.8,37.2,-7.75043301501004,-1.17788990522957,1375.5227687831,3.84493880586462,45.2667215470909
0.5,0.8,37.25,-7.78698138728619,-1.16777176622175,1377.48967087123,3.84999947973516,45.3018111125203
0.5,0.8,37.3,-7.82528845706508,-1.15773889444107,1379.45676703393,3.85505924123172,45.3369821295167
0.5,0.8,37.35,-7.86541908678521,-1.14776928548757,1381.42405654829,3.86011808587721,45.3722345280711
